,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,744.39,474.84,495.06,981.14,793.39,563.6,970.78,755.24,-,487.9,695.95,840.96,662.37,795.87,615.98,507.87,414.21,499.96,541.12,399.36,Upgrade
1,Trading Asset Securities,312.82,378.29,143.35,455.93,307.64,139.17,107.18,313.17,-,220.54,106.17,169.15,250.07,289.55,294.32,558.98,325.34,302.48,201.77,381.22,Upgrade
2,Cash & Short-Term Investments,1057,853.13,638.41,1437,1101,702.77,1078,1068,-,708.43,802.12,1010,912.44,1085,910.29,1067,739.55,802.44,742.89,780.59,Upgrade
3,Cash Growth,-3.98%,21.40%,-40.78%,34.50%,-,-0.80%,34.39%,5.77%,-,-34.73%,-11.88%,-5.32%,23.38%,35.26%,22.53%,36.67%,51.12%,30.71%,-7.23%,8.10%,Upgrade
4,Accounts Receivable,1114,1360,1268,788.87,1238,1337,1017,772.98,-,1432,932.21,634.43,734.66,701.33,672.72,598.32,749.05,782.22,676.59,380.81,Upgrade
5,Other Receivables,36.66,17.17,32.82,36,16.47,16.08,31.89,36.81,-,27.98,22.6,14.25,13.14,24.06,18.75,18.18,39.44,40.55,1.54,17.72,Upgrade
6,Receivables,1151,1377,1301,824.87,1255,1353,1049,809.78,-,1460,954.81,648.68,747.8,725.39,691.47,616.5,788.49,822.77,678.13,398.52,Upgrade
7,Inventory,789.68,842.17,901.23,967.62,829.15,809.48,937.66,870.98,-,874.65,883.75,887.13,627.71,520.89,674.35,759.54,629.1,638.14,704.52,734.5,Upgrade
8,Other Current Assets,284.49,171.55,217.42,165.41,187.52,149.27,265.45,202.85,-,343.94,325.39,341.11,349.28,169,215.77,200.48,166.05,167.48,160.46,183.27,Upgrade
