,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Other Revenue,303.09,254.44,324.69,274.89,321.51,456.89,411.79,358.12,292.41,532.13,Upgrade
1,Total Revenue,303.09,254.44,324.69,274.89,321.51,456.89,411.79,358.12,292.41,532.13,Upgrade
2,Revenue Growth (YoY,-6.65%,-7.44%,0.99%,-39.83%,-21.92%,27.58%,40.83%,-32.70%,-36.77%,17.34%,Upgrade
3,Property Expenses,161.69,91.62,161.12,125.92,146.11,228.61,183.89,157,143.47,294.28,Upgrade
4,"Selling, General & Administrative",97.24,102.84,94.28,112.63,98.13,111.86,98.03,93.97,94.03,161.4,Upgrade
5,Other Operating Expenses,-5.9,-1.11,-14.06,-8.23,-8.64,-17.36,4.26,-32.33,-0.85,4.42,Upgrade
6,Total Operating Expenses,253.2,192.49,241.86,231.32,235.61,322.35,287.32,261.87,236.38,460.1,Upgrade
7,Operating Income,49.89,61.95,82.84,43.58,85.9,134.54,124.47,96.24,56.03,72.03,Upgrade
8,Interest Expense,-47.28,-53.59,-57.98,-53.76,-64.69,-65.84,-66.13,-74.6,-82.49,-91.24,Upgrade
9,Interest & Investment Income,0.95,1.46,1.35,2.27,3.68,3.69,4.83,4.2,3.78,8.06,Upgrade
10,Other Non-Operating Income,-0.36,-0.23,-0.04,-1.94,-,-2.14,-0.06,0.05,-0.31,-1.77,Upgrade
11,EBT Excluding Unusual Items,3.2,9.59,26.16,-9.85,24.89,70.25,63.11,25.89,-22.99,-12.92,Upgrade
12,Gain (Loss) on Sale of Investments,-0.38,0.19,-0.07,-0.16,0.01,-27.79,0.08,0,-0.01,-,Upgrade
13,Gain (Loss) on Sale of Assets,35.79,-,-,-,-,0.06,-,-,-,-,Upgrade
14,Asset Writedown,-9.58,-70.23,1.53,-29.27,24.62,-57,3.53,-53.68,39.47,65.21,Upgrade
15,Total Legal Settlements,-,-,-,-,-,48.57,-,660.83,-,-,Upgrade
16,Other Unusual Items,-,105.72,10.23,17.16,0.51,3.26,1.72,-10.77,5.7,-,Upgrade
17,Pretax Income,29.04,45.26,37.86,-22.13,50.03,37.35,68.44,622.28,22.18,52.3,Upgrade
18,Income Tax Expense,3.05,34.22,22.02,-20.17,29.57,34.27,34.49,102.52,40.77,39.63,Upgrade
19,Earnings From Continuing Operations,25.99,11.04,15.84,-1.96,20.46,3.08,33.95,519.76,-18.59,12.67,Upgrade
20,Minority Interest in Earnings,-15.71,-11.68,-7.85,1.03,-12.7,-14.98,-15.66,-7.59,-3.98,-12.35,Upgrade
21,Net Income,10.28,-0.64,8,-0.93,7.76,-11.89,18.29,512.17,-22.57,0.32,Upgrade
22,Net Income to Common,10.28,-0.64,8,-0.93,7.76,-11.89,18.29,512.17,-22.57,0.32,Upgrade
23,Net Income Growth,28.59%,-,2.98%,-,-57.56%,-,-,161978.80%,-,-,Upgrade
24,Basic Shares Outstanding,9953,9953,9953,9953,9953,9953,9953,9953,9953,9953,Upgrade
25,Diluted Shares Outstanding,9953,9953,9953,9953,9953,9953,9953,11078,9953,9953,Upgrade
26,Shares Change (YoY),-,-,-,0.00%,-0.00%,-10.15%,-,11.30%,-,0.00%,Upgrade
27,EPS (Basic),0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.05,-0.00,0.00,Upgrade
28,EPS (Diluted),0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.05,-0.00,0.00,Upgrade
29,EPS Growth,28.52%,-,2.95%,-,-56.64%,-,-,156938.71%,-,-,Upgrade
30,Operating Margin,16.46%,24.35%,25.51%,15.85%,26.72%,29.45%,30.23%,26.87%,19.16%,13.54%,Upgrade
31,Profit Margin,3.39%,-0.25%,2.46%,-0.34%,2.41%,-2.60%,4.44%,143.02%,-7.72%,0.06%,Upgrade
32,Free Cash Flow Margin,10.73%,17.84%,35.75%,40.02%,-14.29%,35.31%,-0.27%,33.22%,69.33%,34.56%,Upgrade
33,EBITDA,58.12,70.01,90.38,51.14,92.57,141.35,130.98,102.86,61.92,81.56,Upgrade
34,D&A For Ebitda,8.23,8.06,7.54,7.56,6.67,6.81,6.51,6.61,5.89,9.53,Upgrade
35,EBIT,49.89,61.95,82.84,43.58,85.9,134.54,124.47,96.24,56.03,72.03,Upgrade
