,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",2741,2890,2835,3016,2897,3253,3207,3146,3074,2944,Upgrade
1,Cash & Equivalents,243.53,243.44,278.51,312.43,270.86,440.33,442.31,424.68,448.8,404.63,Upgrade
2,Accounts Receivable,1.62,2.06,2.36,1.96,1.99,1.89,5.49,9.77,10.42,3.58,Upgrade
3,Other Receivables,-,75.93,97.34,64.22,-,40.78,57.58,65.76,71.33,68.42,Upgrade
4,Investment In Debt and Equity Securities,-,-,-,-,-,-,37.71,-,-,-,Upgrade
5,Other Intangible Assets,-,-,6.01,-,-,-,-,-,-,-,Upgrade
6,Loans Receivable Current,18.46,19.62,18.95,9.87,9.26,12.91,24.86,22.47,43.36,43.37,Upgrade
7,Other Current Assets,1364,1387,1354,1494,1504,1724,1877,1915,1860,1779,Upgrade
8,Trading Asset Securities,0.1,0.11,0.1,0.12,0.13,0.11,0.15,0.07,0.07,0.07,Upgrade
9,Deferred Long-Term Tax Assets,5.2,5.32,0.45,-,-,-,-,-,-,-,Upgrade
10,Other Long-Term Assets,15.95,14.81,7.72,17.21,16.05,18.53,-,-,-,-,Upgrade
11,Total Assets,4390,4638,4601,4915,4699,5491,5652,5584,5509,5243,Upgrade
12,Current Portion of Long-Term Debt,357.27,362.62,369.34,229.17,144.05,809.12,1034,359.22,646.81,615.33,Upgrade
13,Current Portion of Leases,5.19,6.06,6.69,6.44,4.63,4.91,4.68,5.05,4.7,2.64,Upgrade
14,Long-Term Debt,811.7,951.89,971.71,1173,1232,683.1,513.64,1012,1183,1218,Upgrade
15,Long-Term Leases,24.68,26.81,18.93,23.2,11.43,15.04,17.76,20.2,22.8,16.66,Upgrade
16,Accounts Payable,33.72,45.35,62.29,41.61,-,-,-,-,-,-,Upgrade
17,Accrued Expenses,85.8,84.73,87.41,92.52,82.45,99.15,98.12,111.48,365.99,355.15,Upgrade
18,Current Income Taxes Payable,81.66,76.22,47.97,51.38,85.64,97.07,98.02,75.78,24.81,78.93,Upgrade
19,Current Unearned Revenue,72.92,158.69,119.52,166.1,150.18,233.73,442.75,586.58,560.23,603.73,Upgrade
20,Other Current Liabilities,298.57,348.88,465.05,483.47,483.89,632.43,600.46,644,618.52,396.75,Upgrade
21,Long-Term Deferred Tax Liabilities,487.32,508.07,492.68,521.2,504.56,565.01,547.33,564,519.75,411.9,Upgrade
22,Total Liabilities,2259,2569,2642,2788,2698,3140,3357,3378,3946,3699,Upgrade
23,Common Stock,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,Upgrade
24,Additional Paid-In Capital,6139,6139,6139,6139,6139,6139,6139,6139,6139,6139,Upgrade
25,Retained Earnings,-4287,-4298,-4298,-4307,-4306,-4314,-4343,-4361,-4912,-4887,Upgrade
26,Comprehensive Income & Other,-261.75,-264.84,-353.4,-193.21,-309.08,15.22,1.43,-69.05,-140.65,-199.28,Upgrade
27,Total Common Equity,1689,1676,1587,1738,1623,1939,1897,1808,1185,1152,Upgrade
28,Minority Interest,441.5,393.23,372.14,389.39,377.49,412.22,398.43,397.71,377,391.68,Upgrade
29,Shareholders' Equity,2131,2069,1959,2127,2000,2352,2295,2206,1562,1544,Upgrade
30,Total Liabilities & Equity,4390,4638,4601,4915,4699,5491,5652,5584,5509,5243,Upgrade
31,Total Debt,1199,1347,1367,1432,1392,1512,1570,1397,1857,1853,Upgrade
32,Net Cash / Debt,-955.21,-1104,-1088,-1119,-1121,-1072,-1127,-971.82,-1408,-1448,Upgrade
33,Net Cash Per Share,-0.10,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.09,-0.14,-0.15,Upgrade
34,Filing Date Shares Outstanding,9953,9953,9953,9953,9953,9953,9953,9953,9953,9953,Upgrade
35,Total Common Shares Outstanding,9953,9953,9953,9953,9953,9953,9953,9953,9953,9953,Upgrade
36,Book Value Per Share,0.17,0.17,0.16,0.17,0.16,0.19,0.19,0.18,0.12,0.12,Upgrade
37,Tangible Book Value,1689,1676,1581,1738,1623,1939,1897,1808,1185,1152,Upgrade
38,Tangible Book Value Per Share,0.17,0.17,0.16,0.17,0.16,0.19,0.19,0.18,0.12,0.12,Upgrade
39,Buildings,-,5.17,-,5.3,-,5.74,-,7.95,-,-,Upgrade
