,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,441.67,11.24,286.66,731.05,1261,28.51,10.35,89.22,250.29,148.15,Upgrade
1,Revenue Growth (YoY),54.08%,-98.46%,-77.26%,2464.11%,12086.22%,-68.04%,-95.87%,-39.78%,-88.75%,45.24%,Upgrade
2,Cost of Revenue,356.22,709.73,206.94,636.4,1110,10.2,13.12,108.8,133.17,46.07,Upgrade
3,Gross Profit,85.45,-698.49,79.72,94.65,150.68,18.31,-2.77,-19.58,117.12,102.09,Upgrade
4,"Selling, General & Admin",143.86,64.08,124.31,147.01,142.19,68.92,71.41,68.63,93.7,109.52,Upgrade
5,Operating Expenses,143.86,64.08,124.31,147.01,142.19,68.92,71.41,68.63,93.7,109.52,Upgrade
6,Operating Income,-58.41,-762.57,-44.59,-52.36,8.49,-50.61,-74.18,-88.2,23.42,-7.43,Upgrade
7,Interest Expense,-103.3,-100.32,-80.69,-76.6,-50.16,-34.65,-36.56,-36.58,-40.89,-50.11,Upgrade
8,Interest & Investment Income,4.36,17.39,14.02,22.77,14.63,35.01,26.59,17.15,24.67,28.35,Upgrade
9,Earnings From Equity Investments,248.81,-113.46,375.99,208.73,108.05,218.35,212.28,536.37,49.42,-30.72,Upgrade
10,Other Non Operating Income (Expenses),19.97,14.52,14.03,22.49,18.7,12.96,13.89,0.65,26.21,18.64,Upgrade
11,EBT Excluding Unusual Items,111.44,-944.43,278.76,125.03,99.71,181.06,142.02,429.39,82.82,-41.28,Upgrade
12,Gain (Loss) on Sale of Investments,-14.56,-64.95,-7.89,13.27,-33.55,-48.82,-36.65,4.7,-11.46,-6.22,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-14.55,14.55,20.37,16.04,-0.11,30.8,-,Upgrade
14,Asset Writedown,-2,-1.09,3.8,12.2,-0.32,-20.22,23.97,-54.7,-9.75,-54.35,Upgrade
15,Other Unusual Items,-,-,-,-,1.54,-,-,5.27,-,2.25,Upgrade
16,Pretax Income,94.88,-1010,274.67,135.95,81.93,132.39,145.37,384.55,92.41,-99.6,Upgrade
17,Income Tax Expense,0.05,-1.12,7.39,-7.34,14.37,-3.89,-3.27,-10.52,19.3,7.28,Upgrade
18,Earnings From Continuing Operations,94.83,-1009,267.28,143.29,67.56,136.28,148.64,395.07,73.11,-106.88,Upgrade
19,Minority Interest in Earnings,2.07,8.38,0.42,0.15,0.07,0.19,-0.02,-0.18,-1.25,-15.13,Upgrade
20,Net Income,96.9,-1001,267.7,143.44,67.63,136.46,148.62,394.89,71.86,-122.01,Upgrade
21,Net Income to Common,96.9,-1001,267.7,143.44,67.63,136.46,148.62,394.89,71.86,-122.01,Upgrade
22,Net Income Growth,-63.80%,-,295.84%,5.11%,-54.50%,-65.44%,106.82%,-,-87.60%,-,Upgrade
23,Shares Outstanding (Basic),15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,Upgrade
24,Shares Outstanding (Diluted),15200,15200,15200,15200,15200,15200,15200,15200,15200,15200,Upgrade
25,EPS (Basic),0.01,-0.07,0.02,0.01,0.00,0.01,0.01,0.03,0.00,-0.01,Upgrade
26,EPS (Diluted),0.01,-0.07,0.02,0.01,0.00,0.01,0.01,0.03,0.00,-0.01,Upgrade
27,EPS Growth,-63.80%,-,295.84%,5.11%,-54.50%,-65.45%,106.83%,-,-87.60%,-,Upgrade
28,Free Cash Flow,486.81,-237.9,-486.59,290.6,55.83,-1892,-1144,-479.41,-920.28,-135.16,Upgrade
29,Free Cash Flow Per Share,0.03,-0.02,-0.03,0.02,0.00,-0.12,-0.08,-0.03,-0.06,-0.01,Upgrade
30,Operating Margin,-13.22%,-6785.03%,-15.55%,-7.16%,0.67%,-177.52%,-717.02%,-98.86%,9.36%,-5.02%,Upgrade
31,Profit Margin,21.94%,-8906.25%,93.39%,19.62%,5.36%,478.64%,1436.45%,442.59%,28.71%,-82.35%,Upgrade
32,Free Cash Flow Margin,110.22%,-2116.72%,-169.75%,39.75%,4.43%,-6635.48%,-11061.42%,-537.33%,-367.68%,-91.23%,Upgrade
33,EBITDA,-57.96,-762.07,-44.18,-51.47,9.16,-46.16,-69.7,-81.63,26.6,-5.79,Upgrade
34,D&A For EBITDA,0.45,0.5,0.41,0.89,0.67,4.46,4.49,6.57,3.19,1.64,Upgrade
35,EBIT,-58.41,-762.57,-44.59,-52.36,8.49,-50.61,-74.18,-88.2,23.42,-7.43,Upgrade
