,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5299,3929,3032,4833,5266,4785,4946,5074,5642,5045,5172,5410,8827,7919,5723,4746,4687,4983,4986,5067,4971,Upgrade
1,Market Cap Growth,-17.91%,-17.91%,-38.70%,-4.73%,-6.67%,-5.14%,-4.38%,-6.21%,-36.08%,-36.30%,-9.63%,13.99%,88.34%,58.94%,14.78%,-6.35%,-5.72%,-2.67%,-9.01%,-21.35%,24.09%,Upgrade
2,Enterprise Value,6459,5099,4254,6212,6644,5832,5905,6238,6806,6168,6187,6853,10270,10073,7915,6907,6848,7195,7001,6806,6709,Upgrade
3,Last Close Price,7.11,4.94,3.79,6.04,6.58,5.98,6.18,6.34,7.05,5.95,6.10,6.38,10.41,9.34,7.73,6.36,6.28,6.68,6.68,6.74,6.61,Upgrade
4,PE Ratio,-,-,-3.45,-,-,-,-,-,-,-,-371.95,223.92,-,53.39,39.32,38.54,43.45,33.05,34.14,30.53,28.20,Upgrade
5,Forward PE,-,35.56,35.56,35.56,35.56,35.56,38.63,-,17.94,17.94,17.94,22.34,22.34,22.34,22.34,22.34,22.34,22.34,21.03,21.38,23.05,Upgrade
6,PS Ratio,2.76,1.88,1.36,2.23,2.53,2.31,2.44,2.56,2.64,2.30,2.31,2.41,4.04,3.74,2.89,2.47,2.45,2.67,2.53,2.35,2.30,Upgrade
7,PB Ratio,5.01,3.55,2.51,3.96,4.16,2.26,2.29,2.16,2.55,-,1.42,1.51,2.51,2.17,1.95,1.61,1.62,1.76,1.76,1.80,1.74,Upgrade
8,P/TBV Ratio,3.96,3.96,2.78,4.38,4.60,2.41,2.44,2.29,2.72,-,1.78,1.90,3.18,2.77,2.67,2.20,2.23,2.48,2.47,2.56,2.46,Upgrade
9,P/FCF Ratio,28.37,21.04,14.91,25.25,54.66,-99.72,197.71,-,-,47.67,-,-,82.97,127.79,227.80,-,-13.97,-,-,-,-,Upgrade
10,P/OCF Ratio,10.95,10.95,7.86,12.99,16.21,19.00,14.68,16.02,16.07,7.45,7.94,6.91,10.95,10.72,8.51,8.23,10.19,10.64,11.36,-,9.89,Upgrade
11,EV/Sales Ratio,3.09,2.44,1.90,2.87,3.19,2.82,2.91,3.15,3.18,2.81,2.77,3.05,4.70,4.76,4.00,3.59,3.58,3.86,3.56,3.16,3.11,Upgrade
12,EV/EBITDA Ratio,23.15,19.13,13.43,21.47,22.35,19.88,17.93,17.15,15.31,12.45,11.99,11.96,17.56,16.84,13.44,12.59,13.03,14.22,14.13,13.55,13.04,Upgrade
13,EV/EBIT Ratio,3561.98,-,91.42,-,1243.56,-559.60,610.61,-,-,48.73,37.50,31.15,41.33,36.21,28.07,27.07,27.81,29.82,29.90,27.12,25.17,Upgrade
14,EV/FCF Ratio,34.59,27.30,20.92,32.45,68.96,-121.52,236.08,-,-,58.27,-,-,96.53,162.55,315.04,-,-20.41,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.31,1.31,1.21,1.29,1.27,0.78,0.80,0.68,0.93,-,0.59,0.57,0.64,0.65,0.83,0.84,0.89,0.85,0.87,0.80,0.74,Upgrade
16,Debt / EBITDA Ratio,5.20,12.47,2.72,7.37,3.41,5.21,4.06,6.56,4.90,-,3.87,3.58,4.31,4.39,3.42,4.03,4.85,4.78,4.56,4.29,4.62,Upgrade
17,Debt / FCF Ratio,7.77,7.77,7.18,8.20,16.73,-34.38,68.93,-,-,-,-,-,21.00,38.49,97.30,-,-7.69,-,-,-,-,Upgrade
18,Asset Turnover,0.42,0.58,0.44,0.55,0.41,0.38,0.26,-,-,0.26,0.30,0.38,0.33,0.30,0.30,0.39,0.27,0.28,0.32,0.39,Upgrade,
19,Inventory Turnover,1.40,1.21,1.48,1.34,1.61,1.40,1.23,1.13,-,-,1.20,1.55,1.92,1.56,1.35,1.40,1.90,1.12,1.17,1.40,1.58,Upgrade
20,Quick Ratio,0.30,0.30,0.31,0.31,0.30,0.41,0.58,0.83,0.72,-,0.92,0.95,1.04,0.94,0.54,0.58,0.62,0.55,0.59,0.60,0.59,Upgrade
21,Current Ratio,0.78,0.78,0.81,0.77,0.76,1.05,1.24,1.78,1.24,-,1.62,1.64,1.65,1.62,1.19,1.23,1.20,1.30,1.30,1.33,1.25,Upgrade
22,Return on Equity (ROE),-14.78%,2.43%,-9.82%,-200.85%,-1.46%,-2.30%,-5.83%,-,-,1.65%,2.30%,-8.81%,3.61%,7.18%,6.46%,2.60%,3.82%,4.31%,4.49%,8.63%,Upgrade,
23,Return on Assets (ROA),-2.42%,3.36%,-0.83%,0.31%,0.01%,0.76%,-0.78%,-,-,1.17%,1.64%,0.88%,2.21%,3.53%,2.99%,2.19%,2.54%,2.57%,2.83%,2.16%,Upgrade,
24,Return on Capital (ROIC),-3.63%,4.96%,-1.22%,0.44%,0.02%,1.08%,-1.08%,-,-,1.49%,2.07%,1.07%,2.58%,4.11%,3.46%,2.56%,2.96%,3.00%,3.33%,2.56%,Upgrade,
25,Return on Capital Employed (ROCE),0.11%,-,3.14%,-,0.37%,-0.33%,0.27%,-,-,-,2.92%,4.04%,4.49%,5.10%,5.98%,5.29%,5.18%,5.11%,4.95%,5.49%,6.00%,Upgrade
26,Earnings Yield,-17.26%,-23.28%,-29.01%,-18.63%,-17.15%,-9.20%,-32.59%,-31.20%,-27.11%,-24.24%,-0.27%,0.45%,0.58%,1.87%,2.54%,2.59%,2.30%,3.03%,2.93%,3.28%,3.55%,Upgrade
27,FCF Yield,3.52%,4.75%,6.71%,3.96%,1.83%,-1.00%,0.51%,-1.70%,-1.29%,2.10%,-0.06%,2.77%,1.21%,0.78%,0.44%,-5.38%,-7.16%,-7.61%,-10.15%,-6.14%,-9.93%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.91%,-,-,-,0.68%,Upgrade
29,Payout Ratio,0.00%,-,217.08%,-,-,-,-,-,-,-,153.60%,107.32%,-,87.26%,128.78%,53.01%,119.92%,92.80%,196.07%,79.09%,40.69%,Upgrade
30,Buyback Yield / Dilution,-2.54%,0.21%,-15.05%,7.33%,-3.98%,0.59%,1.02%,18.29%,-31.24%,3.05%,-15.19%,-29.27%,2.94%,-20.13%,15.58%,1.34%,-0.33%,9.22%,9.27%,-13.30%,13.82%,Upgrade
31,Total Shareholder Return,-2.54%,0.21%,-15.05%,7.33%,-3.98%,0.59%,1.02%,18.29%,-31.24%,3.05%,-15.19%,-29.27%,2.94%,-20.13%,15.58%,1.34%,0.58%,9.22%,9.27%,-13.30%,14.50%,Upgrade
