,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,422.84,573.93,457.68,568.54,566.74,505.38,373.55,578.45,524.43,456.15,534.41,642.51,569.25,465.09,473.27,584.01,429.58,411.26,465.77,530.08,Upgrade
1,Other Revenue,-13.85,13.85,-,69.16,-13.48,13.48,-,45.72,-11.54,11.54,-,34.64,-13.48,13.48,-,23.94,-11.05,11.05,-,26.77,Upgrade
2,Revenue,408.99,587.78,457.68,637.7,553.26,518.85,373.55,624.17,512.89,467.69,534.41,677.15,555.78,478.57,473.27,607.96,418.53,422.31,465.77,556.85,Upgrade
3,Revenue Growth (YoY),-26.08%,13.28%,22.52%,2.17%,7.87%,10.94%,-30.10%,-7.82%,-7.72%,-2.27%,12.92%,11.38%,32.79%,13.32%,1.61%,9.18%,-19.96%,-30.61%,-1.26%,4.03%,Upgrade
4,Cost of Revenue,347.77,429.19,402.25,488.71,434.8,387.68,337.39,500.92,362.52,328.1,395.05,480.22,383.74,311.62,304.09,430.49,260.59,252.84,296.03,355.33,Upgrade
5,Gross Profit,61.21,158.6,55.44,149,118.46,131.18,36.15,123.25,150.37,139.59,139.36,196.93,172.03,166.94,169.18,177.46,157.94,169.47,169.74,201.51,Upgrade
6,"Selling, General & Admin",78.31,99.13,57.19,120.22,96.89,106.78,48.07,105.6,109.7,93.36,88.94,114.26,85.47,87.56,77.53,87.17,78.93,90.79,82.52,112.79,Upgrade
7,Research & Development,17.43,25.08,5.83,23.71,13.21,20.2,5.26,3.53,19.84,21.89,16.9,41.64,14.6,20.22,14.02,38.12,15.42,7.88,15.46,43.85,Upgrade
8,Other Operating Expenses,2.11,0.65,2.24,-9.51,-0.32,1.49,-2.77,19.18,-5.57,-2.89,-14.27,-4.58,-1.1,-15.73,-0.21,-10.57,0.73,1.06,1.07,2.38,Upgrade
