,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,24.23,25.13,24.42,24.56,20.62,84.82,29.81,18.74,18.43,30.83,Upgrade
1,Revenue,24.23,25.13,24.42,24.56,20.62,84.82,29.81,18.74,18.43,30.83,Upgrade
2,Revenue Growth (YoY),-0.78%,2.32%,18.42%,-71.05%,-30.83%,352.65%,61.73%,-39.23%,-49.60%,-29.02%,Upgrade
3,Cost of Revenue,6.87,7.06,6.74,7.08,6.62,69.9,9.23,5.95,5.69,9.73,Upgrade
4,Gross Profit,17.36,18.06,17.68,17.48,14,14.93,20.58,12.79,12.74,21.11,Upgrade
5,"Selling, General & Admin",18.72,10.33,18.66,10.75,16.56,4.05,21.38,6.96,14.98,8.66,Upgrade
6,Other Operating Expenses,2.4,11.38,2.61,8.46,2.05,10.35,3.38,12.1,2,17.05,Upgrade
7,Operating Expenses,21.33,21.81,21.37,21.05,20.39,15.28,27.19,20.37,22.14,34.6,Upgrade
8,Operating Income,-3.97,-3.75,-3.69,-3.57,-6.39,-0.35,-6.61,-7.58,-9.4,-13.49,Upgrade
9,Interest Expense,-0.2,-0.23,-0.27,-0.27,-0.36,-0.49,-0.92,-0.29,-1.9,-1.89,Upgrade
10,Interest & Investment Income,0.77,0.71,0.31,0.47,-,0.22,-,0.79,-,1.81,Upgrade
11,Currency Exchange Gain (Loss),-,-,-0.45,0.65,-1.19,2.91,-3.59,3.67,-,-0.09,Upgrade
12,EBT Excluding Unusual Items,-3.4,-3.27,-4.09,-2.71,-7.94,2.29,-11.11,-3.41,-11.31,-13.66,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,2.01,-2.01,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-12.08,-,-7.01,-,-,-,-,Upgrade
15,Other Unusual Items,-,0.68,0.46,-1.26,2.41,0.95,1.1,2.55,3.65,-,Upgrade
16,Pretax Income,-3.4,-2.6,-3.63,-16.05,-5.53,-1.76,-12.02,-0.86,-7.65,-13.66,Upgrade
17,Income Tax Expense,-,-,-,0.04,-,0.06,0.25,0.24,-,-,Upgrade
18,Net Income,-3.4,-2.6,-3.63,-16.1,-5.53,-1.82,-12.26,-1.11,-7.65,-13.66,Upgrade
19,Net Income to Common,-3.4,-2.6,-3.63,-16.1,-5.53,-1.82,-12.26,-1.11,-7.65,-13.66,Upgrade
20,Shares Outstanding (Basic),1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,Upgrade
21,Shares Outstanding (Diluted),1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,Upgrade
22,EPS (Basic),-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,Upgrade
23,EPS (Diluted),-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,-0.01,Upgrade
24,Free Cash Flow,-2.93,-2.84,-4.66,-2.77,-2.33,65.15,-32.32,-35.73,-12.02,0.86,Upgrade
25,Free Cash Flow Per Share,-0.00,-0.00,-0.00,-0.00,-0.00,0.03,-0.02,-0.02,-0.01,0.00,Upgrade
26,Operating Margin,-16.37%,-14.93%,-15.11%,-14.52%,-30.97%,-0.41%,-22.17%,-40.45%,-51.00%,-43.75%,Upgrade
27,Profit Margin,-14.02%,-10.34%,-14.88%,-65.55%,-26.83%,-2.15%,-41.12%,-5.91%,-41.52%,-44.29%,Upgrade
28,Free Cash Flow Margin,-12.10%,-11.29%,-19.07%,-11.28%,-11.30%,76.81%,-108.42%,-190.68%,-65.21%,2.80%,Upgrade
29,EBITDA,-3.76,-3.65,-3.59,-2.83,-5.71,0.16,-6.2,-7.16,-8.98,-13.07,Upgrade
30,D&A For EBITDA,0.2,0.1,0.1,0.74,0.68,0.51,0.42,0.42,0.42,0.42,Upgrade
31,EBIT,-3.97,-3.75,-3.69,-3.57,-6.39,-0.35,-6.61,-7.58,-9.4,-13.49,Upgrade
