,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020"
0,Revenue,64.39,37.14,85.77,90.45,58.91,98.07,70.82,72.22,48.71,114.24
1,Revenue Growth (YoY),-24.92%,-58.94%,45.59%,-7.77%,-16.81%,35.80%,45.38%,-36.78%,-65.95%,6.09%
2,Cost of Revenue,57.64,26.1,78.48,82.38,48.31,80.26,54.27,62.22,39.29,89.1
3,Gross Profit,6.76,11.03,7.29,8.07,10.6,17.82,16.55,10,9.43,25.14
4,"Selling, General & Admin",15.18,16.92,15.67,16.58,14.9,17.42,16.48,12.15,11.02,17.84
5,Operating Expenses,16.87,17.56,16.41,16.96,14.8,16,17.21,12.07,9.85,20.31
6,Operating Income,-10.11,-6.52,-9.12,-8.89,-4.2,1.82,-0.66,-2.07,-0.43,4.83
7,Interest Expense,-0.12,-0.14,-0.1,-0.16,-0.19,-0.11,-0.13,-0.13,-0.12,-0.11
8,Interest & Investment Income,-,0.45,-,0.66,-,0.33,-,0.18,-,0.3
9,Currency Exchange Gain (Loss),0.4,0.18,-0.12,1.02,0.23,-0.46,0.26,1.08,-0.18,-2.04
10,Other Non Operating Income (Expenses),1.05,0.01,0.83,0.15,1.99,0.67,1.24,0.99,1.46,-1
11,EBT Excluding Unusual Items,-8.78,-6.02,-8.51,-7.22,-2.16,2.25,0.71,0.05,0.73,1.98
12,Gain (Loss) on Sale of Investments,-0.35,-1.03,-1.79,0.72,-2.12,-1.58,-0.17,0.16,0.66,5.22
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.02,-,-,-,-0
14,Asset Writedown,-,-,-,-6.71,-,-,-,-,-0.54,-
15,Other Unusual Items,-,-,-,0.97,-,-,-,-,-,-4.54
16,Pretax Income,-9.12,-7.06,-10.3,-12.23,-4.28,0.69,0.54,0.2,0.85,2.67
17,Income Tax Expense,-0.09,-0.11,-0.1,-0.06,-0.03,-0.43,1.17,0.64,0.5,-0.4
18,Net Income,-9.03,-6.94,-10.2,-12.18,-4.25,1.12,-0.63,-0.44,0.35,3.07
19,Net Income to Common,-9.03,-6.94,-10.2,-12.18,-4.25,1.12,-0.63,-0.44,0.35,3.07
20,Net Income Growth,-,-,-,-,-,-,-,-,-97.28%,-79.81%
21,Shares Outstanding (Basic),32,32,32,32,32,32,32,32,32,32
22,Shares Outstanding (Diluted),32,32,32,32,32,32,32,32,32,32
23,EPS (Basic),-0.28,-0.22,-0.32,-0.38,-0.13,0.03,-0.02,-0.01,0.01,0.10
24,EPS (Diluted),-0.28,-0.22,-0.32,-0.38,-0.13,0.03,-0.02,-0.01,0.01,0.10
25,EPS Growth,-,-,-,-,-,-,-,-,-97.28%,-79.81%
26,Free Cash Flow,-10.88,24.66,-27.28,-7.06,-6.21,12.59,-4.4,7.6,9.09,-6.81
27,Free Cash Flow Per Share,-0.34,0.77,-0.85,-0.22,-0.19,0.39,-0.14,0.24,0.28,-0.21
28,Operating Margin,-15.70%,-17.56%,-10.64%,-9.83%,-7.12%,1.85%,-0.93%,-2.87%,-0.87%,4.23%
29,Profit Margin,-14.03%,-18.70%,-11.90%,-13.46%,-7.21%,1.14%,-0.88%,-0.60%,0.71%,2.69%
30,Free Cash Flow Margin,-16.89%,66.39%,-31.81%,-7.80%,-10.54%,12.84%,-6.21%,10.52%,18.66%,-5.96%
31,EBITDA,-8.04,-5.41,-7.8,-8.33,-2.64,2.45,0.92,-1.12,0.55,5.57
32,D&A For EBITDA,2.07,1.11,1.33,0.56,1.55,0.64,1.58,0.95,0.97,0.74
33,EBIT,-10.11,-6.52,-9.12,-8.89,-4.2,1.82,-0.66,-2.07,-0.43,4.83
