,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,-,57.52,54.93,72.76,89.1,72.74,159.56,119.19,114.39,116.1,130.5,38.95,134.17,110.81,44.1,-,90.58,-,-,-,Upgrade
1,Trading Asset Securities,-,19.09,3.93,52.92,94.34,68.55,65.15,54.4,74.02,60.88,89.35,110.99,120.8,117.7,25.18,-,71.1,-,-,-,Upgrade
2,Cash & Short-Term Investments,76.61,76.61,58.86,125.68,183.44,141.29,224.71,173.6,188.41,176.98,219.85,149.94,254.97,228.51,69.29,161.67,161.67,-,-,272.12,Upgrade
3,Cash Growth,-58.24%,-45.78%,-73.81%,-27.60%,-2.64%,-20.17%,2.21%,15.77%,-26.11%,-22.55%,217.31%,-7.26%,57.70%,-,-,-40.59%,161.45%,-,-,392.82%,Upgrade
4,Accounts Receivable,-,613.89,627.88,542.96,532.1,548.5,547.5,537.41,553.9,477.17,457.84,416.85,424.64,361.26,334.61,-,385.98,-,-,-,Upgrade
5,Other Receivables,-,134.9,136.77,5.88,121.4,10.89,96.13,13,106.89,12.5,105.61,14.94,92.23,10.45,52.17,-,45.91,-,-,-,Upgrade
6,Receivables,-,748.78,764.65,548.84,653.5,559.39,643.63,550.41,660.78,489.67,563.45,431.78,516.87,371.72,386.77,-,431.89,-,-,-,Upgrade
7,Inventory,-,49.87,43.11,35.64,24.12,53.45,42.38,43.93,27.19,58.75,42.19,33.68,27.99,61.92,53.12,-,65.44,-,-,-,Upgrade
8,Other Current Assets,-,29.53,29.07,143.6,33.6,122.16,37.81,134.15,31.38,126.37,29.6,127.79,38.57,97.17,52.38,-,38.51,-,-,-,Upgrade
9,Total Current Assets,-,904.79,895.69,853.75,894.67,876.3,948.52,902.09,907.77,851.77,855.09,743.2,838.4,759.32,561.56,-,697.52,-,-,-,Upgrade
10,"Property, Plant & Equipment",-,18.64,19.98,13.07,15.27,17.76,18.03,16.96,16.44,10.03,10.89,10.73,10.97,8.13,7.04,-,7.66,-,-,-,Upgrade
11,Long-Term Investments,-,-,-,-,0.03,0.25,0.39,0.71,0.86,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,-,1.84,1.99,2.15,2.08,2.23,2.38,2.52,2.67,2.49,2.61,2.69,1.43,0.85,0.89,-,0.98,-,-,-,Upgrade
13,Long-Term Accounts Receivable,-,-,66.13,-,128.7,-,155.97,-,128.4,-,141.05,-,185.13,-,281.45,-,251.53,-,-,-,Upgrade
