,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7991,6533,5716,7046,7676,7058,9147,9170,6629,5823,5788,6932,7912,5602,4691,4863,4886,4458,4285,4377,4897,Upgrade
1,Market Cap Growth,-7.44%,-7.44%,-37.50%,-23.16%,15.80%,21.21%,58.02%,32.28%,-16.22%,3.96%,23.38%,42.56%,61.95%,25.65%,9.48%,11.08%,-0.24%,-5.62%,-17.92%,-32.32%,14.91%,Upgrade
2,Enterprise Value,6512,5720,4697,5911,6540,6030,7961,8035,5494,4649,4562,5372,6352,4379,3355,4231,4254,2944,3195,3418,3938,Upgrade
3,Last Close Price,6.85,5.60,4.87,6.01,6.54,6.02,7.70,7.72,5.58,4.90,4.80,5.75,6.56,4.64,3.86,4.05,4.07,3.71,3.54,3.62,4.05,Upgrade
4,PE Ratio,64.86,53.41,76.31,-,78.72,29.16,34.25,-,21.39,19.04,17.34,-,26.09,26.20,24.32,-,50.52,79.03,139.44,-,59.55,Upgrade
5,Forward PE,38.06,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,Upgrade
6,PS Ratio,0.97,0.80,0.74,0.93,1.07,1.06,1.28,1.18,0.81,0.54,0.55,0.67,0.77,0.68,0.53,0.52,0.55,0.55,0.57,0.64,0.68,Upgrade
7,PB Ratio,1.87,1.47,1.30,1.65,1.76,1.62,2.06,2.15,1.52,1.39,1.40,1.77,1.97,1.45,1.23,1.31,1.31,1.22,1.18,1.22,1.34,Upgrade
8,P/TBV Ratio,1.68,1.68,1.49,1.90,2.02,1.86,2.37,2.48,1.75,1.61,1.52,1.92,2.13,1.58,1.34,1.42,1.43,1.33,1.29,1.34,1.47,Upgrade
9,P/FCF Ratio,17.16,14.03,-,-,18.86,83.41,-,-,51.22,-35.15,-130.75,-,19.90,5.89,14.39,-,11.02,-,-,-,10.35,Upgrade
10,P/OCF Ratio,11.79,11.79,-,-,16.59,62.64,-,-,32.64,48.13,23.52,-,12.04,5.64,12.48,-,10.20,-,-,-,9.96,Upgrade
11,EV/Sales Ratio,0.80,0.70,0.61,0.78,0.91,0.90,1.11,1.03,0.67,0.43,0.43,0.52,0.61,0.53,0.38,0.45,0.48,0.36,0.42,0.50,0.55,Upgrade
12,EV/EBITDA Ratio,15.56,22.88,24.14,-,32.98,17.10,20.11,-,11.75,10.85,10.27,-,16.24,11.97,9.47,13.92,17.04,48.96,102.25,-,-,Upgrade
13,EV/EBIT Ratio,47.70,39.42,51.19,-,67.69,23.85,26.49,-,14.38,13.38,12.54,-,20.22,15.11,12.05,-,24.37,-199.94,-72.47,-,-,Upgrade
14,EV/FCF Ratio,13.98,12.28,-,-,16.07,71.25,-,-,42.45,-28.06,-103.05,-,15.97,4.60,10.29,-,9.59,-,-,-,8.32,Upgrade
15,Debt / Equity Ratio,0.03,0.03,0.04,0.05,0.05,0.06,0.10,0.11,0.11,0.13,0.16,0.18,0.18,0.22,0.23,0.10,0.08,0.11,0.10,0.10,0.11,Upgrade
