,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 30, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3183,3214,3450,3602,3810,4368,3821,4797,2941,2404,1628,1961,1473,1427,1295,1447,1287,1135,1015,1305,Upgrade
1,Short-Term Investments,-,-,-,127.91,-,122.67,-,118.11,-,10.08,-,8.28,-,193.01,-,11.96,-,-,-,-,Upgrade
2,Trading Asset Securities,246.45,434.25,460.36,290.9,115.92,193.94,422.98,397.96,195.33,-,55.83,58.23,74.55,-,10.1,10.15,0.15,0.36,0.11,3.06,Upgrade
3,Cash & Short-Term Investments,3429,3649,3910,4021,3926,4685,4244,5313,3137,2414,1684,2027,1547,1620,1305,1469,1287,1135,1016,1308,Upgrade
4,Cash Growth,-12.65%,-22.12%,-7.87%,-24.32%,25.17%,94.08%,152.03%,162.08%,102.73%,48.98%,28.99%,37.96%,20.22%,42.75%,28.55%,12.37%,3.56%,-1.68%,-35.07%,-11.38%,Upgrade
5,Accounts Receivable,2759,2805,2561,2738,3011,3119,3010,2746,2894,2781,2811,2686,2868,2650,1865,2548,2474,2544,1873,2537,Upgrade
6,Other Receivables,223.72,216.61,231.46,552.98,105.02,83,104.26,113.96,119,140.21,105.63,107.98,150.26,147.44,155.95,100.23,120.42,98.78,131.09,124.7,Upgrade
7,Receivables,2983,3022,2793,3291,3116,3202,3114,2860,3013,2921,2917,2794,3019,2797,2021,2648,2595,2643,2004,2662,Upgrade
8,Inventory,4402,4148,4065,3668,3397,3189,2952,3242,3265,3259,3353,3262,3178,2710,2583,2627,2665,2497,2631,2390,Upgrade
9,Prepaid Expenses,-,28.55,-,30.05,-,9.37,-,29.24,-,17.93,-,24.81,-,14.22,-,7.22,-,11.18,-,17.62,Upgrade
10,Other Current Assets,1124,969.01,920.15,755.79,892.05,578.51,747.31,462.04,670.85,500.2,576.19,400.02,560.14,518.5,1311,477.22,751.51,596.1,1143,524.43,Upgrade
11,Total Current Assets,11939,11816,11688,11766,11331,11664,11057,11906,10085,9112,8530,8508,8304,7660,7220,7229,7298,6883,6794,6902,Upgrade
12,"Property, Plant & Equipment",6534,6425,6218,5480,4943,4541,4056,3815,3678,3474,3295,3249,3302,3201,3022,2924,2848,2846,2830,2850,Upgrade
13,Long-Term Investments,4053,4110,3959,3819,5856,5056,4456,3130,4808,3567,2818,2106,1987,1770,1693,1404,1215,1220,1212,1220,Upgrade
14,Goodwill,927.64,927.64,913.23,913.23,913.23,913.23,913.23,913.23,967.1,967.1,967.1,967.1,990.62,990.62,971.8,971.8,971.8,971.8,971.8,971.8,Upgrade
15,Other Intangible Assets,829.3,836.53,835.56,874.43,877.38,883.4,863.15,867.18,860.32,868.35,873.18,870.65,682.94,686.77,419.69,423.91,434.93,438.52,442.93,447.44,Upgrade
16,Long-Term Accounts Receivable,192.47,222.36,216.94,211.99,248.14,227.53,260.03,259.16,260.15,178.71,166.82,192.96,234.91,310.81,393.36,375.6,343.14,374.15,258.21,295.92,Upgrade
17,Long-Term Deferred Tax Assets,374.38,354.01,342.52,331.85,194.02,191.57,201.1,201.21,177.88,165.53,173.75,174.84,177.15,151.92,152.55,152.72,163.18,164.13,161.14,160.04,Upgrade
18,Long-Term Deferred Charges,0.53,13.38,0.33,0.34,59.5,45.71,18.04,15.84,0.04,13.61,16.13,15.58,15.32,16.68,16.59,18.05,21.4,5.12,5.44,6.23,Upgrade
19,Other Long-Term Assets,301.66,209.16,187.95,190.28,312.45,253.24,127.59,44.16,45.69,70.77,52.33,39.03,24.04,25.96,27.54,25.24,33.9,34.16,28.76,27.93,Upgrade
20,Total Assets,25151,24915,24361,23604,24736,23775,21952,21152,20882,18417,16892,16123,15718,14814,13916,13524,13329,12937,12704,12881,Upgrade
21,Accounts Payable,2355,2729,2649,2418,2215,1878,1963,2215,2497,2624,2539,2657,2489,2412,2340,2409,2436,2149,2122,2251,Upgrade
22,Accrued Expenses,165.18,144.36,80.59,235.46,160.42,147.49,75.11,266.21,132.06,134.29,66.19,232.42,113.23,120.09,64.46,188.15,79.9,86.98,38.69,150.94,Upgrade
23,Short-Term Debt,698.55,513.32,293.36,572.35,617.22,673.82,1078,1006,1255,1384,1021,911.65,952.06,1164,1207,1177,1434,1843,2364,2182,Upgrade
24,Current Portion of Long-Term Debt,1138,1080,826.79,877.89,755.41,855.4,648.88,569.51,562.38,700.88,435.83,510.62,463.35,471.12,259.74,290.85,662.44,574.25,913.59,1072,Upgrade
25,Current Portion of Leases,-,1.86,-,1.81,-,-,-,-,-,-,-,-,-,145.79,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,139.34,88.03,104.9,50.41,48.24,45.59,108.28,81.05,95.69,53.32,102.46,44.53,77.9,34.09,75.93,16.03,52.71,17.15,40.6,19.76,Upgrade
27,Current Unearned Revenue,1996,2126,2155,1889,1855,1575,1282,1570,1524,1510,1662,1744,1886,1524,1427,1445,1076,737.72,752.52,-,Upgrade
28,Other Current Liabilities,392.93,1080,405.65,382.05,460.13,360.78,310.36,321.68,284.1,279.71,300.57,289.83,327.66,304.73,421.22,274.61,120.17,125.96,122.5,822.46,Upgrade
29,Total Current Liabilities,6886,7762,6516,6427,6112,5536,5466,6030,6349,6687,6127,6389,6309,6176,5795,5800,5861,5534,6354,6498,Upgrade
30,Long-Term Debt,4543,3384,3576,3399,4377,4639,2501,1490,1237,1287,1527,1535,1497,1331,896.33,798.61,619.33,667.25,896.94,983.11,Upgrade
31,Long-Term Leases,23.94,17.54,16.5,16.01,4.58,4.91,5.23,8.59,9.08,9.56,10.04,10.5,-,-,-,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,31.93,45.76,56.02,56.83,40.88,39.89,45.96,89.85,8.9,9.69,10.4,11.19,10.4,11.19,11.9,16.19,15.4,18.19,17.4,21.69,Upgrade
33,Long-Term Deferred Tax Liabilities,14.59,13.62,13.71,16.49,13.32,13.44,13.57,13.68,14.83,15.05,15.26,15.48,32.39,35.03,16.63,16.95,17.37,17.78,18.19,18.6,Upgrade
34,Other Long-Term Liabilities,32.22,22.55,2.05,2.05,204.92,205.56,204.13,188.7,270.46,254.14,165.24,166.9,169.97,181.47,186.24,181.08,108.32,103.22,105.47,102.04,Upgrade
35,Total Liabilities,11532,11246,10180,9917,10752,10439,8236,7821,7890,8262,7855,8128,8019,7735,6906,6813,6622,6341,7392,7623,Upgrade
36,Common Stock,1918,1918,1948,1948,1948,1948,1948,1948,1948,1888,1888,1888,1888,1888,1888,1888,1888,1888,1577,1577,Upgrade
37,Additional Paid-In Capital,2639,2654,3046,3058,3041,3038,3036,3059,3005,1907,1907,1904,1763,1756,1755,1895,1954,1957,1137,1141,Upgrade
38,Retained Earnings,7948,7699,8180,7868,7796,7044,7483,7080,6431,4950,4071,3169,2979,2629,2599,2353,2278,2205,2154,2124,Upgrade
39,Treasury Stock,-415.35,-415.35,-838.5,-838.5,-700.02,-500,-500,-500,-200,-,-,-,-,-,-,-200,-200,-200,-200,-200,Upgrade
40,Comprehensive Income & Other,-703.09,-579.65,-586.29,-637.69,-555.02,-470.98,-406.58,-199.89,-128.32,-139.46,-170.41,-110.43,-73.85,-76.12,-71.86,-55.48,-25.91,7.23,6.7,8.94,Upgrade
41,Total Common Equity,11386,11276,11749,11398,11530,11060,11560,11388,11056,8606,7695,6852,6557,6197,6171,5881,5895,5857,4675,4651,Upgrade
42,Minority Interest,2233,2393,2432,2289,2453,2276,2156,1943,1936,1549,1342,1144,1142,881.65,839.67,829.99,812.43,739.07,636.96,607.13,Upgrade
43,Shareholders' Equity,13620,13669,14181,13687,13983,13336,13716,13332,12992,10155,9038,7995,7699,7079,7011,6711,6707,6596,5312,5258,Upgrade
44,Total Liabilities & Equity,25151,24915,24361,23604,24736,23775,21952,21152,20882,18417,16892,16123,15718,14814,13916,13524,13329,12937,12704,12881,Upgrade
45,Total Debt,6404,4997,4713,4867,5754,6173,4234,3075,3063,3382,2994,2968,2912,3111,2363,2266,2715,3085,4175,4237,Upgrade
46,Net Cash (Debt),-2974,-1348,-802.62,-845.61,-1828,-1488,10.34,2238,73.24,-967.5,-1310,-940.4,-1365,-1491,-1058,-796.77,-1428,-1950,-3159,-2930,Upgrade
47,Net Cash Per Share,-1.57,-0.72,-0.43,-0.45,-0.95,-0.77,0.01,1.16,0.04,-0.51,-0.69,-0.50,-0.72,-0.79,-0.57,-0.43,-,-1.18,-2.08,-1.96,Upgrade
48,Filing Date Shares Outstanding,1888,1888,1888,1888,1900,1918,1918,1918,1927,1888,1888,1888,1888,1888,1845,1845,1845,1845,1534,1534,Upgrade
49,Total Common Shares Outstanding,1888,1888,1888,1888,1900,1918,1918,1918,1927,1888,1888,1888,1888,1888,1845,1845,1845,1845,1534,1534,Upgrade
50,Working Capital,5053,4054,5172,5339,5220,6128,5591,5876,3735,2425,2403,2119,1995,1484,1426,1429,1437,1348,439.42,403.7,Upgrade
51,Book Value Per Share,6.03,5.97,6.22,6.04,6.07,5.77,6.03,5.94,5.74,4.56,4.08,3.63,3.47,3.28,3.34,3.19,3.19,3.17,3.05,3.03,Upgrade
52,Tangible Book Value,9629,9512,10000,9611,9740,9263,9784,9608,9229,6771,5855,5014,4883,4520,4779,4485,4488,4447,3260,3231,Upgrade
53,Tangible Book Value Per Share,5.10,5.04,5.30,5.09,5.13,4.83,5.10,5.01,4.79,3.59,3.10,2.66,2.59,2.39,2.59,2.43,2.43,2.41,2.13,2.11,Upgrade
54,Land,-,168.58,-,81.91,-,83.87,-,86.05,-,74.09,-,69.92,-,64.27,-,64.82,-,67.15,-,61.35,Upgrade
55,Buildings,-,2977,-,2836,-,2465,-,2271,-,2288,-,2231,-,2179,-,1993,-,1954,-,1936,Upgrade
56,Machinery,-,3313,-,3154,-,3136,-,2500,-,2732,-,2388,-,2315,-,2040,-,2111,-,2078,Upgrade
57,Construction In Progress,-,2101,-,1432,-,745.93,-,676.3,-,212.78,-,301.9,-,314.57,-,384.39,-,279.69,-,215.22,Upgrade
