,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,87.76,125.21,80.29,254.2,110.5,120.48,97.28,175.96,191.66,140.83,74.34,226.84,70.78,98.03,63.19,192.92,42.03,82.02,20.61,63.69,Upgrade
1,Other Revenue,-1.54,1.54,-,3.04,-1.61,1.61,-,2.99,-1.59,1.59,-,4.3,-2.26,2.26,-,4.03,-1.73,1.73,-,6.97,Upgrade
2,Revenue,86.22,126.75,80.29,257.25,108.89,122.1,97.28,178.96,190.07,142.42,74.34,231.15,68.52,100.28,63.19,196.95,40.29,83.76,20.61,70.65,Upgrade
3,Revenue Growth (YoY),-20.82%,3.81%,-17.46%,43.75%,-42.71%,-14.27%,30.86%,-22.58%,177.40%,42.02%,17.64%,17.36%,70.05%,19.73%,206.63%,178.75%,162.74%,13.01%,-84.70%,-49.52%,Upgrade
4,Cost of Revenue,72.05,109.73,62.48,191.22,94.21,107.41,81.63,164.43,170.8,120.72,65.11,192.13,59.41,80.01,55.59,155.9,28.44,68.89,20.11,76.09,Upgrade
5,Gross Profit,14.17,17.02,17.81,66.03,14.68,14.69,15.65,14.52,19.26,21.7,9.22,39.01,9.11,20.27,7.6,41.05,11.85,14.86,0.49,-5.44,Upgrade
6,"Selling, General & Admin",16.52,21.44,15.71,12.93,19.36,20.77,16.45,4.21,18.18,20.32,19.22,16.81,16.06,12.03,12.99,19.08,11.35,11.01,6.56,17.42,Upgrade
7,Research & Development,0.49,3.02,2.53,3.39,0.75,3.24,3.07,17.02,7.92,4.26,2.13,2.2,1.48,2.77,1.67,5.19,2.22,1.23,2.18,6.54,Upgrade
8,Other Operating Expenses,0.82,0.39,0.5,1.22,0.7,1.25,0.84,2.27,0.13,-0.47,0.05,4.77,-0.19,-0.35,-1.18,5.28,-1.26,-0.15,-1.02,3.93,Upgrade
