,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,128.82,130.3,276.81,-,230.85,-,624.31,373.94,206.19,254.91,Upgrade
1,Revenue Growth (YoY),-53.46%,-,19.91%,-,-63.02%,-,202.79%,46.70%,2.03%,155.72%,Upgrade
2,Cost of Revenue,99.65,102.07,190.02,-,159.78,-,387.13,226.64,149.38,131.47,Upgrade
3,Gross Profit,29.17,28.23,86.79,-,71.07,-,237.19,147.3,56.81,123.43,Upgrade
4,"Selling, General & Admin",25.54,30.2,44.08,-,28.18,-,38.07,35.81,24.69,36.32,Upgrade
5,Other Operating Expenses,-0.66,-0.32,-0.89,-,-0.95,-,-1.9,-1.28,-1.18,-0.39,Upgrade
6,Operating Expenses,24.88,29.89,43.19,-,27.23,-,36.16,34.53,23.51,35.93,Upgrade
7,Operating Income,4.29,-1.66,43.6,-,43.84,-,201.03,112.77,33.3,87.5,Upgrade
8,Interest Expense,-1.17,-0.99,-0.87,-,-1.13,-,-28.18,-28.63,-26.87,-26.62,Upgrade
9,Interest & Investment Income,1.52,1.73,1.12,-,1.3,-,2.39,1.53,1.17,0.84,Upgrade
10,Earnings From Equity Investments,11.47,-2.97,3.2,-,4.5,-,10.56,2.6,0.83,0.31,Upgrade
11,Currency Exchange Gain (Loss),-1.18,1.85,-2.43,-,-2.11,-,1.2,19.83,-5.03,-4.84,Upgrade
12,EBT Excluding Unusual Items,14.93,-2.05,44.62,-,46.39,-,187,108.1,3.4,57.2,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.02,-,-,-,-,-,-,-,-3.27,Upgrade
14,Other Unusual Items,0.37,-3.6,0.15,-,-,-,-,-,-,-,Upgrade
15,Pretax Income,15.3,-5.68,44.77,-,46.39,-,187,108.1,3.4,53.93,Upgrade
16,Income Tax Expense,1.31,5.03,17.13,-,11.96,-,48.35,19.29,5.32,16.19,Upgrade
17,Earnings From Continuing Operations,13.99,-10.71,27.64,-,34.43,-,138.65,88.81,-1.92,37.74,Upgrade
18,Earnings From Discontinued Operations,-,-,325.09,-,14.75,-,-,-,-,-,Upgrade
19,Net Income to Company,13.99,-10.71,352.74,-,49.18,-,138.65,88.81,-1.92,37.74,Upgrade
20,Minority Interest in Earnings,-2.08,0.2,-12.8,-,-12.36,-,-35.52,-19.22,6.25,-12.02,Upgrade
21,Net Income,11.92,-10.51,339.94,-,36.82,-,103.13,69.59,4.33,25.72,Upgrade
22,Net Income to Common,11.92,-10.51,339.94,-,36.82,-,103.13,69.59,4.33,25.72,Upgrade
23,Net Income Growth,-96.49%,-,823.19%,-,-64.30%,-,2284.60%,170.55%,-82.49%,-54.97%,Upgrade
24,Shares Outstanding (Basic),413,413,413,-,413,-,413,413,413,413,Upgrade
25,Shares Outstanding (Diluted),413,413,413,-,413,-,413,413,413,413,Upgrade
26,EPS (Basic),0.03,-0.03,0.82,-,0.09,-,0.25,0.17,0.01,0.06,Upgrade
27,EPS (Diluted),0.03,-0.03,0.82,-,0.09,-,0.25,0.17,0.01,0.06,Upgrade
28,EPS Growth,-96.49%,-,823.19%,-,-64.30%,-,2284.62%,170.50%,-82.49%,-54.97%,Upgrade
29,Free Cash Flow,-165.01,-,48.82,-,85.48,-,66.55,139.94,-3.74,82,Upgrade
30,Free Cash Flow Per Share,-0.40,-,0.12,-,0.21,-,0.16,0.34,-0.01,0.20,Upgrade
31,Operating Margin,3.33%,-1.27%,15.75%,-,18.99%,-,32.20%,30.16%,16.15%,34.33%,Upgrade
32,Profit Margin,9.25%,-8.06%,122.81%,-,15.95%,-,16.52%,18.61%,2.10%,10.09%,Upgrade
33,Free Cash Flow Margin,-128.09%,-,17.64%,-,37.03%,-,10.66%,37.42%,-1.81%,32.17%,Upgrade
34,EBITDA,20.8,42.35,62.11,-,53.32,-,239.21,149.51,60.94,101.73,Upgrade
35,D&A For EBITDA,16.52,17.86,18.5,53.03,9.49,31.44,38.19,36.74,27.64,14.22,Upgrade
36,EBIT,4.29,-1.66,43.6,-,43.84,-,201.03,112.77,33.3,87.5,Upgrade
