,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2713,2367,2598,2524,2573,2599,2653,2342,2681,2246,2329,2042,2587,2487,2162,2273,2213,1613,1874,2138,Upgrade
1,Other Revenue,-20.71,20.71,-,40.7,-22.86,22.86,-,43.11,-29.49,29.49,-,37.82,-14.98,14.98,-,31.94,-14.71,14.71,-,38.39,Upgrade
2,Revenue,2693,2387,2598,2565,2550,2622,2653,2385,2652,2276,2329,2079,2572,2502,2162,2305,2198,1628,1874,2176,Upgrade
3,Revenue Growth (YoY),5.60%,-8.94%,-2.09%,7.55%,-3.85%,15.21%,13.94%,14.69%,3.11%,-9.04%,7.70%,-9.77%,17.00%,53.66%,15.35%,5.90%,-1.90%,-17.43%,-4.62%,27.31%,Upgrade
4,Cost of Revenue,2460,2180,2356,2316,2304,2374,2410,2141,2400,2066,2126,1845,2291,2241,1954,2026,1959,1469,1647,1930,Upgrade
5,Gross Profit,232.16,207,241.95,248.86,246.06,247.98,243.21,243.68,251.28,209.47,202.7,234.56,280.82,261.07,208.09,278.4,239.3,158.81,227,246.35,Upgrade
6,"Selling, General & Admin",125.04,110.94,123.65,139.18,130.39,120.95,128.64,147.87,129.15,112.7,116.48,180.87,120.88,113.09,129.61,220.8,144.59,119.92,137.56,160.54,Upgrade
7,Other Operating Expenses,8.04,9.23,9.13,9.92,3.55,5.41,5.58,12.33,4.59,6.43,5.64,2.33,6.12,6.18,3.18,5.94,4.85,3.31,3.27,10.27,Upgrade
8,Operating Expenses,135.34,140.38,136.13,155.22,139.39,133.57,140.28,147.85,132.66,118.05,125.56,161.49,149.34,122.41,138.19,238.57,157.57,109.06,145.55,159.11,Upgrade
9,Operating Income,96.83,66.62,105.82,93.64,106.67,114.42,102.93,95.83,118.62,91.42,77.14,73.07,131.48,138.65,69.9,39.83,81.74,49.75,81.44,87.24,Upgrade
10,Interest Expense,-5.47,-7.24,-6.53,-7.26,-5.36,-6.6,-8.01,-14.57,-5.39,-11.14,-13.32,-16.63,-9.32,-10.15,-14.22,-7.79,-2.61,-4.81,-15.54,-9.82,Upgrade
11,Interest & Investment Income,1.92,15.34,3.78,1.52,8.49,4.38,3.42,5.48,3.87,2.65,1.33,1.87,1.33,1.83,0.91,1.78,1.73,1.57,0.95,1.13,Upgrade
12,Other Non Operating Income (Expenses),-1.67,-2.2,-1.87,-1.2,-1.88,-4.61,-1.41,-4.42,-1.68,-3.35,-2.46,-2.85,-0.43,-1.17,-1.35,-2.32,-0.27,-0.68,-2.12,1.11,Upgrade
13,EBT Excluding Unusual Items,91.61,72.52,101.2,86.71,107.92,107.58,96.94,82.33,115.43,79.58,62.69,55.46,123.06,129.18,55.24,31.49,80.58,45.83,64.73,79.65,Upgrade
14,Gain (Loss) on Sale of Assets,0.03,-0.09,0.14,-0.53,0.02,0.08,0.08,-0.41,-0.01,0.01,0,0.79,0.36,-0.88,-0.22,-0.07,-0.04,0,-,0.08,Upgrade
