,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,350.81,381.46,317.53,380.07,366.16,419.7,348.55,389.66,283.34,363.76,335.8,390.56,292.21,441.34,342.47,344.73,298.68,348,302.39,305.51,Upgrade
1,Other Revenue,-,-35.94,35.94,-,-,-35.45,35.45,-,109.27,-62.88,62.88,-,116.06,-54.93,54.93,-,73.02,-,-,-,Upgrade
2,Revenue,350.81,345.52,353.48,380.07,366.16,384.25,384,389.66,392.61,300.88,398.68,390.56,408.27,386.41,397.4,344.73,371.7,348,302.39,305.51,Upgrade
3,Revenue Growth (YoY),-4.19%,-10.08%,-7.95%,-2.46%,-6.74%,27.71%,-3.68%,-0.23%,-3.83%,-22.13%,0.32%,13.29%,9.84%,11.04%,31.42%,12.84%,-18.59%,-8.71%,-31.96%,-9.42%,Upgrade
4,Cost of Revenue,124.62,120.56,104.29,118.91,108.9,118.43,110.69,116.46,131.98,104.63,114.34,109.15,129.65,119.65,122.06,88.78,119.28,107.01,105.64,98.92,Upgrade
5,Gross Profit,226.19,224.96,249.18,261.16,257.26,265.82,273.32,273.2,260.64,196.25,284.34,281.41,278.62,266.76,275.34,255.95,252.42,241,196.74,206.59,Upgrade
6,"Selling, General & Admin",18.81,16.32,17.42,17.58,17.12,22.64,22.87,19.03,22.86,17.74,20.5,18.86,25.16,25.97,19.97,13.45,13.44,18.19,16.13,13.91,Upgrade
7,Other Operating Expenses,23.07,23.02,25.4,22.99,23.44,23.25,18.56,17.36,21.07,14.93,18.98,19.1,24.31,20.27,18.39,17.97,22.24,17.66,15.11,17.51,Upgrade
8,Operating Expenses,41.89,31.68,49.04,42.02,40.56,43.98,43.36,37.26,45.36,30.42,41.23,38.85,47.72,47.82,39.27,33.54,36.96,36.24,29.49,34.49,Upgrade
9,Operating Income,184.31,193.28,200.14,219.14,216.7,221.84,229.96,235.94,215.28,165.83,243.11,242.56,230.9,218.94,236.07,222.41,215.46,204.76,167.25,172.1,Upgrade
10,Interest Expense,-,-,-0.16,-0.12,-,-0.1,-0.03,-0.14,-0.13,-0.12,-0.12,-0.14,-0.22,-0.17,-1.44,-0.17,-0.17,-0.13,-0.09,-0.12,Upgrade
