,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Cash & Equivalents,-,236.45,218.53,276.26,276.38,335.92,-,313.46,198.9,202.16,248.31,363.59,411.92,369.73,501.43,445.74,366.84,629.29,959.72,412.3,Upgrade
1,Trading Asset Securities,-,98.9,112.53,167.85,270.29,210.14,-,241.11,290.44,290.24,220.33,290.5,260.62,285.17,201.71,381.93,466.9,215.07,-,-,Upgrade
2,Cash & Short-Term Investments,335.36,335.36,331.07,444.1,546.67,546.06,-,554.57,489.34,492.4,468.65,654.09,672.54,654.9,703.14,827.67,833.74,844.37,959.72,412.3,Upgrade
3,Cash Growth,-38.66%,-38.59%,-,-19.92%,11.72%,10.90%,-,-15.21%,-27.24%,-24.81%,-33.35%,-20.97%,-19.33%,-22.44%,-26.73%,100.75%,256.07%,-,-,-,Upgrade
4,Accounts Receivable,-,181.03,127.77,112.64,121.95,134.45,-,110.24,93.21,119.56,145,113.05,124.7,140.28,119.43,92.32,101.48,73.64,107.72,55.07,Upgrade
5,Other Receivables,-,13.42,13.84,11.73,8.77,8.75,-,7.94,6.07,7.59,9.99,7.62,17.62,13.39,7.99,7.9,10.2,5.27,7.31,6.68,Upgrade
6,Receivables,-,194.45,141.61,124.37,130.72,143.2,-,118.17,99.28,127.15,155,120.67,142.32,153.67,127.43,100.22,111.68,78.92,115.04,61.76,Upgrade
7,Inventory,-,288.17,290.3,278.84,268.77,290.85,-,315.73,308.37,295.65,297.8,267.64,253.04,242.02,214.42,187.71,168.71,170.57,169.97,157.66,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0.22,-,-,-,Upgrade
9,Other Current Assets,-,42.55,47.68,38.99,24.65,26.52,-,34.52,64.07,35.53,42.02,23.66,16.17,23.09,16.05,19.92,14.57,16.09,22.11,19.95,Upgrade
10,Total Current Assets,-,860.52,810.66,886.29,970.81,1007,-,1023,961.06,950.72,963.47,1066,1084,1074,1061,1136,1129,1110,1267,651.67,Upgrade
11,"Property, Plant & Equipment",-,391.09,362.46,331.22,295.43,146.34,-,113.27,114.34,113.77,100.25,92.13,95.06,85.94,89.74,83.62,45.77,31.05,27.7,21.13,Upgrade
12,Goodwill,-,20.78,20.86,20.76,7.62,7.62,-,7.62,7.62,7.58,7.58,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,-,68.94,69.51,70.21,56.95,56.29,-,56.8,57.24,37.96,38.16,33.65,4.74,4.78,4.82,4.86,4.89,4.8,4.82,4.85,Upgrade
14,Long-Term Deferred Tax Assets,-,13.62,15.88,16.43,18.07,10.83,-,9.78,12.9,10.74,10.62,8.8,8.89,8.71,8.37,7.95,8.01,7.34,7.19,5.92,Upgrade
15,Long-Term Deferred Charges,-,5.64,1.71,0.61,0.84,1.03,-,1.51,1.62,0.99,1.61,1.32,1.55,1.75,1.57,1.59,1.89,1.6,0.54,0.73,Upgrade
16,Other Long-Term Assets,-,6.72,3.25,4.22,2.83,5.23,-,7.21,7.13,11.36,3.07,4.56,2.15,1.65,0.83,0.39,1.51,0.83,0.69,0.84,Upgrade
17,Total Assets,-,1367,1284,1330,1353,1234,-,1219,1162,1133,1125,1207,1196,1177,1166,1234,1191,1156,1308,685.14,Upgrade
18,Accounts Payable,-,241.06,203.01,170.58,156.91,63.82,-,76.52,64.79,57.17,78.25,67.04,64.95,71.79,91.28,64.83,81.56,72.05,122.93,91.01,Upgrade
19,Accrued Expenses,-,15.08,20.71,14.29,32.63,16.53,-,12.28,28.21,11.02,18.16,11.01,31.32,10.46,19.45,10.76,31.93,16.88,13.21,14.13,Upgrade
20,Short-Term Debt,-,0.75,0.75,9,9,9,-,4,4.5,5,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,17.43,10.5,16.2,19.88,2.4,-,10.25,9.04,8.17,12.55,0.08,13.77,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,4.77,2.22,3.95,0.37,-,-,1.45,0.29,4.13,2.55,1.55,1.69,4.44,9.11,1.43,-,11.08,27.02,18.08,Upgrade
23,Current Unearned Revenue,-,12.36,13.16,10.4,7.88,15.85,-,8.43,13.44,7.07,8.65,8.9,7.86,4.91,8.67,8.53,12.76,6.91,17.5,-,Upgrade
24,Other Current Liabilities,-,5.36,0.63,18.19,56.2,61.75,-,62.78,13.26,8.82,10.61,6.95,1.24,7.17,1.34,8.32,1.31,7.55,8.82,74.46,Upgrade
25,Total Current Liabilities,-,296.82,250.98,242.62,282.86,169.35,-,175.71,133.53,101.38,130.79,95.53,120.83,98.77,129.84,93.87,127.56,114.47,189.48,197.68,Upgrade
26,Long-Term Leases,-,11.07,3.96,4.97,5.99,21.89,-,2.39,5.83,11.22,7.68,20.2,10.08,30.01,33.97,36.19,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,-,0.51,0.64,0.78,0.92,1.06,-,1.59,1.82,2.05,2.32,2.69,3.05,3.91,4.3,4.72,5.1,5.45,3.24,4.61,Upgrade
28,Long-Term Deferred Tax Liabilities,-,4.48,5.41,6.04,4,0.17,-,0.37,2.36,0.06,0.12,0.08,0.09,0.03,0.26,0.29,0.29,-,-,-,Upgrade
29,Total Liabilities,-,312.88,260.99,254.41,293.78,192.48,-,180.06,143.54,114.72,140.91,118.5,134.06,132.72,168.37,135.08,132.94,119.93,192.72,202.29,Upgrade
30,Common Stock,-,133.33,133.33,136.35,136.35,136.35,-,136.35,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,100,Upgrade
31,Additional Paid-In Capital,-,556.21,556.21,608.06,608.06,608.06,-,608.06,556.21,556.21,556.21,556.21,556.21,556.21,556.21,556.21,556.21,556.21,556.21,135.28,Upgrade
32,Retained Earnings,-,384.47,338.79,381.53,354.08,336.5,-,333.34,312.28,309.97,275.37,386.09,360.71,342.54,297.72,399.01,358.48,336.12,415.85,238.51,Upgrade
33,Treasury Stock,-,-33.4,-21.51,-65.26,-54.87,-54.87,-,-54.87,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Comprehensive Income & Other,-,9.98,12.87,11.28,12.03,12.44,-,13.6,14.01,16.42,16.49,12.04,11.82,11.38,10.42,10.02,9.73,9.68,9.39,8.82,Upgrade
35,Total Common Equity,1051,1051,1020,1072,1056,1038,-,1036,1016,1016,981.41,1088,1062,1043,997.69,1099,1058,1035,1115,482.61,Upgrade
36,Minority Interest,-,3.82,3.63,3.36,3.12,3.02,-,2.63,2.55,2.47,2.43,0.35,0.34,0.34,0.32,0.3,0.28,0.28,0.27,0.24,Upgrade
37,Shareholders' Equity,1054,1054,1023,1075,1059,1042,-,1039,1018,1018,983.85,1088,1062,1044,998.01,1099,1058,1036,1115,482.85,Upgrade
38,Total Liabilities & Equity,-,1367,1284,1330,1353,1234,-,1219,1162,1133,1125,1207,1196,1177,1166,1234,1191,1156,1308,685.14,Upgrade
39,Total Debt,29.26,29.26,15.21,30.17,34.87,33.29,-,16.64,19.37,24.39,20.23,20.28,23.85,30.01,33.97,36.19,-,-,-,-,Upgrade
40,Net Cash (Debt),306.1,306.1,315.86,413.93,511.81,512.77,-,537.93,469.97,468.01,448.42,633.81,648.69,624.89,669.18,791.48,833.74,844.37,959.72,412.3,Upgrade
41,Net Cash Growth,-40.19%,-40.31%,-,-23.05%,8.90%,9.57%,-,-15.13%,-27.55%,-25.11%,-32.99%,-19.92%,-22.20%,-25.99%,-30.27%,91.97%,256.07%,-,-,-,Upgrade
42,Net Cash Per Share,2.09,4.84,2.32,3.02,4.18,3.41,-,4.09,3.58,3.52,3.37,4.74,4.93,4.74,5.02,5.86,6.23,6.35,7.81,4.14,Upgrade
43,Filing Date Shares Outstanding,146.59,131.82,132.35,135.83,122.32,150.57,137.93,131.64,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,100,Upgrade
44,Total Common Shares Outstanding,146.59,131.82,132.35,135.83,122.32,150.57,137.93,131.64,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,133.33,100,Upgrade
45,Working Capital,-,563.7,559.68,643.68,687.94,837.28,-,847.29,827.53,849.34,832.68,970.53,963.24,974.91,931.2,1042,1001,995.47,1077,453.99,Upgrade
46,Book Value Per Share,7.97,7.97,7.70,7.89,8.63,7.42,-,7.87,7.62,7.62,7.36,8.16,7.97,7.83,7.48,8.24,7.93,7.77,8.36,4.83,Upgrade
47,Tangible Book Value,960.88,960.88,929.33,981.01,991.09,974.56,-,972.07,950.98,970.39,935.67,1054,1057,1039,992.87,1094,1053,1031,1110,477.76,Upgrade
