,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,887618,964486,1104540,902457,648573,682104,557802,577989,496255,471937,523665,479514,358519,388433,394237,362984,320569,332624,384861,362984,578631,Upgrade
1,Market Cap Growth,41.40%,41.40%,98.02%,56.14%,30.69%,44.53%,6.52%,20.54%,38.42%,21.50%,32.83%,32.10%,11.84%,16.78%,2.44%,0%,-44.60%,-37.71%,-35.48%,-44.69%,7.11%,Upgrade
2,Enterprise Value,732213,813290,991112,821595,555024,581113,441599,594053,377840,328487,461142,447643,340556,370470,413569,382315,309997,322052,376159,354282,539310,Upgrade
3,Last Close Price,18.08,19.42,21.51,16.88,12.11,12.83,9.99,9.76,8.36,7.88,8.11,7.60,5.69,6.16,6.02,5.38,4.75,4.93,5.57,5.01,7.98,Upgrade
4,PE Ratio,5.44,6.10,7.35,6.33,4.75,4.87,3.86,3.63,3.10,3.39,4.11,4.32,4.15,5.35,6.84,8.85,10.82,8.82,8.53,6.49,8.47,Upgrade
5,Forward PE,5.56,5.68,6.83,5.78,4.13,4.68,3.94,3.92,3.21,3.16,3.51,3.54,3.77,4.57,5.45,5.58,8.15,9.69,18.52,21.83,8.94,Upgrade
6,PS Ratio,1.78,2.00,2.28,1.93,1.41,1.52,1.25,1.18,1.04,1.12,1.32,1.36,1.19,1.50,1.72,1.79,1.74,1.65,1.77,1.54,2.22,Upgrade
7,PB Ratio,1.08,1.21,1.43,1.18,0.88,0.99,0.81,0.81,0.73,0.75,0.81,0.75,0.61,-,0.72,0.70,0.62,0.67,0.79,0.75,1.15,Upgrade
8,P/TBV Ratio,1.24,1.24,1.47,1.21,0.91,1.02,0.84,0.83,0.76,0.78,0.84,0.78,0.63,-,0.74,0.73,0.64,0.70,0.82,0.78,1.20,Upgrade
9,P/FCF Ratio,7.16,8.04,10.03,9.01,6.62,7.67,5.69,4.42,3.96,3.42,4.34,4.84,4.46,9.73,57.93,-437.34,-,-,12.74,8.39,-,Upgrade
10,P/OCF Ratio,3.73,3.73,4.50,3.82,2.81,3.21,2.54,2.32,2.14,2.04,2.40,2.38,1.97,2.50,2.92,3.43,3.28,3.20,3.52,2.97,4.19,Upgrade
11,PEG Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.93,-,-,1.84,Upgrade
12,EV/Sales Ratio,1.52,1.68,2.04,1.76,1.21,1.30,0.99,1.21,0.79,0.78,1.16,1.27,1.13,1.43,1.80,1.89,1.68,1.60,1.73,1.50,2.07,Upgrade
