,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,612,566,826,1070,1239,1560,1575,2126,1805,1728,2065,Upgrade
1,Market Cap Growth,-47.14%,-47.14%,-33.33%,-31.37%,-21.36%,-26.62%,-12.71%,23.01%,-12.59%,-35.06%,-35.71%,Upgrade
2,Enterprise Value,8557,7290,7680,8318,10005,10658,9879,11316,10657,9301,8603,Upgrade
3,Last Close Price,0.40,0.37,0.54,0.70,0.80,1.01,1.01,1.32,1.09,1.05,1.23,Upgrade
4,PE Ratio,-,-,-,-6.37,-,-27.41,-,85.78,-,-,-,Upgrade
5,Forward PE,-,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,Upgrade
6,PS Ratio,0.67,0.62,0.87,0.83,0.34,0.48,2.47,3.46,3.14,2.50,2.87,Upgrade
7,PB Ratio,0.08,0.08,0.10,0.12,0.13,0.16,0.15,0.21,0.18,0.18,0.21,Upgrade
8,P/TBV Ratio,0.08,0.08,0.10,0.12,0.13,0.16,0.15,0.21,0.18,0.19,0.21,Upgrade
9,P/FCF Ratio,1.02,0.94,2.37,-,5.15,-,-,2.74,-3.66,-,-,Upgrade
10,P/OCF Ratio,0.94,0.94,2.34,-,5.07,-,-,2.71,-3.73,-,-,Upgrade
11,EV/Sales Ratio,9.41,8.02,8.05,6.49,2.73,3.30,15.46,18.41,18.53,13.43,11.96,Upgrade
12,EV/EBITDA Ratio,-,-,-,92.21,-,-1050.85,-,90.79,-,-,-403.20,Upgrade
13,EV/EBIT Ratio,-,-,-,98.88,-,-592.42,-,97.37,-,-,-291.43,Upgrade
14,EV/FCF Ratio,14.26,12.15,21.99,-,41.60,-,-,14.61,-21.63,-,-,Upgrade
15,Debt / Equity Ratio,1.14,1.14,0.91,0.86,0.84,1.01,0.99,1.01,1.07,1.09,0.98,Upgrade
16,Debt / FCF Ratio,14.09,14.09,21.08,-,32.44,-,-,13.36,-22.06,-,-,Upgrade
17,Return on Capital Employed (ROCE),-,-,-,0.56%,-,-0.11%,-,0.76%,-,-,-0.18%,Upgrade
18,Earnings Yield,-235.32%,-254.40%,-106.19%,-15.69%,-14.94%,-3.65%,2.12%,1.17%,-15.70%,-36.24%,-28.24%,Upgrade
19,FCF Yield,98.09%,106.04%,42.28%,40.91%,19.41%,-34.21%,13.49%,36.43%,-27.30%,-56.82%,-60.61%,Upgrade
20,Dividend Yield,0.00%,-,-,-,-,-,3.97%,2.26%,-,-,-,Upgrade
21,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-0.00%,19.77%,Upgrade,
22,Total Shareholder Return,-,-,-,-,-,3.97%,2.26%,-,-0.00%,19.77%,Upgrade,
