,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,453.53,455.65,498.67,783.48,2884,345.15,293.81,321.03,254.03,438.53,Upgrade
1,Revenue Growth (YoY),-9.05%,-41.84%,-82.71%,127.00%,881.49%,7.52%,15.66%,-26.80%,-9.51%,41.07%,Upgrade
2,Cost of Revenue,555.75,869.98,338.11,589.85,2483,190.18,128.61,192.23,121.7,180,Upgrade
3,Gross Profit,-102.22,-414.33,160.56,193.63,400.6,154.97,165.2,128.8,132.33,258.53,Upgrade
4,"Selling, General & Admin",159.45,103.45,149.89,212.92,200.6,218.66,196.94,206.05,180.97,255.29,Upgrade
5,Other Operating Expenses,-20.05,57.32,-99.53,-35.44,-19.7,169.45,-206.72,-34.39,-13.7,-16.27,Upgrade
6,Operating Expenses,142.46,236.15,60.2,209.88,183.36,390.2,-2.4,180.19,177.28,252.56,Upgrade
7,Operating Income,-244.69,-650.49,100.36,-16.24,217.24,-235.23,167.6,-51.39,-44.95,5.97,Upgrade
8,Interest Expense,-146.06,-193.31,-110.91,-149.59,-148.35,-141.18,-142.52,-135.85,-150.04,-139.24,Upgrade
9,Interest & Investment Income,41.67,137.89,45.48,136.66,76.75,78.51,60.13,30.63,48.41,49.18,Upgrade
10,Earnings From Equity Investments,-4.05,-56.81,-0.81,-31.01,-6.52,-5.18,-4.22,-3.34,-7.78,-4.48,Upgrade
11,Currency Exchange Gain (Loss),-6.07,-12.81,-4.56,-20.89,8.42,-0.93,-6.34,-0.3,4.88,4.39,Upgrade
12,Other Non Operating Income (Expenses),-5.78,-7.55,-8.24,-16.4,-9.93,-6.74,-4.11,-9.3,-6.62,-3.58,Upgrade
13,EBT Excluding Unusual Items,-364.97,-783.07,21.33,-97.46,137.61,-310.74,70.54,-169.55,-156.1,-87.77,Upgrade
14,Gain (Loss) on Sale of Investments,-108.1,-102.65,0.57,-77.2,-21.14,-5.84,143.89,36.37,8.12,-405.91,Upgrade
15,Gain (Loss) on Sale of Assets,-,12.96,-,8.18,-,0.29,-104.74,-0.41,-,1.47,Upgrade
16,Asset Writedown,-79.8,-20.84,35.22,-58.67,35.65,134.61,67.73,36.55,-114.5,138.65,Upgrade
17,Legal Settlements,-,-,-,-,-,191.85,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,4.58,8.32,-,Upgrade
19,Pretax Income,-552.86,-893.6,57.12,-225.15,152.12,10.17,177.41,-92.45,-254.16,-353.55,Upgrade
20,Income Tax Expense,7.72,11.03,52.82,-37.32,147.93,60.02,80.85,40.32,-19.38,17.26,Upgrade
21,Earnings From Continuing Operations,-560.58,-904.63,4.3,-187.83,4.19,-49.85,96.56,-132.76,-234.77,-370.8,Upgrade
22,Minority Interest in Earnings,21.39,4.31,19.13,-3.57,2.12,-13.37,0.09,60.9,23.38,-44.12,Upgrade
23,Net Income,-539.19,-900.32,23.43,-191.41,6.31,-63.22,96.65,-71.87,-211.39,-414.93,Upgrade
24,Net Income to Common,-539.19,-900.32,23.43,-191.41,6.31,-63.22,96.65,-71.87,-211.39,-414.93,Upgrade
25,Net Income Growth,-,-,271.46%,-,-93.47%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,Upgrade
27,Shares Outstanding (Diluted),1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,0.00%,-19.77%,Upgrade
29,EPS (Basic),-0.35,-0.59,0.02,-0.13,0.00,-0.04,0.06,-0.05,-0.14,-0.27,Upgrade
30,EPS (Diluted),-0.35,-0.59,0.01,-0.13,0.00,-0.04,0.06,-0.05,-0.14,-0.27,Upgrade
31,EPS Growth,-,-,275.00%,-,-93.65%,-,-,-,-,-,Upgrade
32,Free Cash Flow,195.95,404.08,-54.9,492.88,-252.39,-281.31,493.82,280.65,-773.36,-208.63,Upgrade
33,Free Cash Flow Per Share,0.13,0.26,-0.04,0.32,-0.17,-0.18,0.32,0.18,-0.51,-0.14,Upgrade
34,Dividend Per Share,-,-,-,-,-,0.010,0.030,-,-,-,Upgrade
35,Operating Margin,-53.95%,-142.76%,20.13%,-2.07%,7.53%,-68.15%,57.04%,-16.01%,-17.70%,1.36%,Upgrade
36,Profit Margin,-118.89%,-197.59%,4.70%,-24.43%,0.22%,-18.32%,32.89%,-22.39%,-83.22%,-94.62%,Upgrade
37,Free Cash Flow Margin,43.21%,88.68%,-11.01%,62.91%,-8.75%,-81.50%,168.08%,87.42%,-304.44%,-47.58%,Upgrade
38,EBITDA,-241.08,-645.79,103.54,-13.34,220.62,-230.77,171.03,-46.39,-40.08,11.71,Upgrade
39,D&A For EBITDA,3.61,4.7,3.18,2.9,3.38,4.46,3.43,5,4.87,5.74,Upgrade
40,EBIT,-244.69,-650.49,100.36,-16.24,217.24,-235.23,167.6,-51.39,-44.95,5.97,Upgrade
