,Fiscal Quarter,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,+2 Quarters
,Period Ending,"Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019",+2 Quarters
0,Cash & Equivalents,28.03,23.1,8.14,1.06,8.9,15.91,4.03,0.34,2.09,0.85,Upgrade
1,Short-Term Investments,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,Upgrade
2,Cash & Short-Term Investments,28.06,23.14,8.18,1.09,8.93,15.95,4.05,0.37,2.12,0.88,Upgrade
3,Cash Growth,243.11%,2015.17%,-8.45%,-93.14%,120.37%,4221.68%,91.41%,-58.26%,-1.76%,-92.60%,Upgrade
4,Accounts Receivable,28.33,47.62,100.73,2.42,3.18,112.65,22.15,17.77,17.81,20.09,Upgrade
5,Other Receivables,133.81,128.72,140.38,178.23,184.33,180.94,178.96,157.82,153.07,151.02,Upgrade
6,Receivables,162.14,176.34,241.11,358.11,371.05,473.75,379.31,338.72,338.04,171.11,Upgrade
7,Inventory,20.28,24.02,21.84,-,-,328.34,311.86,287.29,292.49,-,Upgrade
8,Prepaid Expenses,-0.02,-,-3.46,2.28,1.94,-,1.45,-,1.39,-,Upgrade
9,Other Current Assets,-,-,-,-,-,7.17,-,2.6,-,298.03,Upgrade
10,Total Current Assets,210.47,223.5,267.67,361.48,381.92,825.2,696.67,628.99,634.03,470.03,Upgrade
11,"Property, Plant & Equipment",0.02,0.02,0.02,0.53,0.54,0.54,0.55,1.78,3.2,4.65,Upgrade
12,Other Intangible Assets,-,-,-,0.33,0.33,0.78,0.78,0.78,0.78,0.78,Upgrade
13,Other Long-Term Assets,94.12,120.83,126.43,166.82,172.53,183.17,181.23,170.1,173.16,179,Upgrade
14,Total Assets,304.6,344.36,394.13,529.16,555.31,1010,879.23,801.64,811.17,825.07,Upgrade
15,Accounts Payable,30.98,64.76,112.5,3.82,4.67,16.79,3.83,3.53,3.45,3.71,Upgrade
16,Accrued Expenses,35.27,26.79,23,11.33,13.09,11.05,18.03,9.16,15.49,8.21,Upgrade
17,Short-Term Debt,241.55,43.18,240.41,34.75,30.42,96.68,0.27,184.7,185.61,184.27,Upgrade
18,Current Portion of Long-Term Debt,-,193.32,-,-,-,18.39,18.39,-,10.65,10.66,Upgrade
19,Current Portion of Leases,-,-,-,-,-,-,-,1.13,3.29,3.3,Upgrade
20,Current Income Taxes Payable,1.67,2.94,4.5,3.19,3.48,2.58,2.49,2.29,2.33,2.38,Upgrade
21,Current Unearned Revenue,6.48,1.47,3,3.57,3.18,1.64,1.21,0.62,1.54,1.14,Upgrade
22,Other Current Liabilities,48.6,48.95,50.88,55.17,62.54,71.9,54.76,80.13,49.98,44.96,Upgrade
23,Total Current Liabilities,364.54,381.41,434.3,111.82,117.38,219.03,98.99,281.55,272.34,258.63,Upgrade
24,Long-Term Debt,3.95,-,-,209.16,216.32,212.35,210.03,-,-,-,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,-,-,-,1.13,Upgrade
26,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,0.06,0.61,Upgrade
27,Other Long-Term Liabilities,-,-,-,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Upgrade
28,Total Liabilities,368.49,381.41,434.3,321.48,334.19,431.87,309.51,282.05,272.89,260.87,Upgrade
29,Common Stock,27.12,27.12,27.12,27.12,27.12,27.12,27.12,22.62,22.62,22.62,Upgrade
30,Additional Paid-In Capital,1108,1108,1108,1108,1108,1108,1108,1093,1093,1093,Upgrade
31,Retained Earnings,-1242,-1208,-1206,-956.36,-949.01,-587.23,-628.35,-610.94,-620.95,-607.1,Upgrade
32,Comprehensive Income & Other,26.5,25.83,25.75,28.52,34.61,29.54,62.54,15.2,43.89,55.97,Upgrade
33,Total Common Equity,-79.68,-47.1,-44.68,207.68,221.12,577.82,569.71,519.59,538.27,564.2,Upgrade
34,Minority Interest,15.8,10.05,4.51,-,-,-,-,-,-,-,Upgrade
35,Shareholders' Equity,-63.88,-37.05,-40.17,207.68,221.12,577.82,569.71,519.59,538.27,564.2,Upgrade
36,Total Liabilities & Equity,304.6,344.36,394.13,529.16,555.31,1010,879.23,801.64,811.17,825.07,Upgrade
37,Total Debt,245.5,236.5,240.41,243.91,246.74,327.41,228.69,185.83,199.55,199.36,Upgrade
38,Net Cash (Debt),-217.44,-213.36,-232.23,-242.82,-237.81,-311.47,-224.64,-185.46,-197.43,-198.48,Upgrade
39,Net Cash Per Share,-0.40,-0.39,-0.43,-0.45,-0.44,-0.57,-0.45,-0.41,-0.44,-0.44,Upgrade
40,Filing Date Shares Outstanding,542.39,542.39,542.39,542.39,542.39,542.39,542.39,452.39,452.39,452.39,Upgrade
41,Total Common Shares Outstanding,542.39,542.39,542.39,542.39,542.39,542.39,542.39,452.39,452.39,452.39,Upgrade
42,Working Capital,-154.07,-157.9,-166.63,249.66,264.54,606.17,597.69,347.43,361.69,211.4,Upgrade
43,Book Value Per Share,-0.15,-0.09,-0.08,0.38,0.41,1.07,1.05,1.15,1.19,1.25,Upgrade
44,Tangible Book Value,-79.68,-47.1,-44.68,207.35,220.79,577.04,568.93,518.81,537.49,563.42,Upgrade
45,Tangible Book Value Per Share,-0.15,-0.09,-0.08,0.38,0.41,1.06,1.05,1.15,1.19,1.25,Upgrade
46,Machinery,0.27,-,0.27,-,0.29,-,0.28,-,0.45,-,Upgrade
47,Leasehold Improvements,-,-,-,-,0.5,-,0.5,-,0.5,-,Upgrade
