,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,145,102.9,107.94,101.61,162.08,173.34,168.01,150.16,226.73,172.68,138.46,195.21,257.41,298.7,471.96,223.87,290.5,293.76,258.13,697.79,Upgrade
1,Trading Asset Securities,40.04,40.06,30.13,40.21,60.31,-,-,-,-,50.75,153.75,173.66,223.02,181.41,-,322.13,320.02,320.18,383.05,-,Upgrade
2,Cash & Short-Term Investments,185.04,142.97,138.08,141.82,222.39,173.34,168.01,150.16,226.73,223.43,292.22,368.87,480.43,480.11,471.96,546.01,610.52,613.95,641.18,697.79,Upgrade
3,Cash Growth,-16.79%,-17.53%,-17.82%,-5.56%,-1.91%,-22.42%,-42.50%,-59.29%,-52.81%,-53.46%,-38.08%,-32.44%,-21.31%,-21.80%,-26.39%,-21.75%,-40.82%,-35.04%,-34.33%,-29.63%,Upgrade
4,Accounts Receivable,56.9,52.8,54.73,60.04,60.56,45.95,59.62,45.8,37.16,37.78,49.2,39.32,38.28,47.9,28.21,41.2,45.13,65.9,78.87,66.03,Upgrade
5,Other Receivables,24.59,25.88,23.16,26.18,22.41,23.98,21.86,24.66,21.23,23,19.79,24.42,16.06,22.95,19.8,18.49,19.19,24.57,16.33,23.26,Upgrade
6,Receivables,81.49,78.68,77.9,86.22,82.97,69.93,81.48,70.46,58.39,60.78,68.99,63.74,54.34,70.85,48.01,59.69,64.32,90.47,95.2,89.3,Upgrade
7,Inventory,90.22,84.59,78.97,82.48,101.52,82.73,76.54,76.96,72.83,64.63,69.13,60.6,77.69,47.71,55.63,53.85,99.8,105.48,98.13,90.96,Upgrade
8,Prepaid Expenses,-,10.21,-,10.74,-,10.54,-,8.08,-,7.03,-,8.11,-,13.95,-,-,-,11.22,-,14.43,Upgrade
9,Other Current Assets,36.76,16.48,29.88,17.08,38.18,17.52,30.19,23.12,33.36,14.59,28.45,18.94,43.49,15.41,30.44,32.36,34.05,11.28,34.92,11.15,Upgrade
10,Total Current Assets,393.51,332.92,324.82,338.34,445.06,354.06,356.21,328.78,391.31,370.46,458.78,520.27,655.95,628.03,606.05,691.91,808.69,832.4,869.43,903.62,Upgrade
11,"Property, Plant & Equipment",466.62,487.1,487.87,488.53,483.52,477.47,493.84,518.33,516.11,528.1,545.97,569.4,588.5,589.8,598.89,406.72,431.84,435.15,442.76,448.66,Upgrade
12,Long-Term Investments,386.73,383.55,387.67,378.56,371,367.06,369.42,361.75,359.24,364.13,374.9,368.98,362.12,366.34,367.68,363.26,354.22,348.79,381.9,380.53,Upgrade
13,Goodwill,3.44,3.44,3.44,3.44,3.44,3.44,3.44,3.44,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,85.92,87.12,88.16,89.34,90.4,88.96,89.91,90.87,89.08,90.07,91.05,91.95,92.99,93.94,94.91,95.92,96.64,97.67,98.71,99.76,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,0.1,0.09,0.11,0.11,0.51,0.56,0.76,-,15.77,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,40.31,44.09,37.38,40.24,51.44,58.71,62.58,45.26,11.56,11.63,11.92,11.92,9.96,9.86,10.07,10.07,10.51,10.51,10.58,10.51,Upgrade
17,Long-Term Deferred Charges,56.26,54.97,52.75,56.57,53.95,57.42,63.05,61.76,59.26,63.77,69.33,71.17,70.45,58.31,64.2,61.73,45.14,49.35,53.97,58.75,Upgrade
18,Other Long-Term Assets,118.76,120.07,121.37,122.68,123.18,123.37,124.69,125.99,138.57,140,142.02,142.28,124.71,111.47,134.6,113.45,93.46,94.1,95.49,96.5,Upgrade
19,Total Assets,1552,1513,1503,1518,1622,1531,1563,1536,1565,1569,1695,1777,1905,1874,1876,1743,1841,1868,1953,1998,Upgrade
20,Accounts Payable,173.39,158.58,153.64,164.72,207.8,160.08,163.97,161.16,170.99,141.83,153.52,141.99,196.98,162.19,152.19,156.46,188.23,168.23,154.64,110.2,Upgrade
21,Accrued Expenses,29.44,95.05,37.63,127.05,53.93,131.93,55.08,137.99,32.89,93.14,34.28,114.24,39.83,105.57,32.86,121.18,36.4,127.85,38.76,122.85,Upgrade
22,Short-Term Debt,-,8.65,-,11.15,-,20.57,30.5,36.02,-,7.93,-,7.41,-,6.29,-,3.88,-,3.85,-,4.16,Upgrade
23,Current Portion of Leases,61.18,57.7,64.38,62.88,65.38,64,70.77,68.25,61.4,66.31,61.8,65.84,42.56,51.84,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,7.38,0.55,5.89,0.29,8.24,0.55,5.44,0.26,5.71,0.61,1.94,0.3,5.5,0.3,2.92,0.25,17.64,0.8,21.76,11.63,Upgrade
25,Current Unearned Revenue,73.03,80.47,82.96,79.59,90.35,92.68,92.08,82.67,81.17,81.59,85.36,87.06,86.34,86.7,87.9,85.85,84.36,88.15,82.47,1.67,Upgrade
26,Other Current Liabilities,137.67,71.17,142.38,72.61,177.13,81.84,172.02,83.5,158.03,78.09,137.94,80.65,152.47,71.87,150.93,85.68,169.22,73.94,167.32,163.46,Upgrade
27,Total Current Liabilities,482.09,472.18,486.88,518.28,602.84,551.65,589.86,569.85,510.19,469.49,474.84,497.5,523.69,484.76,426.8,453.29,495.86,462.81,464.94,413.97,Upgrade
28,Long-Term Leases,115.38,133.25,128.47,123.22,119.23,115.27,123.41,140.62,157.42,175.01,184.09,191.99,198.58,178.29,240.73,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,15.37,16.94,18.52,20.09,22.01,23.59,25.22,26.74,21.61,22.86,24.12,25.33,16.4,17.39,17.87,18.23,4.47,4.69,4.9,5.45,Upgrade
30,Long-Term Deferred Tax Liabilities,32.47,36.53,28.8,31.78,34.01,41.3,44.84,32.01,3.75,3.75,3.81,3.81,3.67,3.67,3.4,3.73,3.87,3.96,4.49,3.98,Upgrade
31,Total Liabilities,645.31,658.9,662.67,693.38,778.09,731.81,783.33,769.21,692.97,671.11,686.86,718.63,742.34,684.1,688.8,475.26,504.21,471.46,474.33,423.4,Upgrade
32,Common Stock,306.92,306.92,306.92,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,308.46,Upgrade
33,Additional Paid-In Capital,534.41,534.41,534.41,548.24,548.31,548.31,548.77,548.77,548.77,548.77,548.77,548.77,549.8,549.8,549.8,549.8,549.63,549.63,549.63,549.63,Upgrade
34,Retained Earnings,33.8,-7.32,-21.34,-36.65,-20.89,-64.72,-83.46,-96.69,4.25,26.84,132.1,179.38,277.31,301.68,297.05,363.2,422.85,476.64,555.07,643.57,Upgrade
35,Treasury Stock,-,-,-,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-15.37,-5.22,-0.76,-,-,-,Upgrade
36,Comprehensive Income & Other,0.03,0.03,0.11,0.11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,-,-,-,-,-,-,-,Upgrade
37,Total Common Equity,875.16,834.05,820.1,804.79,820.52,776.69,758.4,745.18,846.12,868.71,973.97,1021,1120,1145,1140,1216,1280,1335,1413,1502,Upgrade
38,Minority Interest,31.08,20.32,20.69,19.53,23.39,22.11,21.49,21.9,26.15,28.83,33.7,36.84,42.15,44.84,47.65,51.57,56.1,61.78,65.36,73.27,Upgrade
39,Shareholders' Equity,906.24,854.36,840.79,824.33,843.91,798.8,779.89,767.08,872.27,897.55,1008,1058,1162,1189,1188,1268,1336,1397,1479,1575,Upgrade
40,Total Liabilities & Equity,1552,1513,1503,1518,1622,1531,1563,1536,1565,1569,1695,1777,1905,1874,1876,1743,1841,1868,1953,1998,Upgrade
41,Total Debt,176.56,199.6,192.85,197.25,184.61,199.84,224.68,244.89,218.82,249.25,245.89,265.24,241.14,236.42,240.73,3.88,-,3.85,-,4.16,Upgrade
42,Net Cash (Debt),8.48,-56.63,-54.77,-55.43,37.78,-26.5,-56.67,-94.73,7.91,-25.82,46.32,103.63,239.29,243.7,231.24,542.13,610.52,610.1,641.18,693.63,Upgrade
