,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,362.14,448.26,784.08,920.82,1281,950.77,829.18,805.91,350.61,293.71,454.33,678.14,655.44,965.52,888.28,856.79,612.7,896.8,804.33,544.93,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37,-,-,-,15.08,Upgrade
2,Trading Asset Securities,350.65,400.71,190.65,70.68,100.62,532.2,670.62,736.62,-,-,-,-,-,-,-,-,-,128.6,90.93,89.05,Upgrade
3,Cash & Short-Term Investments,712.79,848.97,974.74,991.5,1382,1483,1500,1543,350.61,293.71,454.33,678.14,655.44,965.52,888.28,857.17,612.7,1025,895.26,649.05,Upgrade
4,Cash Growth,-48.41%,-42.75%,-35.01%,-35.72%,294.04%,404.91%,230.11%,127.47%,-46.51%,-69.58%,-48.85%,-20.89%,6.98%,-5.84%,-0.78%,32.06%,-0.92%,43.04%,97.03%,29.00%,Upgrade
5,Accounts Receivable,1715,1616,1523,1847,1788,1774,1523,1498,1455,1671,1612,1614,1984,2166,2149,1664,2127,1700,1491,1660,Upgrade
6,Other Receivables,217.36,194.87,182.83,202.23,122.48,-9.49,44.47,10.76,222.57,213.62,54.37,127.69,12.21,23.38,22.06,23.99,66.9,43.9,35.78,21.99,Upgrade
7,Receivables,1933,1811,1706,2050,1911,1765,1568,1509,1678,1884,1666,1742,1997,2189,2171,1688,2194,1744,1526,1682,Upgrade
8,Inventory,2454,2249,2140,2039,2121,2132,2012,1976,1589,1774,1637,1849,1796,1691,1877,1740,1771,1742,1751,1688,Upgrade
9,Prepaid Expenses,-,3.58,-,-,-,1.08,-,-,-,9.93,-,10.08,-,6.67,-,5.75,-,6.27,-,9.67,Upgrade
10,Other Current Assets,516.4,430.36,556.13,339.46,580.58,346.53,432.84,384.91,492.52,276.96,417.91,366.28,452.2,513.02,491.32,350.44,476.08,384.69,472.83,373.96,Upgrade
11,Total Current Assets,5616,5343,5377,5419,5993,5728,5512,5412,4110,4239,4176,4645,4900,5365,5428,4642,5054,4902,4645,4402,Upgrade
12,"Property, Plant & Equipment",4595,4372,3953,3791,3634,3372,3390,3522,2479,2395,2368,3082,2263,2216,2143,2193,2046,1978,1930,1873,Upgrade
13,Goodwill,192.18,192.18,192.18,192.18,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,196.26,Upgrade
14,Other Intangible Assets,589.14,588.91,599.22,601.8,565.55,553.96,537.94,568.21,433.86,425.59,434.49,490.91,419.34,426.02,409.53,415.31,321.37,327.63,333.83,340.27,Upgrade
15,Long-Term Deferred Tax Assets,40.39,41.2,40.6,40.8,46.84,45.92,46.97,47.1,48.94,50.08,50.2,52.31,35.48,35.58,35.03,35.94,33.03,34.93,31.92,33.9,Upgrade
16,Long-Term Deferred Charges,92.34,49.45,19.82,10.74,39.95,15.81,31.09,17.27,46.39,40.49,35.03,26.08,26.34,27.86,25.58,23.33,32.94,21.84,7.82,7.96,Upgrade
17,Other Long-Term Assets,50,114.84,192.91,176.92,82.88,74.2,110.4,142.69,4.94,13.47,12.35,15.82,41.4,30,26.29,27.6,13.55,56.16,59.65,62.23,Upgrade
18,Total Assets,11175,10701,10375,10233,10558,9986,9825,9906,7320,7360,7272,8509,7881,8297,8263,7533,7697,7517,7204,6916,Upgrade
19,Accounts Payable,1251,1136,960.43,928.86,1269,1130,1203,908.9,997.94,981.37,1234,1544,1673,1897,1950,1387,1578,1490,1387,1601,Upgrade
20,Accrued Expenses,51.38,76.44,39.25,74.29,51.09,100.65,46.51,82.45,20.48,43.96,40.86,184.24,42.22,45.65,60.85,85.42,41.1,41.94,36.64,60.93,Upgrade
21,Short-Term Debt,1938,2372,1340,1222,1376,1762,852.94,1003,1222,1328,1308,1695,1371,1535,1827,1723,1615,1623,1617,1345,Upgrade
22,Current Portion of Long-Term Debt,472.43,635.95,1073,1169,736.24,672.22,418.83,839.15,260.78,358.76,307.21,352.56,397.86,298.66,336.71,858.39,65.08,83.65,120.53,134.4,Upgrade
23,Current Portion of Leases,-,-,-,0.47,-,6.94,-,11.15,-,11.88,-,13.19,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,15.34,12.28,32.18,31.8,23.09,6.94,32.46,23.38,39.67,27.8,41.65,27.2,35.27,22.62,25.85,11.2,28.64,12.36,27.72,10.68,Upgrade
25,Current Unearned Revenue,55.85,36.89,50.84,37.56,46.07,38.61,47.33,50.06,59.95,81.48,72.53,55.17,77.98,131.38,134.74,43.37,147.94,108.49,-,-,Upgrade
26,Other Current Liabilities,992.87,297.7,1028,1137,1137,330.75,1098,1180,87.53,78.24,90.82,70.11,81.42,101.74,75.54,45.2,55.12,38.52,121.38,51.36,Upgrade
27,Total Current Liabilities,4776,4568,4524,4600,4638,4047,3698,4098,2688,2912,3095,3942,3679,4032,4410,4153,3530,3398,3311,3203,Upgrade
28,Long-Term Debt,1668,1447,1197,976.38,1302,1273,1508,1120,1483,1316,1059,1022,1161,1312,954.12,476.62,1305,1225,1044,888.73,Upgrade
29,Long-Term Leases,-,-,-,-,6.35,5.73,8.8,9.28,7.19,11.99,17.67,21.74,2.67,4.52,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,134.69,136.15,118.9,155.36,126.2,126.08,101.85,105.49,83.82,85.49,90.08,98.95,83.59,86.22,91.93,92.22,100.03,100.08,109.49,104.34,Upgrade
31,Long-Term Deferred Tax Liabilities,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.01,0.01,0.01,Upgrade
32,Other Long-Term Liabilities,-,-,2.59,2.59,-,-,0.02,0.02,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,6579,6151,5842,5734,6073,5452,5317,5334,4262,4326,4263,5084,4926,5435,5456,4722,4936,4723,4464,4196,Upgrade
34,Common Stock,944.61,944.61,944.61,944.61,944.61,944.61,944.61,944.61,763.88,763.88,763.88,763.88,763.88,763.88,763.88,763.88,763.88,763.88,763.88,763.88,Upgrade
35,Additional Paid-In Capital,2509,2509,2509,2509,2509,2588,2588,2666,970.46,970.46,970.46,1883,970.55,959.57,959.57,959.57,959.57,959.57,959.57,959.57,Upgrade
36,Retained Earnings,687.28,664.31,645.88,622.67,613.44,576.25,578.89,562.71,958.27,952.56,955.74,485.49,916.75,857.04,827.25,811.15,768.34,813.88,775.55,766.76,Upgrade
37,Comprehensive Income & Other,-,-,-,-,0.01,0.27,0.34,-,-,-,-,-,1.31,1.17,1.2,-,-,-,-,-,Upgrade
38,Total Common Equity,4141,4118,4100,4077,4067,4109,4112,4173,2693,2687,2690,3132,2652,2582,2552,2535,2492,2537,2499,2490,Upgrade
39,Minority Interest,454.41,431.82,432.9,422.32,417.88,424.41,396.43,398.84,365.03,346.9,319.61,292.6,302.71,280.05,254.48,276.79,269.89,256.63,241.35,229.12,Upgrade
40,Shareholders' Equity,4596,4550,4533,4499,4485,4534,4508,4572,3058,3034,3010,3425,2955,2862,2806,2811,2762,2794,2740,2719,Upgrade
41,Total Liabilities & Equity,11175,10701,10375,10233,10558,9986,9825,9906,7320,7360,7272,8509,7881,8297,8263,7533,7697,7517,7204,6916,Upgrade
42,Total Debt,4079,4456,3610,3367,3421,3719,2789,2983,2973,3027,2693,3104,2933,3150,3118,3058,2985,2932,2781,2368,Upgrade
43,Net Cash (Debt),-3366,-3607,-2635,-2376,-2040,-2237,-1289,-1440,-2622,-2734,-2238,-2426,-2277,-2185,-2229,-2201,-2372,-1906,-1886,-1719,Upgrade
