,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,909,718,718,724,791,1215,1221,1204,1149,1102,1304,1587,1701,1869,1725,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-40.88%,-40.88%,-41.14%,-39.91%,-31.19%,10.23%,-6.39%,-24.11%,-32.44%,-41.02%,-24.44%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1036,846,821,833,909,1333,1323,1270,1198,1151,1298,1516,1566,1733,1772,-,-,-,-,-,-,Upgrade
3,Last Close Price,6.77,5.35,5.35,5.39,5.89,9.05,9.09,8.97,8.56,8.21,9.71,11.72,12.56,13.80,12.74,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,78.14,-,108.83,34.90,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.77,2.99,2.76,2.35,2.37,3.50,3.59,4.54,4.77,4.48,3.86,3.66,3.91,4.52,4.41,-,-,-,-,-,-,Upgrade
6,PB Ratio,3.81,3.01,3.01,2.81,2.87,4.32,3.55,3.26,2.95,2.74,2.80,3.20,3.21,3.67,3.40,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.01,3.01,3.01,2.81,2.87,4.32,3.55,3.26,2.95,2.74,2.80,3.20,3.21,3.67,3.40,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-333.90,-,-14.57,-,-,-,-11.72,-,-,-,-19.91,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,21965.25,-,-14.98,-,-,-,-13.22,-,-,-,-25.19,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.31,3.51,3.16,2.70,2.72,3.84,3.89,4.79,4.97,4.68,3.84,3.49,3.60,4.20,4.53,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-8.89,-,-,-,-,-,-,44.48,48.34,56.69,26.76,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,58.14,62.12,-,29.54,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-384.51,-,-15.99,-,-,-,-12.24,-,-,-,-18.47,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.69,0.69,0.69,0.68,0.66,0.71,0.55,0.56,0.67,0.51,0.39,0.30,0.22,0.22,0.31,0.47,0.25,0.25,-,-,0.36,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,158.65,-,-,-,-,-,-,5.05,10.11,4.52,1.59,10.82,17.81,0.48,-,-,-,Upgrade
