,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,338.71,370.84,200.27,575.57,819.01,813.16,1061,826.22,587.77,616.35,544.97,499.79,487.76,294.56,151.86,245.34,290.02,340.1,212.11,145.97,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,40.01,70.3,101.5,100.99,61.27,87.19,57.87,40.42,100.64,86.29,4.14,3.59,5.32,-,Upgrade
2,Cash & Short-Term Investments,338.71,370.84,200.27,575.57,819.01,813.16,1101,896.52,689.27,717.34,606.24,586.98,545.62,334.98,252.5,331.64,294.16,343.68,217.43,145.97,Upgrade
3,Cash Growth,-58.64%,-54.40%,-81.81%,-35.80%,18.82%,13.36%,81.57%,52.73%,26.33%,114.14%,140.09%,77.00%,85.49%,-2.53%,16.13%,127.19%,359.79%,935.40%,615.06%,149.94%,Upgrade
4,Accounts Receivable,1031,1017,946.09,860.19,937.87,1017,770.78,892.3,814.34,843.18,727,863.4,814.71,835.06,891.28,804.52,828.73,789.94,678.41,690.91,Upgrade
5,Other Receivables,153.51,143.46,116.84,83.35,65.59,60.4,35.03,26.57,4.52,7.53,5.02,6.23,20.37,15.54,3.06,12.95,12.52,29.39,13.89,28.1,Upgrade
6,Receivables,1184,1161,1063,943.53,1003,1078,805.8,918.87,818.86,850.71,732.02,869.63,835.08,850.6,894.34,817.47,841.25,819.33,692.3,719.02,Upgrade
7,Inventory,1496,1289,1123,1005,1010,914.92,878.54,796.56,833.1,814.99,882.7,748.16,799.46,675.45,675.22,608.42,537.45,507.1,603.17,544.55,Upgrade
8,Other Current Assets,130.15,84.88,57.74,62,125.97,82.01,57.84,55.06,90.54,61.28,54.17,37.68,57.12,42.92,40.79,44.77,34.17,35.83,44.86,29.29,Upgrade
9,Total Current Assets,3149,2905,2444,2586,2959,2888,2843,2667,2432,2444,2275,2242,2237,1904,1863,1802,1707,1706,1558,1439,Upgrade
10,"Property, Plant & Equipment",1903,1873,1784,1579,1486,1303,1099,1122,1117,1137,1163,1189,1206,1232,1249,1277,1271,1298,1323,1340,Upgrade
11,Long-Term Investments,39.76,39.76,39.76,39.76,46.82,46.82,146.82,46.82,37.16,37.16,37.16,37.16,40.52,40.52,41.67,41.67,42.26,42.26,43.21,43.21,Upgrade
12,Goodwill,45.92,45.92,45.92,45.92,54.9,66.98,66.98,66.98,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,Upgrade
13,Other Intangible Assets,131.47,132.46,131.84,132.75,134.77,137.02,139.38,74.95,75.36,77.38,79.43,81.51,83.05,85.13,87.23,89.34,92.26,93.73,97.44,97.8,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,25,25,5,9,9,5,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,29.07,28.46,27.39,27.21,24.41,25.69,24.42,24.51,23.47,24.59,24.26,24.6,24.89,24.63,24.28,24.93,22.74,22.72,22.38,22.76,Upgrade
16,Long-Term Deferred Charges,0.5,0.72,1.02,1.49,2,2.52,2.79,3.35,4.02,4.66,5.31,5.82,5.91,6.44,7.44,8.08,7.53,7.28,7.82,7.37,Upgrade
17,Other Long-Term Assets,38.05,38.44,37.37,81.65,52.17,311.81,172.53,24.36,35.7,28.55,21.87,18.28,17.22,2.08,7.8,2.02,21.72,7.05,9.54,9.05,Upgrade
18,Total Assets,5336,5064,4511,4494,4759,4782,4495,4030,3819,3848,3725,3717,3714,3397,3383,3344,3258,3271,3154,3053,Upgrade
