,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11638,8975,6658,5893,6649,5384,5482,6329,6378,7923,9066,5408,6542,4118,4101,3855,4307,5301,2827,2688,2622,Upgrade
1,Market Cap Growth,66.72%,66.72%,21.44%,-6.88%,4.25%,-32.05%,-39.53%,17.02%,-2.51%,92.42%,121.04%,40.30%,51.91%,-22.33%,45.06%,43.43%,64.26%,96.05%,-6.78%,-35.63%,-8.86%,Upgrade
2,Enterprise Value,14017,11228,8694,7713,8587,6981,6623,7473,7523,9045,10230,6560,7687,5292,5235,4951,5011,6033,3741,3523,3457,Upgrade
3,Last Close Price,14.16,10.92,8.10,7.15,8.07,6.53,6.65,7.68,7.74,9.61,11.00,6.54,7.91,4.98,4.96,4.66,5.21,6.41,3.41,3.24,3.16,Upgrade
4,PE Ratio,110.86,85.53,57.95,72.70,-,80.61,575.28,161.70,-,-,81.04,76.73,161.05,101.91,84.46,87.97,253.90,61.88,69.74,-,158.22,Upgrade
5,Forward PE,-,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,35.18,Upgrade
6,PS Ratio,2.34,1.80,1.38,1.29,1.49,1.25,1.31,1.55,1.62,2.03,2.46,1.62,2.05,1.41,1.51,1.45,1.82,2.30,1.28,1.31,1.29,Upgrade
7,PB Ratio,6.73,5.24,3.95,3.57,4.10,3.30,3.43,3.77,4.08,5.09,5.75,3.50,4.35,2.76,2.76,2.61,2.93,3.62,1.94,1.86,1.80,Upgrade
8,P/TBV Ratio,5.78,5.78,4.37,3.96,4.56,3.69,3.89,4.26,4.44,5.65,6.38,3.90,4.87,3.10,3.10,2.94,3.31,4.14,2.22,2.12,2.04,Upgrade
9,P/FCF Ratio,-,-,-,-,-11.22,-,-,22.54,-,20.77,79.24,-,170.95,-,44.10,-,59.35,-24.12,-11.46,-,-,Upgrade
10,P/OCF Ratio,473.41,-,-,-,62.22,-,-,15.27,-,20.28,68.57,-,93.92,-,20.95,-,26.07,-25.13,-12.14,-,-,Upgrade
11,PEG Ratio,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,Upgrade
12,EV/Sales Ratio,2.81,2.25,1.80,1.68,1.93,1.61,1.58,1.83,1.91,2.32,2.78,1.96,2.41,1.82,1.93,1.86,2.11,2.62,1.70,1.72,1.71,Upgrade
13,EV/EBITDA Ratio,44.69,34.88,26.55,25.75,30.33,26.79,31.68,33.53,30.19,31.75,33.39,23.02,30.07,22.70,21.62,20.25,23.04,32.35,29.07,30.47,40.90,Upgrade
14,EV/EBIT Ratio,70.00,53.31,40.34,41.79,51.26,48.32,72.42,70.85,57.74,55.00,55.48,40.68,58.97,49.82,44.67,41.98,53.92,94.35,430.41,-5584.80,-,Upgrade
15,EV/FCF Ratio,-32.44,-,-,-,-14.50,-,-,26.61,-,23.71,89.41,-,200.86,-,56.29,-,69.06,-27.45,-15.17,-,-,Upgrade
16,Debt / Equity Ratio,1.60,1.60,1.56,1.37,1.49,1.70,1.52,1.35,1.30,1.19,1.18,1.16,1.17,1.14,1.03,0.95,0.98,0.68,0.74,0.79,0.75,Upgrade
17,Debt / EBITDA Ratio,8.72,8.00,6.43,6.95,10.85,7.62,8.10,8.74,15.12,11.72,5.24,4.91,6.44,6.99,5.74,5.69,8.14,3.57,3.93,8.28,20.67,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-4.07,-,-,8.04,-,4.85,16.21,-,45.83,-,16.38,-,19.88,-4.55,-4.38,-,-,Upgrade
19,Asset Turnover,1.00,1.15,1.00,1.01,0.96,0.98,0.94,1.06,1.04,1.11,0.92,1.06,0.89,0.83,0.85,0.85,0.72,0.81,0.55,0.86,Upgrade,
20,Inventory Turnover,3.56,3.35,4.09,3.80,4.15,4.21,4.58,4.34,4.57,4.63,4.38,3.70,4.54,3.86,3.68,3.98,4.46,3.79,4.03,2.72,4.05,Upgrade
21,Quick Ratio,1.10,1.10,1.31,1.69,1.78,1.60,1.20,0.84,0.75,0.68,0.71,0.64,0.68,0.66,0.72,0.76,0.76,0.73,0.75,0.55,0.57,Upgrade
22,Current Ratio,2.28,2.28,2.49,3.27,3.03,2.60,1.83,1.25,1.11,1.10,1.10,1.08,1.05,1.07,1.16,1.24,1.20,1.09,1.09,0.95,0.94,Upgrade
23,Return on Equity (ROE),6.18%,13.01%,7.07%,-1.29%,8.96%,4.90%,3.05%,-0.66%,-5.55%,12.81%,10.60%,4.16%,1.49%,2.32%,2.92%,0.75%,4.56%,3.70%,-4.36%,25.62%,Upgrade,
24,Return on Assets (ROA),2.75%,3.94%,2.93%,1.37%,3.25%,2.40%,2.09%,0.14%,0.59%,3.86%,4.06%,2.45%,2.04%,2.61%,2.20%,0.93%,3.06%,2.81%,0.37%,-1.41%,Upgrade,
25,Return on Capital (ROIC),3.26%,4.58%,3.32%,1.50%,3.68%,2.79%,2.37%,0.16%,0.66%,4.32%,4.59%,2.82%,2.33%,3.00%,2.55%,1.14%,3.99%,3.52%,0.45%,-1.72%,Upgrade,
26,Return on Capital Employed (ROCE),5.06%,5.32%,5.53%,4.90%,4.60%,3.99%,2.85%,4.74%,8.04%,10.27%,11.35%,9.94%,8.24%,6.57%,6.68%,6.26%,5.06%,3.77%,0.51%,-0.04%,-,Upgrade
27,Earnings Yield,0.90%,1.17%,1.73%,1.38%,0.97%,1.24%,0.17%,0.62%,1.06%,1.08%,1.23%,1.30%,0.62%,0.98%,1.18%,1.14%,0.39%,1.62%,1.43%,1.25%,0.63%,Upgrade
28,FCF Yield,-3.71%,-4.81%,-11.65%,-15.07%,-8.91%,-14.47%,-2.93%,4.44%,2.61%,4.82%,1.26%,1.16%,0.58%,-1.37%,2.27%,2.88%,1.68%,-4.15%,-8.72%,-8.31%,-8.42%,Upgrade
29,Dividend Yield,0.14%,-,-,-,0.25%,-,-,-,-,-,-,-,0.25%,-,-,-,-,-,-,-,0.32%,Upgrade
30,Payout Ratio,117.14%,144.43%,53.70%,83.33%,-,122.44%,83.01%,118.78%,-,-,74.43%,44.77%,339.25%,40.81%,356.60%,115.02%,258.78%,151.86%,261.47%,-,31.26%,Upgrade
31,Buyback Yield / Dilution,0.01%,-0.06%,-0.26%,0.28%,0.07%,0.18%,-0.42%,0.34%,-4.61%,-0.47%,1.08%,-0.75%,18.64%,-4.41%,-0.37%,0.06%,-13.67%,4.71%,1.40%,-1.64%,-3.43%,Upgrade
32,Total Shareholder Return,0.15%,-0.06%,-0.26%,0.28%,0.31%,0.18%,-0.42%,0.34%,-4.61%,-0.47%,1.08%,-0.75%,18.89%,-4.41%,-0.37%,0.06%,-13.67%,4.71%,1.40%,-1.64%,-3.12%,Upgrade
