,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,33830,16515,15827,22064,15314,15708,19123,16524,16302,15253,18966,17256,24056,17480,17407,14254,20404,15892,14626,13429,15544,Upgrade
1,Market Cap Growth,5.14%,5.14%,-17.24%,33.53%,-6.06%,2.98%,0.83%,-4.24%,-32.24%,-12.74%,8.95%,21.06%,17.90%,9.99%,19.02%,6.15%,31.27%,47.88%,34.48%,8.06%,90.76%,Upgrade
2,Enterprise Value,39405,22058,21095,27262,20512,20774,24299,21617,21395,20218,23856,22351,29151,22244,22622,19966,26115,21562,20328,18969,21084,Upgrade
3,Last Close Price,26.17,12.72,12.05,16.76,11.63,11.93,14.33,12.38,12.22,11.37,13.99,12.73,17.75,12.90,12.76,10.45,14.97,11.66,10.79,9.78,11.39,Upgrade
4,PE Ratio,139.32,67.65,49.84,44.59,-,16.72,21.11,19.24,20.39,13.84,17.76,16.37,24.35,19.13,18.84,15.75,23.54,20.51,20.47,16.25,16.14,Upgrade
5,Forward PE,28.92,13.89,13.08,15.94,11.07,11.94,14.47,12.92,13.33,13.00,16.96,14.74,21.52,16.64,17.27,13.91,20.56,17.11,15.68,14.09,16.13,Upgrade
6,PS Ratio,2.17,1.08,1.03,1.46,1.01,0.99,1.22,1.08,1.09,1.03,1.31,1.19,1.72,1.27,1.30,1.12,1.62,1.28,1.18,1.10,1.25,Upgrade
7,PB Ratio,3.44,1.47,1.42,2.02,1.43,1.41,1.73,1.58,1.61,1.52,1.92,1.86,2.67,2.01,2.02,1.72,2.49,1.99,1.92,1.79,2.09,Upgrade
8,P/TBV Ratio,2.58,2.58,2.53,3.57,2.57,2.40,2.93,2.70,2.74,2.56,3.22,3.13,4.49,3.31,3.30,2.84,4.16,3.33,3.23,3.02,3.57,Upgrade
9,P/FCF Ratio,172.78,84.35,357.30,-,45.73,41.90,53.91,-,52.32,45.30,89.95,-,45.55,-,26.17,19.15,37.35,35.22,22.90,-,24.32,Upgrade
10,P/OCF Ratio,10.60,10.60,11.65,-,9.37,11.27,13.90,-,13.67,10.44,13.72,11.94,16.25,14.84,13.51,10.15,16.66,13.51,11.80,9.90,13.00,Upgrade
11,PEG Ratio,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,Upgrade
12,EV/Sales Ratio,2.51,1.44,1.37,1.80,1.35,1.31,1.56,1.41,1.43,1.37,1.65,1.54,2.08,1.61,1.69,1.57,2.08,1.74,1.65,1.55,1.70,Upgrade
13,EV/EBITDA Ratio,23.89,14.13,12.97,15.95,12.01,11.97,15.07,13.64,14.08,13.61,16.33,15.25,20.10,12.69,13.07,11.96,16.50,14.00,14.06,13.76,14.51,Upgrade
14,EV/EBIT Ratio,41.94,23.48,20.54,24.36,-,17.45,22.52,20.18,21.00,20.30,24.60,22.74,-,17.57,18.12,16.78,23.58,20.16,20.45,20.33,20.53,Upgrade
15,EV/FCF Ratio,201.25,112.66,476.23,-,61.25,55.41,68.50,-,68.66,60.05,113.14,-,55.20,-,34.01,26.83,47.80,47.79,31.83,-,32.99,Upgrade
16,Debt / Equity Ratio,0.63,0.63,0.62,0.58,0.58,0.61,0.60,0.60,0.62,0.65,0.65,0.70,0.72,0.82,0.73,0.82,0.86,0.91,1.01,1.01,0.94,Upgrade
17,Debt / EBITDA Ratio,4.29,3.10,3.92,3.52,11.39,2.66,3.19,3.46,9.56,3.16,3.23,4.16,12.51,3.63,3.23,4.55,4.37,3.90,4.53,6.61,4.86,Upgrade
18,Debt / FCF Ratio,36.13,36.13,155.39,-,18.53,18.08,18.74,-,20.11,19.27,30.36,-,12.29,-,9.47,9.13,12.86,16.18,12.08,-,10.96,Upgrade
19,Asset Turnover,0.65,0.67,0.60,0.50,0.67,0.65,0.65,0.64,0.69,0.64,0.64,0.64,0.68,0.71,0.57,0.64,0.64,0.62,0.57,0.65,Upgrade,
20,Inventory Turnover,3.42,3.62,3.65,3.27,2.80,3.65,3.48,3.53,3.62,3.91,3.62,3.69,3.74,3.78,3.80,3.21,4.01,3.67,3.38,3.08,3.41,Upgrade
21,Quick Ratio,0.86,0.86,0.91,0.92,0.95,1.02,1.05,1.01,0.91,0.84,0.80,0.81,0.80,0.86,0.86,0.85,0.85,0.91,0.90,0.83,0.82,Upgrade
22,Current Ratio,1.22,1.22,1.30,1.33,1.37,1.44,1.49,1.44,1.31,1.16,1.11,1.14,1.13,1.25,1.27,1.25,1.22,1.27,1.28,1.19,1.20,Upgrade
