,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,462.37,543.73,982.23,1293,93.2,72.85,100.54,129.79,151.15,181.87,214.21,228.65,232.86,245.12,263.39,265.97,310.01,371.07,59.08,858.61,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,4.26,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,462.37,543.73,982.23,1293,93.2,72.85,100.54,129.79,151.15,181.87,214.21,228.65,232.86,249.38,263.39,265.97,310.01,371.07,59.08,858.61,Upgrade
3,Cash Growth,396.12%,646.42%,876.91%,896.17%,-38.34%,-59.95%,-53.06%,-43.24%,-35.09%,-27.07%,-18.67%,-14.03%,-24.89%,-32.80%,345.81%,-69.02%,-68.68%,-63.00%,-93.49%,1265.01%,Upgrade
4,Accounts Receivable,69.5,60.37,49.44,48.84,311.63,316.88,290.23,233.54,213.18,166.34,91.51,52.68,52.41,52.97,51.35,51.15,76.77,79.68,96.44,93.76,Upgrade
5,Other Receivables,3.28,2.65,2.73,1.6,8.31,9.14,7.08,7.88,640.33,631.55,608.44,605.1,981.26,977.74,960.95,960.82,1088,1064,1330,491.1,Upgrade
6,Receivables,72.78,63.02,52.17,50.44,319.94,326.02,297.3,241.42,853.51,797.89,699.95,657.79,1034,1031,1012,1012,1164,1144,1426,584.86,Upgrade
7,Inventory,210.21,182.11,142.92,129.08,259.87,237.37,224.54,183.27,281.28,269.06,278.78,265.11,432.69,412.44,401.59,397.37,456.18,452.05,441.65,431.11,Upgrade
8,Prepaid Expenses,-,-,-,0.85,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,43.83,12.07,11.58,9.85,12.97,13.61,13.9,22.89,12.08,9.97,10.69,4.43,21.83,20.1,18.83,14.67,14.59,16.72,19.48,17.73,Upgrade
10,Total Current Assets,789.19,800.93,1189,1483,685.98,649.84,636.29,577.39,1298,1259,1204,1156,1721,1713,1696,1690,1945,1984,1946,1892,Upgrade
11,"Property, Plant & Equipment",979.16,996.46,1017,1038,1145,1165,1178,1198,1217,1225,1231,1247,1184,1200,1199,1219,1240,1260,1300,1443,Upgrade
12,Long-Term Investments,0,0,0,0,-,-,-,-,-,-,-,-,78,78,79.62,79.62,102,102,78,79.58,Upgrade
13,Goodwill,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,Upgrade
14,Other Intangible Assets,85.07,85.21,85.24,84.98,113.2,114.48,113.27,115.31,143.06,141.37,138.57,140.85,147.7,149.23,151.5,151.06,150.53,155.37,157.09,187.54,Upgrade
15,Long-Term Deferred Tax Assets,10.3,10.47,10.96,10.94,7.04,6.76,6.74,7.27,1.18,1.11,1.05,1.06,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Charges,6.49,6.26,6.47,6.68,13.26,13.39,14.7,13.5,16.89,15.96,15.86,15.63,14.35,13.01,36.76,38.88,43.45,43.58,46.61,44.95,Upgrade
17,Other Long-Term Assets,75.94,77.4,78.11,79.64,80.27,81.36,82.44,87.2,85.13,86.13,87.59,88.84,89.36,90.2,91.43,96.66,93.46,94.54,95.64,96.73,Upgrade
18,Total Assets,1950,1981,2390,2708,2049,2035,2035,2002,2766,2732,2682,2654,3238,3248,3259,3279,3579,3644,3627,3748,Upgrade
19,Accounts Payable,60.03,50.09,55.84,84.27,210.9,207.15,200.47,193.18,153.94,148.32,157.12,138.1,148.62,153.87,146.6,146.16,163.24,172.93,175.77,205.88,Upgrade
20,Accrued Expenses,17.62,22.32,18.8,31.28,132.82,130.12,113.42,113.45,103.35,101.57,88.53,77.22,48.07,44.04,51.43,41.73,37.13,57.34,40.06,47.54,Upgrade
21,Short-Term Debt,4.7,4.7,4.7,4.7,418.83,419.08,419.08,419.82,502.72,502.8,511.03,511.03,688.33,688.33,689.04,693.17,700.16,672.87,672.97,732.87,Upgrade
22,Current Portion of Long-Term Debt,26.72,17.99,272.52,393.7,-,-,-,0.04,-,-,-,-,11.34,10,11.03,-,210,240,230,230,Upgrade
23,Current Portion of Leases,-,8.91,-,8.97,10.02,10.01,9.92,9.92,8.47,8.45,11.26,8.36,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,4.08,0.01,5.37,2.48,3.98,0.17,13.13,3.62,9.44,5.75,5.1,2.09,3.5,-,3.59,0,2.69,0.02,3.16,0.18,Upgrade
25,Current Unearned Revenue,7.49,4.33,5.19,5.75,5.9,4.31,6.22,10.97,6.68,8.23,11.81,9.22,11.64,10.35,13.01,11.57,13.34,19.7,44.18,-,Upgrade
26,Other Current Liabilities,60.38,72.81,106.09,237.94,959.51,916.25,892.08,878.15,763.61,737.53,706.85,702.89,518.92,505.4,486.94,503.96,266.95,263.79,227.76,323.03,Upgrade
27,Total Current Liabilities,181.02,181.15,468.51,769.1,1742,1687,1654,1629,1548,1513,1492,1449,1430,1412,1402,1397,1394,1427,1394,1540,Upgrade
28,Long-Term Debt,4.5,4.5,99,99,34.31,34.37,40.71,40.91,41.34,40.71,39.95,40.07,12.36,12.34,12.5,15.71,-,17.02,27.71,27.56,Upgrade
29,Long-Term Leases,73.16,72.59,72.7,72,88.67,94.86,94.06,94.73,89.25,88.36,85.02,86.94,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,105.48,107.71,108.19,111.04,112.12,115.81,113.96,115.53,112.18,126.55,128.63,130.41,136.14,139.11,139.54,142.29,129.96,150.02,142.02,152.46,Upgrade
31,Long-Term Deferred Tax Liabilities,-,-,0.09,0.08,-,-,-,0.42,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
