,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q1 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Mar '19 Mar 31, 2019",+16 Quarters
0,Cash & Equivalents,56.7,118.52,86.41,123.4,108.18,180.11,192.77,162.45,200.44,211.89,210.23,259.93,246.19,450.01,87.94,223.71,-,-,157.91,144.7,Upgrade
1,Trading Asset Securities,-,-,-,25,-,10,60,62,20,40,75,88,100,-,60,-,-,-,131,-,Upgrade
2,Cash & Short-Term Investments,56.7,118.52,86.41,148.4,108.18,190.11,252.77,224.45,220.44,251.89,285.23,347.93,346.19,450.01,147.94,223.71,-,-,288.91,144.7,Upgrade
3,Cash Growth,-47.59%,-37.66%,-65.81%,-33.88%,-50.92%,-24.53%,-11.38%,-35.49%,-36.32%,-44.03%,92.79%,55.53%,-,-,-48.79%,54.60%,-,-,680.86%,67.65%,Upgrade
4,Accounts Receivable,379.54,362.35,352.03,348.09,356.33,293.71,294.93,287.19,290.5,295.64,292.19,343.47,231.73,237.1,165.13,180.3,-,-,133.5,240.36,Upgrade
5,Other Receivables,7.12,7.37,5.72,5.93,12.73,6.66,13.04,4.09,22.04,20.74,21.9,3.83,18.77,14.59,15.83,2.06,-,-,0.86,3.81,Upgrade
6,Receivables,386.67,369.72,357.75,354.02,369.06,300.37,307.97,291.28,312.55,316.38,314.09,347.31,250.5,251.69,180.96,182.36,-,-,134.36,244.17,Upgrade
7,Inventory,252.62,217.91,212.1,202.54,231.33,200.01,191,162.78,174.84,180.21,148.61,108.75,138.52,120.11,139.73,114.7,-,-,218.05,137.1,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.14,Upgrade
9,Other Current Assets,52.65,48.44,40.39,40.91,30.52,23.26,44.53,40.02,41.42,40,34.09,26.74,37.79,35.95,28.27,24.21,-,-,15.6,-77.87,Upgrade
10,Total Current Assets,748.64,754.59,696.65,745.86,739.09,713.75,796.27,718.53,749.25,788.48,782.01,830.73,773,857.76,496.9,544.99,-,-,656.92,454.25,Upgrade
11,"Property, Plant & Equipment",639.62,611.46,619.89,619.11,575.77,570.86,548.32,550.18,551.05,529.41,469.28,430.24,299.29,269.81,256.55,216.84,-,-,140.91,81.6,Upgrade
12,Goodwill,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-,-,0.15,0.15,Upgrade
