,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,162.81,189.34,156.75,148.76,185.62,164.86,139.32,174.37,181.54,198.99,217.28,279.29,245.79,217.82,197.87,244.86,194.98,151.04,128.47,174.26,Upgrade
1,Other Revenue,-0.35,0.35,-,1.23,-0.7,0.7,-,1.42,-0.88,0.88,-,3.27,-1.07,1.07,-,2.86,-1.52,1.52,-,3.29,Upgrade
2,Revenue,162.46,189.69,156.75,149.99,184.92,165.56,139.32,175.79,180.66,199.86,217.28,282.56,244.72,218.89,197.87,247.72,193.46,152.56,128.47,177.55,Upgrade
3,Revenue Growth (YoY),-12.14%,14.57%,12.51%,-14.68%,2.36%,-17.16%,-35.88%,-37.79%,-26.17%,-8.69%,9.81%,14.06%,26.49%,43.47%,54.02%,39.52%,13.13%,-2.12%,-38.96%,-38.82%,Upgrade
4,Cost of Revenue,150.47,172.03,136.71,151.42,160.26,164.59,139.3,165.37,173.45,177.68,184.13,239.84,221.43,198.74,177.55,244.93,162.49,128.25,108.17,153.95,Upgrade
5,Gross Profit,12,17.66,20.04,-1.43,24.66,0.96,0.02,10.42,7.21,22.18,33.15,42.72,23.29,20.14,20.32,2.78,30.97,24.31,20.3,23.59,Upgrade
6,"Selling, General & Admin",10.89,13.95,11.31,13.21,11.28,12.64,9.1,15.53,12.06,10.97,11.03,19.42,12.32,9.91,8.98,12.41,11.47,13.85,10.44,21.03,Upgrade
7,Research & Development,5.5,6.32,4.83,5.87,5.89,5.9,5.08,7.59,7.61,7.72,7.65,11.15,9.91,7.57,5.83,7.96,5.96,5.2,3.47,6.31,Upgrade
8,Other Operating Expenses,1.79,1.59,2.24,1.95,1,-0.15,2.13,7.29,-0.09,-0.05,1.22,6.55,0.24,-0.01,1.03,8.16,-0.67,-1.06,0.06,8.91,Upgrade
9,Operating Expenses,17.89,24.23,18.45,17.93,18.22,24.97,14.5,32.8,17.96,20.73,20.57,46.03,22.14,18.34,16.41,27.03,16.69,20.2,14.76,36.29,Upgrade
10,Operating Income,-5.89,-6.58,1.59,-19.36,6.45,-24,-14.48,-22.38,-10.74,1.45,12.58,-3.31,1.15,1.8,3.92,-24.25,14.28,4.12,5.55,-12.7,Upgrade
11,Interest Expense,-0.68,-0.64,-1.27,-0.7,-1.2,-1.96,-1.65,-1.11,-1.32,-1.1,-0.86,-0.83,-0.99,-0.82,-0.66,-1.16,-1.6,-1.48,-1.06,-0.12,Upgrade
12,Interest & Investment Income,1.27,1.8,1.07,1.8,1.92,0.64,1.73,0.27,0.29,2.5,0.35,1.49,0.41,0.43,0.66,1.96,1.06,0.49,0.64,3.03,Upgrade
13,Currency Exchange Gain (Loss),-5.08,5.08,-,7.86,-8.4,8.4,-,20.53,-10.82,10.82,-,-6.8,2.82,-2.82,-,-13.39,-1,1,-,1.26,Upgrade
14,Other Non Operating Income (Expenses),2.99,-2.16,1.79,-9.13,8.7,1.88,-2.06,-20.94,20.85,1.19,-1.49,6.42,-5.08,0.62,-0.41,5.74,-6.19,-1.41,1.09,-8.62,Upgrade
15,EBT Excluding Unusual Items,-7.38,-2.49,3.2,-19.52,7.46,-15.04,-16.47,-23.63,-1.74,14.85,10.57,-3.02,-1.7,-0.79,3.51,-31.11,6.56,2.71,6.22,-17.15,Upgrade
