,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7483,7018,5232,6229,7048,7407,7242,8232,7785,7427,9118,9225,8410,8363,9063,9608,10320,11774,14534,10898,13716,Upgrade
1,Market Cap Growth,-5.25%,-5.25%,-27.76%,-24.33%,-9.46%,-0.27%,-20.57%,-10.76%,-7.44%,-11.20%,0.61%,-3.99%,-18.51%,-28.96%,-37.65%,-11.83%,-24.76%,-13.54%,-28.02%,-50.21%,12.33%,Upgrade
2,Enterprise Value,17542,17063,15360,15300,16120,17105,16750,19502,19055,18591,20262,19566,18752,18439,19193,19110,19702,21269,22582,18705,21522,Upgrade
3,Last Close Price,4.89,4.61,3.46,4.06,4.63,4.84,4.68,5.25,4.94,4.70,5.83,5.94,5.36,5.32,5.79,6.07,6.57,7.49,9.37,6.92,8.81,Upgrade
4,PE Ratio,-,-32.28,-,-,-,-,154.57,-,99.41,-,-,36.24,73.13,-,-,-,58.70,-,-,29.92,65.00,Upgrade
5,Forward PE,-,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,Upgrade
6,PS Ratio,9.28,7.11,5.53,6.25,6.90,6.70,6.44,7.84,6.16,4.83,6.08,6.35,7.55,10.94,13.89,15.66,8.58,6.84,8.48,6.39,12.58,Upgrade
7,PB Ratio,1.46,0.86,0.64,0.76,0.85,0.88,0.85,0.97,0.91,0.88,1.08,1.08,1.00,1.02,1.10,1.16,1.23,1.43,1.76,1.27,1.82,Upgrade
8,P/TBV Ratio,1.12,1.12,0.84,0.99,1.11,1.14,1.11,1.27,1.19,1.15,1.41,1.41,1.30,1.34,1.44,1.51,1.60,1.87,2.29,1.69,2.19,Upgrade
9,P/FCF Ratio,-,-11.09,-,-,-,-,-,4.27,4.48,-127.33,-,-,-17.77,-,-,-,-,-11.23,-,-,-41.62,Upgrade
10,P/OCF Ratio,-,-11.46,-,-,-,-,-,4.20,4.35,-517.49,-,-,-18.65,-,-,-,-,-11.85,-,-,-46.95,Upgrade
11,EV/Sales Ratio,17.78,17.29,16.24,15.34,15.78,15.46,14.89,18.58,15.09,12.08,13.52,13.47,16.83,24.11,29.42,31.14,16.39,12.36,13.18,10.97,19.74,Upgrade
12,EV/EBITDA Ratio,43.11,45.45,45.65,39.42,39.28,32.52,30.40,38.35,29.77,22.39,26.25,24.91,31.16,42.15,46.58,53.47,31.23,26.86,27.58,22.53,38.94,Upgrade
13,EV/EBIT Ratio,324.80,324.80,770.57,197.97,-,75.07,63.13,85.09,51.05,32.26,38.06,34.63,47.34,74.85,84.07,107.01,42.88,33.87,34.14,27.32,51.99,Upgrade
14,EV/FCF Ratio,-27.73,-26.97,-,-,-,-,-,10.11,10.97,-318.72,-,-,-39.61,-,-,-,-,-20.29,-,-,-65.31,Upgrade
15,Debt / Equity Ratio,1.10,1.10,1.11,1.13,1.08,1.04,1.14,1.14,1.13,1.19,1.19,1.16,1.19,1.20,1.11,1.10,1.01,1.08,1.11,1.03,1.13,Upgrade
16,Debt / EBITDA Ratio,22.16,13.34,22.92,23.24,77.06,16.92,16.15,19.68,15.89,16.24,22.25,9.77,7.32,25.50,19.97,32.50,13.44,31.29,38.57,6.46,6.74,Upgrade
17,Debt / FCF Ratio,-,-14.25,-,-,-,-,-,4.98,5.55,-172.51,-,-,-21.30,-,-,-,-,-8.47,-,-,-26.00,Upgrade
18,Asset Turnover,0.06,0.04,0.04,0.04,0.05,0.05,0.04,0.06,0.05,0.04,0.09,0.11,0.05,0.03,0.02,0.05,0.03,0.02,0.15,0.17,Upgrade,
19,Inventory Turnover,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.07,0.09,0.07,0.07,0.08,0.13,0.08,0.03,0.03,0.04,0.03,0.03,0.17,0.20,Upgrade
20,Quick Ratio,0.15,0.15,0.14,0.17,0.22,0.25,0.26,0.27,0.30,0.16,0.22,0.23,0.29,0.24,0.13,0.18,0.17,0.25,0.38,0.78,0.66,Upgrade
21,Current Ratio,1.55,1.55,1.51,1.57,1.48,1.59,1.41,1.44,1.44,1.52,1.89,1.95,1.77,1.56,1.02,1.81,1.70,1.65,2.17,2.45,2.42,Upgrade
22,Return on Equity (ROE),2.05%,-4.01%,-3.06%,-5.68%,-1.05%,0.77%,-1.69%,3.60%,0.39%,-3.29%,3.96%,11.81%,-2.01%,-0.65%,-2.94%,5.77%,-1.71%,-3.30%,8.27%,10.65%,Upgrade,
23,Return on Assets (ROA),1.02%,0.11%,0.22%,-0.74%,0.63%,0.76%,0.55%,0.66%,1.12%,0.37%,2.29%,3.12%,0.62%,0.82%,0.30%,1.45%,0.41%,0.18%,4.03%,3.95%,Upgrade,
24,Return on Capital (ROIC),1.29%,0.14%,0.28%,-0.95%,0.79%,0.93%,0.66%,0.77%,1.26%,0.42%,2.60%,3.55%,0.70%,0.92%,0.34%,1.62%,0.45%,0.20%,4.53%,4.40%,Upgrade,
25,Return on Capital Employed (ROCE),0.36%,0.36%,0.14%,0.52%,-,1.55%,1.90%,1.63%,2.63%,4.10%,3.45%,3.62%,2.62%,1.76%,2.15%,1.37%,3.68%,5.24%,4.84%,4.75%,3.04%,Upgrade
26,Earnings Yield,-2.90%,-3.10%,-5.48%,-3.23%,-2.52%,0.22%,0.65%,-0.47%,1.01%,3.18%,2.15%,2.76%,1.37%,0.02%,0.04%,-0.54%,1.70%,2.09%,2.07%,3.34%,1.54%,Upgrade
27,FCF Yield,-8.46%,-9.02%,-14.10%,-13.28%,-5.65%,23.92%,26.20%,23.44%,22.31%,-0.79%,-3.62%,-2.96%,-5.63%,-9.72%,-3.34%,-18.44%,-15.06%,-8.90%,-8.96%,0.62%,-2.40%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.10%,-,-,-,0.13%,-,-,-,0.18%,-,-,-,0.14%,Upgrade
29,Payout Ratio,0.00%,122.97%,-,-,-,-,491.23%,-,182.13%,-,-,94.21%,54.50%,-,-,-,113.04%,-,-,33.04%,72.99%,Upgrade
30,Buyback Yield / Dilution,3.61%,0.67%,-0.71%,0.29%,12.84%,0.94%,2.52%,-0.21%,-5.00%,-1.38%,-2.00%,0.09%,6.47%,0.38%,0.02%,-0.09%,-7.72%,-0.82%,-1.23%,-0.37%,-19.65%,Upgrade
31,Total Shareholder Return,3.61%,0.67%,-0.71%,0.29%,12.84%,0.94%,2.52%,-0.21%,-4.90%,-1.38%,-2.00%,0.09%,6.60%,0.38%,0.02%,-0.09%,-7.54%,-0.82%,-1.23%,-0.37%,-19.51%,Upgrade
