,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,799.51,821.38,1005,1440,1577,1844,1949,2064,632.49,735.51,624.45,1420,1337,901.79,848.23,771.84,1359,1550,2926,2141,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.71,Upgrade
2,Trading Asset Securities,55.59,50.97,56.72,65.29,62.08,68.51,68.39,69.55,68.2,53.91,67.53,59.04,57.53,49.31,49.64,54.1,52.23,51.51,53.08,54.61,Upgrade
3,Cash & Short-Term Investments,855.09,872.35,1061,1505,1639,1913,2017,2134,700.68,789.42,691.98,1479,1394,951.1,897.87,825.94,1411,1601,2979,2205,Upgrade
4,Cash Growth,-47.83%,-54.39%,-47.39%,-29.46%,133.91%,142.30%,191.54%,44.28%,-49.75%,-17.00%,-22.93%,79.04%,-1.17%,-40.61%,-69.86%,-62.55%,-12.35%,-18.07%,199.68%,24.97%,Upgrade
5,Accounts Receivable,194.83,139.72,125.18,107.35,146.96,175.12,117.3,207.6,329.15,338.8,415.59,245.94,112.19,134.21,91.88,124.15,92.77,432.84,654.36,414.87,Upgrade
6,Other Receivables,22.03,15.72,17.83,16.44,12.65,12.35,14.74,12.61,68.14,72.49,60.99,23.26,27.17,64.98,139.98,144.77,177.55,156.7,323.92,440.31,Upgrade
7,Receivables,216.85,168.73,143.02,137.08,159.6,187.48,132.04,220.21,397.29,411.29,476.58,269.2,139.36,199.19,231.86,268.92,270.32,589.54,978.29,855.18,Upgrade
8,Inventory,9451,9362,9256,9121,9425,9104,8865,8769,9086,8943,8747,8787,8205,7795,9993,9950,9317,10071,8459,7998,Upgrade
