,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,206.03,198.05,234.68,307.11,281.37,287.74,312.09,385.56,303.09,293.33,342.08,409.45,352.12,355.2,401.44,508.73,463.83,527.84,150.5,212.22,Upgrade
1,Short-Term Investments,-,3.16,-,10.14,-,6.65,-,3.88,-,10,-,10,-,-,-,10.39,-,-,-,-,Upgrade
2,Trading Asset Securities,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,206.03,221.22,234.68,317.25,281.37,294.38,312.09,389.44,303.09,303.33,342.08,419.45,352.12,355.2,401.44,519.12,463.83,527.84,150.5,212.22,Upgrade
4,Cash Growth,-26.78%,-24.85%,-24.81%,-18.54%,-7.17%,-2.95%,-8.77%,-7.15%,-13.92%,-14.60%,-14.79%,-19.20%,-24.08%,-32.71%,166.73%,144.61%,-,399.28%,-,13.74%,Upgrade
5,Accounts Receivable,205.39,196.07,183.78,250.69,246.45,284.97,254.15,256.8,210.94,234.69,218.81,244.59,224.48,225.06,186.61,220.48,188.22,170.44,147.87,158.08,Upgrade
6,Other Receivables,13.64,14.12,8.5,7.2,10.47,9.57,9.87,7.63,12.67,11.62,8.1,7.7,10.17,9.14,8.47,5.67,17.1,17.15,16.07,14.17,Upgrade
7,Receivables,219.04,210.18,192.28,257.89,256.92,294.53,264.02,264.44,223.61,246.31,226.91,252.29,234.65,234.2,195.09,226.15,205.32,187.59,163.94,172.26,Upgrade
8,Inventory,166.33,146.77,158,148.77,152.01,129.68,136.49,130.87,144.08,121.93,110.49,96.13,87.15,81.3,82.5,72.61,56.27,41.86,48.33,42.35,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.02,-,-,-,0.03,-,0.03,-,0.03,-,0.03,Upgrade
10,Other Current Assets,17.79,3.84,19.29,3.08,17.93,11.62,14.4,6.57,26.13,27.46,27.03,4.73,20.73,14.18,67.18,5.96,28.83,12,11.09,7.16,Upgrade
11,Total Current Assets,609.19,582.01,604.24,727,708.23,730.21,727,791.32,696.92,699.05,706.5,772.59,694.65,684.9,746.21,823.86,754.26,769.32,373.87,434.02,Upgrade
12,"Property, Plant & Equipment",237.16,237.62,233.21,229.55,222.36,188.02,174.53,168.38,163.8,144.76,132.06,126.63,117.28,113.51,96.13,90.16,56.71,36.32,26.86,25.46,Upgrade
13,Other Intangible Assets,22.61,21.24,21.47,21.7,21.94,21.52,21.73,21.95,22.17,22.11,22.32,22.53,22.74,22.95,23.17,23.38,23.32,23.52,23.72,23.91,Upgrade
