,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1034,872,888,937,969,1357,1373,1357,1001,921,969,Upgrade
1,Market Cap Growth,-6.90%,-6.90%,-8.33%,-30.95%,-29.41%,0%,37.10%,47.37%,3.33%,-13.53%,-33.40%,Upgrade
2,Enterprise Value,565,263,187,464,576,653,1171,685,365,345,512,Upgrade
3,Last Close Price,0.32,0.27,0.24,0.25,0.22,0.31,0.27,0.27,0.18,0.16,0.14,Upgrade
4,PE Ratio,25.14,21.22,25.81,77.14,36.38,15.45,9.12,9.04,9.29,11.79,11.48,Upgrade
5,Forward PE,-,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,Upgrade
6,PS Ratio,0.91,0.77,0.73,0.78,0.83,1.06,0.96,1.02,0.88,0.86,0.87,Upgrade
7,PB Ratio,0.42,0.36,0.34,0.37,0.34,0.46,0.42,0.44,0.31,0.32,0.31,Upgrade
8,P/TBV Ratio,0.36,0.36,0.34,0.37,0.34,0.46,0.42,0.44,0.31,0.32,0.32,Upgrade
9,P/FCF Ratio,-,-,8.58,-,25.04,-,10.12,-,2.30,2.98,2.99,Upgrade
10,P/OCF Ratio,396.17,-,4.57,5.99,8.08,-,6.22,-,1.90,2.58,2.70,Upgrade
11,EV/Sales Ratio,0.50,0.23,0.15,0.39,0.49,0.51,0.82,0.52,0.32,0.32,0.46,Upgrade
12,EV/EBITDA Ratio,5.25,2.60,2.32,9.95,6.44,3.55,4.50,2.70,1.65,1.96,2.61,Upgrade
13,EV/EBIT Ratio,41.99,-,-8.25,-,-,-,8.11,5.58,5.94,-,15.51,Upgrade
14,EV/FCF Ratio,-4.67,-,1.80,-,14.88,-,8.63,-,0.84,1.12,1.58,Upgrade
15,Debt / Equity Ratio,0.15,0.15,0.12,0.09,0.21,0.21,0.16,0.17,0.06,0.06,0.03,Upgrade
16,Debt / FCF Ratio,-,-,2.95,-,15.79,-,3.87,-,0.41,0.56,0.31,Upgrade
17,Return on Capital Employed (ROCE),0.62%,-,-0.86%,-,-,-,4.37%,3.90%,1.90%,-,1.04%,Upgrade
18,Earnings Yield,3.98%,4.71%,3.87%,1.30%,2.75%,6.47%,10.97%,11.07%,10.76%,8.48%,8.71%,Upgrade
19,FCF Yield,-11.71%,-13.87%,11.65%,8.10%,3.99%,20.65%,9.88%,10.37%,43.52%,33.59%,33.41%,Upgrade
20,Dividend Yield,12.50%,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Buyback Yield / Dilution,-,-,-,-,-,-,-,-0.01%,0.02%,0.59%,Upgrade,
22,Total Shareholder Return,12.50%,-,-,-,-,-,-,-,-0.01%,0.02%,0.59%,Upgrade
