,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,452.36,601.11,509.31,601.36,430.79,662.09,506.01,597.54,364.09,610.74,Upgrade
1,Revenue Growth (YoY),-11.18%,-0.04%,18.23%,-9.17%,-14.86%,10.80%,38.98%,-2.16%,-5.86%,16.82%,Upgrade
2,Cost of Revenue,373.33,476.05,463.51,522.84,348.85,493.07,364.54,454.82,267.76,481,Upgrade
3,Gross Profit,79.02,125.06,45.8,78.52,81.94,169.02,141.47,142.71,96.33,129.73,Upgrade
4,"Selling, General & Admin",78.22,98.39,84.35,102.03,83.63,86.92,92.69,89.42,97.8,113.01,Upgrade
5,Other Operating Expenses,3.57,-,-,-,-,-,-,-,-,-,Upgrade
6,Operating Expenses,88.18,101.69,89.73,88.77,87.13,100.14,92.69,89.42,97.8,113.01,Upgrade
7,Operating Income,-9.16,23.37,-43.93,-10.25,-5.19,68.88,48.78,53.29,-1.46,16.73,Upgrade
8,Interest Expense,-3.71,-3.19,-5.93,-5.7,-3.55,-3.12,-2.22,-1.2,-1.3,-1.3,Upgrade
9,Interest & Investment Income,17.16,17.84,21.85,23.24,22.9,16.93,21.77,18.74,15.87,27.53,Upgrade
10,Earnings From Equity Investments,-0.29,-1.39,-0.93,-0.49,-0.29,-1.59,0.15,-0.26,-2.1,-2.15,Upgrade
11,Currency Exchange Gain (Loss),1.13,-,-,-,-,-,-,-1.44,1.44,0.31,Upgrade
12,Other Non Operating Income (Expenses),10.88,11.5,7.97,8.18,7.98,5.73,7.88,14.78,18.06,7.5,Upgrade
13,EBT Excluding Unusual Items,16.01,48.13,-20.96,14.97,21.86,86.84,76.37,83.92,30.52,48.62,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.27,1.99,2.69,Upgrade
15,Gain (Loss) on Sale of Assets,2.12,4.68,40.25,-,-,1.23,-,0.93,-,-,Upgrade
16,Asset Writedown,0.57,-4.2,-,-1.15,-,-1.45,-,-9.18,-,0.1,Upgrade
17,Other Unusual Items,-,0.02,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,18.7,48.64,19.29,13.83,21.86,86.62,76.37,75.93,32.51,51.41,Upgrade
19,Income Tax Expense,9.72,19.23,19.15,4.54,9.67,27.11,15.86,11.99,9.68,11.7,Upgrade
20,Earnings From Continuing Operations,8.98,29.4,0.14,9.29,12.18,59.51,60.51,63.94,22.83,39.71,Upgrade
21,Minority Interest in Earnings,-0.75,0.63,1.07,0.74,1.35,1.9,0.73,-0.34,4.32,4.34,Upgrade
22,Net Income,8.23,30.03,1.21,10.03,13.54,61.41,61.24,63.61,27.15,44.05,Upgrade
23,Net Income to Common,8.23,30.03,1.21,10.03,13.54,61.41,61.24,63.61,27.15,44.05,Upgrade
24,Net Income Growth,580.25%,199.42%,-91.06%,-83.67%,-77.90%,-3.45%,125.59%,44.40%,-13.53%,2.42%,Upgrade
25,Shares Outstanding (Basic),3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,Upgrade
26,Shares Outstanding (Diluted),3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,0.01%,-0.02%,-0.59%,Upgrade
28,EPS (Basic),0.00,0.01,0.00,0.00,0.00,0.02,0.02,0.02,0.01,0.01,Upgrade
29,EPS (Diluted),0.00,0.01,0.00,0.00,0.00,0.02,0.02,0.02,0.01,0.01,Upgrade
30,EPS Growth,581.02%,230.82%,-91.07%,-85.22%,-77.90%,-2.99%,125.59%,47.52%,-13.51%,0.36%,Upgrade
31,Free Cash Flow,-206.7,94.08,-0.1,70.3,-36.06,275.22,-164.68,281.66,85.37,196.55,Upgrade
32,Free Cash Flow Per Share,-0.06,0.03,-0.00,0.02,-0.01,0.09,-0.05,0.09,0.03,0.06,Upgrade
33,Operating Margin,-2.02%,3.89%,-8.63%,-1.70%,-1.20%,10.40%,9.64%,8.92%,-0.40%,2.74%,Upgrade
34,Profit Margin,1.82%,5.00%,0.24%,1.67%,3.14%,9.28%,12.10%,10.64%,7.46%,7.21%,Upgrade
35,Free Cash Flow Margin,-45.69%,15.65%,-0.02%,11.69%,-8.37%,41.57%,-32.54%,47.14%,23.45%,32.18%,Upgrade
36,EBITDA,25.99,68.3,4.71,38.5,40.61,116.27,95.69,115.26,71.39,89.65,Upgrade
37,D&A For EBITDA,35.15,44.94,48.64,48.75,45.8,47.39,46.91,61.97,72.85,72.93,Upgrade
38,EBIT,-9.16,23.37,-43.93,-10.25,-5.19,68.88,48.78,53.29,-1.46,16.73,Upgrade
