,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,183882,183651,172470,234513,194140,208082,195855,238584,186271,182573,135100,178913,148561,150572,142311,174768,155849,139709,135684,158158,Upgrade
1,Short-Term Investments,-,4074,-,4134,-,5792,-,8778,-,6678,-,5609,-,5586,-,4213,-,6489,-,4164,Upgrade
2,Trading Asset Securities,11166,10819,9476,8880,9377,7486,10721,10177,7368,6724,3940,7154,6298,7143,4793,5058,10107,8881,5497,5441,Upgrade
3,Cash & Short-Term Investments,195048,198543,181946,247527,203516,221360,206576,257539,193639,195975,139040,191676,154859,163301,147104,184039,165956,155080,141181,167763,Upgrade
4,Cash Growth,-4.16%,-10.31%,-11.92%,-3.89%,5.10%,12.95%,48.57%,34.36%,25.04%,20.01%,-5.48%,4.15%,-6.69%,5.30%,4.20%,9.70%,45.15%,31.70%,39.94%,27.29%,Upgrade
5,Accounts Receivable,571195,524298,436684,393998,355638,350519,328790,295069,321987,339932,314670,276738,279724,306390,270236,257840,262956,275946,238542,241946,Upgrade
6,Other Receivables,47232,47986,45942,9664,38461,7200,38831,7459,38994,5553,38497,7394,41568,4712,33387,9193,35546,5883,33412,6668,Upgrade
7,Receivables,618427,574776,482626,409228,394099,361388,367621,309729,360981,350795,353166,287891,321292,313018,303623,273400,298501,286484,271955,254764,Upgrade
8,Inventory,270744,262220,238856,219361,234870,227984,225004,207871,224860,229423,229417,203446,224430,215896,220438,192662,215680,213094,218757,199739,Upgrade
9,Prepaid Expenses,-,17217,-,16203,-,16292,-,14397,-,14942,-,13039,-,50605,-,11521,-,12124,-,39383,Upgrade
10,Other Current Assets,114312,82038,111019,113377,113918,111532,118116,109030,120076,113574,104643,104736,123133,59411,105851,80166,107887,83119,96437,47882,Upgrade
11,Total Current Assets,1198530,1134793,1014447,1005695,946404,938557,917317,898566,899556,904710,826267,800788,823714,802231,777016,741787,788023,749901,728330,709530,Upgrade
12,"Property, Plant & Equipment",141435,138298,135965,137104,125228,123156,120834,119242,111934,106967,76023,75999,74148,73396,73550,73272,71125,69940,68860,67964,Upgrade
13,Long-Term Investments,190300,189226,172216,186276,175959,170609,161592,156141,155800,143621,148961,140756,132731,127186,128253,116629,102554,100212,98941,93064,Upgrade
14,Goodwill,1756,1676,1676,1676,1803,1803,1789,1771,1771,1771,1568,1568,1568,1565,1412,1412,1370,1040,1226,1040,Upgrade
15,Other Intangible Assets,225391,215511,204267,198386,193621,183461,176098,170075,154216,143500,133340,125625,99737,89008,83594,77620,62293,52982,48521,39894,Upgrade
16,Long-Term Accounts Receivable,-,268069,-,244624,-,221631,-,204656,-,179505,-,162668,14598,167926,43068,111949,-,134292,-,116999,Upgrade
17,Long-Term Deferred Tax Assets,14216,13904,13489,13166,12834,12637,12112,12226,11626,11345,10506,10372,10223,10022,9554,9333,9074,8986,8322,8012,Upgrade
18,Long-Term Deferred Charges,246.64,1025,1060,1073,1415,1453,1467,1390,1418,1406,1387,1363,1341,1279,1275,1277,1232,1184,1185,1143,Upgrade
19,Other Long-Term Assets,356383,42069,314269,41439,281883,49569,264855,49216,234395,39889,212461,42587,192933,24623,146878,66844,172759,23908,139332,18540,Upgrade
20,Total Assets,2128258,2004572,1857390,1829439,1739148,1702876,1656063,1613282,1570716,1532716,1410513,1361726,1350992,1297235,1264600,1200122,1208430,1142444,1094718,1056186,Upgrade
21,Accounts Payable,739973,342211,575817,308293,498795,280429,481650,280059,438530,251741,402413,235504,398078,233078,397176,226235,379970,213723,330023,208476,Upgrade
