,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,146600,166662,162054,172366,143201,167372,190025,181683,146471,134698,168094,171433,162061,155560,145371,160090,141837,140579,128900,137287,155550,Upgrade
1,Market Cap Growth,-0.42%,-0.42%,-14.72%,-5.13%,-2.23%,24.26%,13.05%,5.98%,-9.62%,-13.41%,15.63%,7.09%,14.26%,10.66%,12.78%,16.61%,-8.82%,-8.75%,-21.02%,-27.21%,-12.78%,Upgrade
2,Enterprise Value,645466,641122,602808,493161,545287,525412,553527,465999,498361,446133,498706,396964,444616,381586,348102,285436,327999,314995,272665,251227,326657,Upgrade
3,Last Close Price,3.97,4.08,4.07,3.65,3.28,3.81,4.67,4.33,3.72,3.48,4.19,3.79,3.56,3.35,3.30,3.35,2.79,2.97,3.10,3.21,3.74,Upgrade
4,PE Ratio,4.67,5.31,5.03,5.07,4.09,5.12,5.71,5.35,4.40,4.39,5.15,5.22,5.18,4.94,4.96,5.08,5.05,4.95,5.33,5.74,6.29,Upgrade
5,PS Ratio,0.13,0.13,0.12,0.13,0.10,0.13,0.15,0.14,0.11,0.11,0.13,0.13,0.12,0.12,0.11,0.13,0.12,0.13,0.13,0.15,0.16,Upgrade
6,PB Ratio,0.31,0.31,0.32,0.34,0.28,0.35,0.41,0.37,0.31,0.30,0.36,0.37,0.37,0.37,0.36,0.41,0.38,0.43,0.44,0.49,0.57,Upgrade
7,P/TBV Ratio,1.21,1.21,1.27,1.19,0.98,1.23,1.46,1.21,1.00,0.88,1.03,0.94,0.89,0.74,0.68,0.76,0.68,0.70,0.69,0.73,0.77,Upgrade
8,P/FCF Ratio,-,-,-,-,-6.47,-,-,-,-6.91,-,-,-,-3.08,-4.63,-,-,-9.71,-13.01,-,-,71.31,Upgrade
9,P/OCF Ratio,181.36,-,-,-,3.39,-,3.43,-,2.97,3.58,4.19,-,10.10,6.78,-,-,3.85,4.87,-,-,6.26,Upgrade
10,EV/Sales Ratio,0.50,0.48,0.46,0.36,0.39,0.41,0.43,0.35,0.38,0.35,0.37,0.29,0.34,0.30,0.27,0.23,0.28,0.29,0.27,0.27,0.34,Upgrade
11,EV/EBITDA Ratio,9.79,9.78,9.23,7.24,7.82,8.44,8.78,7.19,7.84,7.51,7.72,6.15,7.01,6.03,5.89,4.63,5.76,5.78,5.53,5.42,6.80,Upgrade
12,EV/EBIT Ratio,12.64,12.17,11.34,8.84,9.46,10.35,10.73,8.80,9.59,9.26,9.43,7.56,8.62,7.38,7.34,5.63,7.15,7.21,6.97,7.03,8.75,Upgrade
13,EV/FCF Ratio,-11.94,-,-,-,-24.65,-,-,-,-23.50,-,-,-,-8.44,-11.35,-,-,-22.46,-29.15,-,-,149.75,Upgrade
14,Debt / Equity Ratio,1.07,1.07,1.04,0.98,0.90,0.99,1.00,0.96,0.91,0.95,0.92,0.89,0.81,0.91,0.85,0.76,0.75,0.99,1.00,0.91,0.89,Upgrade
15,Debt / EBITDA Ratio,8.50,10.18,8.57,8.63,5.04,7.64,6.68,7.51,6.53,6.59,6.35,6.22,5.94,4.86,6.17,4.86,4.43,5.42,4.61,6.67,4.09,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-20.72,-,-,-,-20.50,-,-,-,-6.79,-11.27,-,-,-19.08,-29.52,-,-,112.07,Upgrade
17,Asset Turnover,0.53,0.58,0.58,0.85,0.68,0.76,0.67,0.76,0.75,0.80,0.77,0.89,0.82,0.82,0.77,0.95,0.93,0.93,0.58,1.07,Upgrade,
18,Inventory Turnover,4.26,3.77,4.04,4.23,5.83,4.58,5.12,4.58,4.92,4.60,4.70,4.48,4.99,4.43,4.40,4.14,4.99,4.61,4.37,2.71,4.86,Upgrade
19,Quick Ratio,0.66,0.66,0.67,0.65,0.64,0.63,0.62,0.65,0.64,0.65,0.63,0.62,0.60,0.60,0.61,0.61,0.64,0.61,0.60,0.60,0.62,Upgrade
20,Current Ratio,0.98,0.98,0.99,0.99,1.00,1.00,1.01,1.04,1.03,1.05,1.06,1.04,1.02,1.04,1.03,1.05,1.05,1.04,1.02,1.06,1.05,Upgrade
21,Return on Equity (ROE),5.65%,6.49%,6.90%,9.96%,7.33%,8.68%,8.26%,9.53%,8.15%,8.85%,9.10%,9.30%,9.34%,8.86%,8.75%,10.52%,10.18%,13.03%,6.11%,14.45%,Upgrade,
22,Return on Assets (ROA),1.20%,1.40%,1.42%,2.29%,1.72%,1.91%,1.72%,1.79%,1.98%,1.94%,1.96%,1.67%,2.60%,1.71%,2.11%,2.05%,2.21%,2.68%,1.47%,2.29%,Upgrade,
23,Return on Capital (ROIC),2.51%,2.86%,2.89%,4.63%,3.38%,3.75%,3.39%,3.54%,3.93%,3.90%,4.02%,3.47%,5.38%,3.66%,4.63%,4.46%,4.74%,5.85%,3.30%,5.07%,Upgrade,
24,Return on Capital Employed (ROCE),5.27%,5.27%,5.74%,6.17%,6.39%,5.95%,6.17%,6.02%,6.21%,6.11%,6.66%,6.90%,7.32%,7.63%,7.60%,8.14%,7.80%,8.51%,8.68%,8.05%,8.78%,Upgrade
25,Earnings Yield,21.41%,19.97%,20.90%,20.80%,25.76%,20.70%,18.42%,19.85%,24.14%,24.56%,20.65%,20.70%,20.92%,21.41%,22.00%,20.82%,21.09%,21.48%,21.16%,18.67%,17.03%,Upgrade
26,FCF Yield,-36.88%,-32.44%,-37.66%,-31.43%,-15.45%,-23.78%,-9.63%,-4.65%,-14.48%,-24.96%,-16.46%,-43.27%,-32.50%,-21.61%,-22.55%,-2.86%,-10.30%,-7.69%,-3.75%,-3.23%,1.40%,Upgrade
27,Dividend Yield,5.80%,-,-,-,7.05%,-,-,-,6.08%,-,-,-,6.77%,-,-,-,7.67%,-,-,-,5.05%,Upgrade
28,Payout Ratio,79.97%,138.46%,61.93%,61.76%,68.47%,117.35%,47.90%,44.83%,126.13%,48.08%,64.14%,23.30%,127.84%,46.45%,64.83%,30.14%,123.57%,38.38%,57.19%,41.57%,68.97%,Upgrade
29,Buyback Yield / Dilution,-0.15%,0.90%,-0.10%,-0.21%,-1.78%,1.13%,0.11%,-0.10%,-40.55%,15.44%,-6.59%,5.30%,28.27%,-17.66%,0.40%,-0.32%,-8.84%,-30.41%,18.37%,-6.00%,20.17%,Upgrade
30,Total Shareholder Return,5.64%,0.90%,-0.10%,-0.21%,5.27%,1.13%,0.11%,-0.10%,-34.47%,15.44%,-6.59%,5.30%,35.04%,-17.66%,0.40%,-0.32%,-1.17%,-30.41%,18.37%,-6.00%,25.22%,Upgrade
