,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,8708,7465,8582,8227,8735,7410,6258,6733,6772,7133,7837,6515,7026,5758,5459,4979,4578,3797,3892,3610,Upgrade
1,Other Revenue,-,-87.78,87.78,-,-,-99.18,99.18,-,172.9,-42.98,42.98,-,77.68,-28.87,28.87,-,50.94,-18.97,18.97,-,Upgrade
2,Revenue,8708,7377,8670,8227,8735,7311,6357,6733,6945,7090,7880,6515,7104,5729,5488,4979,4629,3778,3911,3610,Upgrade
3,Revenue Growth (YoY),-0.30%,0.91%,36.39%,22.19%,25.77%,3.11%,-19.33%,3.35%,-2.24%,23.76%,43.60%,30.83%,53.48%,51.62%,40.32%,37.94%,21.12%,17.09%,17.60%,13.01%,Upgrade
4,Cost of Revenue,5970,4860,5356,5864,6033,4794,4587,4864,5500,4978,4664,3976,5131,3281,2648,2419,2271,1982,2188,2310,Upgrade
5,Gross Profit,2738,2517,3314,2363,2702,2516,1770,1869,1445,2112,3216,2539,1973,2447,2840,2560,2358,1796,1723,1300,Upgrade
6,"Selling, General & Admin",256.12,241.65,254.56,239.96,287.53,160.14,210.47,196.38,167.01,199.87,170.48,176.68,-172.05,286.2,272.74,256.63,324.4,238.15,221.29,246.32,Upgrade
7,Research & Development,71.87,286.15,301.41,96.71,78.99,265.97,56.75,29.37,16.33,43.92,68.01,22.6,-0.76,69.41,39.68,24.21,23.57,10.77,30.32,35.39,Upgrade
8,Other Operating Expenses,160.72,152.76,171.09,129.48,125.18,99.74,105.74,80.82,104.53,110.43,119.16,72.3,110.48,85.55,76.58,75.98,109.08,54.27,40.14,24.67,Upgrade
9,Operating Expenses,476.82,692.34,714.15,479.16,483.77,534.14,366.43,312.73,289.07,353.66,357.63,271.3,-62.31,441.47,387.64,358.04,457,303.33,292.22,305.86,Upgrade
10,Operating Income,2261,1825,2600,1884,2218,1982,1403,1556,1156,1758,2859,2267,2035,2006,2452,2202,1901,1493,1431,993.68,Upgrade
11,Interest Expense,-2.56,-253.58,-213.86,-151,-,-59.92,-40.79,-33.15,-42.64,-39.92,-26.39,-41.05,-44.42,-40.59,-21.24,-66.86,-61,-61.95,-48.44,-56.72,Upgrade
12,Interest & Investment Income,560.4,-,72.06,4.63,152.98,-,14.91,5.01,7.25,4.23,6.38,7.56,6.03,9.69,16.47,16.27,15.02,11.46,17.77,5.39,Upgrade
13,Earnings From Equity Investments,-31.9,31.9,-13.29,13.29,-15.74,15.74,-8.81,8.81,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-,-3.54,3.54,-,-,21.83,-21.83,-,0.68,-0.86,0.86,-,-1.79,3.37,-3.37,-,0,-0,0,-,Upgrade
15,Other Non Operating Income (Expenses),-1282,22.23,-27.46,-13.2,-301.21,-76.44,-127.58,-148.93,344.95,-144.12,-118.97,-191.61,-90.11,-114.41,-115.06,-123.35,131.16,-259.44,9.76,0.16,Upgrade
16,EBT Excluding Unusual Items,1505,1622,2421,1737,2054,1884,1219,1388,1466,1578,2720,2042,1905,1864,2329,2028,1986,1183,1410,942.51,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,-,-0.02,0,-,0,-0,Upgrade
18,Gain (Loss) on Sale of Assets,104.59,-103.98,-1.21,1.25,-41.3,-28.63,-6.51,-1.13,-10.36,-17.27,-73.96,-0,-6.88,-8.48,-3.29,-16,-16.85,-1.55,1.18,0.49,Upgrade
19,Asset Writedown,-,89.61,-89.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,358.72,-189.69,-93.43,-75.61,-,-2.47,2.47,-,-397.78,-0.76,0.76,-,29.26,-4.41,4.41,-,-255.78,-,-,-,Upgrade
21,Pretax Income,1968,1418,2237,1663,2013,1852,1215,1386,1058,1560,2647,2042,1927,1851,2330,2012,1713,1181,1411,943,Upgrade
22,Income Tax Expense,167.35,185.77,353.33,242.2,252.7,218.41,143.82,201.24,128.33,201.76,378.84,295.95,174.97,266.51,324.76,284.06,242.14,121.72,140.87,121.2,Upgrade
23,Net Income,1801,1232,1884,1421,1760,1634,1072,1185,929.88,1358,2268,1746,1752,1585,2006,1728,1471,1060,1270,821.81,Upgrade
