,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,3829,3307,3943,4300,6770,5264,4936,5174,4427,4427,3935,4120,5162,6539,6737,9853,7636,10416,11932,-,-,Upgrade
1,Market Cap Growth,-37.17%,-37.17%,-20.12%,-16.89%,52.94%,18.91%,25.42%,25.59%,-14.24%,-32.31%,-41.58%,-58.18%,-32.40%,-37.22%,-43.54%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3923,3402,4012,4350,6653,5147,4818,4970,4084,4084,3443,3554,4532,5910,6112,9137,6840,9620,11901,-,-,Upgrade
3,Last Close Price,9.10,7.86,9.37,10.22,16.09,12.51,11.73,12.32,10.54,10.54,9.37,9.81,12.29,15.57,16.04,23.46,18.14,24.74,28.34,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-43.70,-,-,-,-,-,-,350.15,158.57,261.89,232.63,-,-,Upgrade
5,PS Ratio,9.10,7.89,9.65,12.16,17.29,12.80,11.99,12.65,13.76,18.13,21.84,23.89,24.25,25.57,21.82,31.05,23.69,36.03,36.46,-,-,Upgrade
6,PB Ratio,3.58,2.87,3.42,3.97,6.08,4.68,4.19,4.33,3.68,3.69,3.16,3.30,4.01,4.99,5.01,7.29,5.57,7.66,8.84,-,-,Upgrade
7,P/TBV Ratio,4.20,4.20,5.01,4.47,6.85,5.28,4.71,4.87,4.15,4.14,3.54,3.71,4.49,5.60,5.59,8.15,5.86,8.06,9.31,-,-,Upgrade
8,P/FCF Ratio,-,-,-31.76,-,-,-,-24.37,-,-,-,-,-,-,-,-52.42,-,-,-,745.74,-,-,Upgrade
9,P/OCF Ratio,-,-,-68.56,-,-,-,-42.99,-,-,-,-,-,-,-528.60,-169.36,-,173.07,-,294.07,-,-,Upgrade
10,EV/Sales Ratio,9.36,8.11,9.82,12.30,16.99,12.51,11.70,12.15,12.69,16.72,19.11,20.60,21.29,23.11,19.80,28.79,21.22,33.28,36.37,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-65.08,-,-,-,-,-,-34.71,-,-,-,-,-,-,-,116.86,174.88,172.00,-,-,Upgrade
