,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,274.5,387.38,387.46,315.19,308.3,359.81,328.16,369.07,697.4,569.94,536.89,478.67,828.84,573.48,935.1,664.75,107.83,123.1,104.8,156.58,Upgrade
1,Short-Term Investments,171.68,52.28,51.84,85.87,-,170.98,-,-,-,-,-,-,-,36,-,63.29,-,-,-,-,Upgrade
2,Trading Asset Securities,71.69,74.51,81.59,135.2,124.05,131.91,245.22,301.46,319.54,476.82,455.7,629.6,277.7,450.53,150.58,523.13,348.3,358.51,270.6,300.92,Upgrade
3,Cash & Short-Term Investments,517.86,514.16,520.89,536.27,432.35,662.71,573.38,670.52,1017,1047,992.59,1108,1107,1060,1086,1251,456.13,481.61,375.4,457.5,Upgrade
4,Cash Growth,19.78%,-22.41%,-9.15%,-20.02%,-57.49%,-36.69%,-42.23%,-39.50%,-8.10%,-1.25%,-8.57%,-11.42%,142.59%,120.10%,189.21%,173.48%,1.17%,10.25%,-27.44%,116.46%,Upgrade
5,Accounts Receivable,170.48,187.5,171.39,149.12,163.26,158.18,126.13,142.1,132.28,182.63,216.91,222.81,176.64,180.57,170.26,149.9,134.73,120.87,125.24,123.11,Upgrade
6,Other Receivables,2.94,4.33,4.52,12.1,3.49,4.04,16.15,7.52,8.29,8.92,6.93,4.9,5.29,5.31,5.05,5.49,6.42,10.66,3.33,2.46,Upgrade
7,Receivables,173.42,191.83,175.91,161.22,166.76,162.22,142.27,149.62,140.57,191.55,223.84,227.71,181.92,185.88,175.32,155.39,141.14,131.53,128.57,125.57,Upgrade
8,Inventory,414.07,417.93,392.84,401.36,375.35,378.36,387.62,408.01,435.8,424.44,368.94,363.04,318.49,282.39,248.26,258.41,255.04,255.93,272.38,291.12,Upgrade
9,Other Current Assets,42.53,43.45,55.07,49.53,209.47,30.82,221,35.02,33.04,52.51,71.47,52.32,64.69,49.04,94.71,25.39,30.33,46.72,39.49,49.2,Upgrade
10,Total Current Assets,1148,1167,1145,1148,1184,1234,1324,1263,1626,1715,1657,1751,1672,1577,1604,1690,882.64,915.78,815.85,923.39,Upgrade
11,"Property, Plant & Equipment",1905,1908,1906,1914,1803,1763,1702,1603,1464,1403,1312,1175,905.3,850.85,799.36,720.55,693.48,681.18,639.21,592.75,Upgrade
12,Long-Term Investments,47.8,238.97,47.58,306.68,72.59,298.83,77.3,441.92,75.55,75.64,76.45,77.28,160.9,164.39,165.33,171.5,152.03,152.99,155.08,155.94,Upgrade
