,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,238.85,244.84,214.61,196.46,210.28,200.6,186.13,175.96,165.26,271.82,272.55,302.55,235.88,263.39,229.37,198.96,199.52,191.21,178.04,203.52,Upgrade
1,Other Revenue,-5.43,5.43,-,3.67,-1.58,1.58,-,5.47,-3.34,3.34,-,7.51,-2.85,2.85,-,8.74,-3.66,3.66,-,8.96,Upgrade
2,Revenue,233.42,250.27,214.61,200.13,208.7,202.18,186.13,181.42,161.92,275.15,272.55,310.06,233.04,266.24,229.37,207.7,195.86,194.87,178.04,212.47,Upgrade
3,Revenue Growth (YoY),11.85%,23.78%,15.30%,10.31%,28.89%,-26.52%,-31.71%,-41.49%,-30.52%,3.35%,18.83%,49.28%,18.98%,36.62%,28.83%,-2.25%,-11.70%,-20.71%,-3.15%,-6.16%,Upgrade
4,Cost of Revenue,184.36,202.87,163.04,177.31,150.75,161.54,137.97,161.03,126.57,184.04,185.45,228.59,152.04,173.62,147.15,138.16,117.6,123.26,112.55,133.97,Upgrade
5,Gross Profit,49.06,47.4,51.58,22.82,57.95,40.64,48.16,20.4,35.35,91.11,87.1,81.47,81,92.61,82.22,69.54,78.26,71.61,65.49,78.5,Upgrade
6,"Selling, General & Admin",34.5,32.34,28.49,38.02,28.99,27.82,29.07,48.22,30.09,31.38,32.39,23.78,29.42,27.93,24.93,35.61,24.02,22.27,23.97,35,Upgrade
7,Research & Development,19.05,21.73,18.6,27.57,18.73,17.58,18.06,30.13,20.48,23.37,20.65,36.73,19.57,19.56,14.72,20.24,16.72,14.77,12.28,16.03,Upgrade
8,Other Operating Expenses,-3.24,0.17,-2.7,-4.92,0.74,0.92,-2.99,9.42,0.73,0.34,0.23,6.61,-0.32,1.68,1.02,6.62,0.88,0.95,0.83,7.31,Upgrade
9,Operating Expenses,51.54,54.9,44.21,60.05,46.96,48.36,42.23,91.21,48.48,57.01,52.34,69.57,47.66,50.52,41.65,62.5,42.35,38.64,36.69,57.63,Upgrade
10,Operating Income,-2.49,-7.5,7.36,-37.23,10.99,-7.72,5.93,-70.82,-13.14,34.1,34.77,11.91,33.34,42.09,40.57,7.05,35.91,32.97,28.8,20.88,Upgrade
11,Interest Expense,-16.23,-13.07,-12.9,-13.15,-11.98,-8.27,-8.21,-11.18,-5.14,-3.81,-3.46,-3.48,-1.19,-2.86,-1.91,-2.03,-0.77,-0.74,-0.96,-9.41,Upgrade
12,Interest & Investment Income,2.51,2.18,25.49,3.17,2.89,3.37,3.17,1.96,1.61,1.09,1.19,0.95,1.8,1.82,1.64,0.04,0.2,0.56,0.66,-,Upgrade
13,Currency Exchange Gain (Loss),0.1,-0.1,-,-0.67,0.05,-0.05,-,-1.77,2.17,-2.17,-,-3.11,1.46,-1.46,-,-2.03,-1.35,1.35,-,0.74,Upgrade
14,Other Non Operating Income (Expenses),-1,-0.11,-0.19,0.5,-0.89,0.12,0.1,3.08,-2.91,2.05,-2.95,2.82,-3.44,2.41,-2.65,0.29,-0.94,-0.7,0.72,-1.78,Upgrade
15,EBT Excluding Unusual Items,-17.11,-18.6,19.76,-47.39,1.06,-12.54,0.98,-78.73,-17.41,31.26,29.54,9.08,31.98,42.01,37.65,3.31,33.05,33.44,29.22,10.43,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-55.55,-,-,-,-,-,-,-,-10.49,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,0.08,1.01,0.38,5.38,-0.51,-0.6,1.05,1.45,1.6,2.28,1.87,1.31,0.38,0.58,0.03,3.28,2.3,2.58,1.21,3.02,Upgrade
18,Gain (Loss) on Sale of Assets,-0,-,-,4.27,-,0.07,0.65,0.21,-,-,-,0.01,-,-,-,-0.15,-0.01,0,-,-0.27,Upgrade
19,Asset Writedown,-8.11,4.91,-5.64,2.54,-3.94,3.96,-4.02,-27.05,-3.37,-0.45,-,-0.63,0.37,-0.37,-,-1.5,-0.31,0.35,-0.52,-3.52,Upgrade
20,Other Unusual Items,-1.74,1.74,-,1.42,-0,0,-,9.17,-0.02,0.02,-,7.44,-,-,-,7.99,-0.58,0.58,-,8.89,Upgrade
21,Pretax Income,-26.88,-10.94,14.5,-33.78,-3.4,-9.1,-1.35,-150.49,-19.2,33.11,31.4,17.22,32.72,42.22,37.68,2.44,34.46,36.95,29.92,18.55,Upgrade
22,Income Tax Expense,-0.66,-0.08,1.3,-8.22,1.42,3.73,0.9,4.16,-0.36,8.67,7.62,-0.38,6,7.28,6.17,-3.25,6.34,5.71,5.12,-1.75,Upgrade
23,Earnings From Continuing Operations,-26.22,-10.86,13.2,-25.56,-4.82,-12.84,-2.24,-154.65,-18.84,24.44,23.79,17.6,26.73,34.94,31.51,5.69,28.13,31.24,24.8,20.3,Upgrade
24,Minority Interest in Earnings,-0.45,-0.76,-0.54,0.29,-0.61,-1.25,1.15,27.75,2.12,1.54,1.2,2.91,0.14,0.66,0.35,0.92,0.51,0.32,1.26,-0.38,Upgrade
25,Net Income,-26.67,-11.61,12.66,-25.27,-5.43,-14.09,-1.1,-126.9,-16.72,25.98,24.99,20.51,26.87,35.61,31.86,6.62,28.63,31.56,26.06,19.92,Upgrade
26,Net Income to Common,-26.67,-11.61,12.66,-25.27,-5.43,-14.09,-1.1,-126.9,-16.72,25.98,24.99,20.51,26.87,35.61,31.86,6.62,28.63,31.56,26.06,19.92,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-27.05%,-21.57%,209.89%,-6.15%,12.81%,22.28%,-66.78%,-33.70%,-42.06%,-21.11%,-41.58%,Upgrade
28,Shares Outstanding (Basic),500,532,515,516,517,508,521,517,514,515,515,515,515,515,516,516,515,516,515,515,Upgrade
29,Shares Outstanding (Diluted),500,532,515,516,517,508,521,517,514,515,515,515,515,515,516,516,515,516,515,515,Upgrade
