,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6639,6498,5820,6317,6626,5488,5163,4936,3725,4019,4890,5307,6235,5730,6982,5750,7301,8466,9213,7775,8589,Upgrade
1,Market Cap Growth,18.42%,18.42%,12.74%,27.98%,77.87%,36.54%,5.58%,-6.99%,-40.25%,-29.86%,-29.96%,-7.70%,-14.61%,-32.32%,-24.22%,-26.04%,-15.00%,29.88%,79.52%,-5.90%,1.52%,Upgrade
2,Enterprise Value,7553,7469,6746,7277,7586,6226,6014,5100,3889,4122,4929,5088,6016,5445,6697,5526,7077,8254,8986,7553,8367,Upgrade
3,Last Close Price,12.49,12.73,11.36,12.26,12.86,10.65,10.02,9.58,7.23,7.80,9.49,10.25,12.04,11.06,13.48,11.07,14.05,16.29,17.73,14.91,16.48,Upgrade
4,PE Ratio,-,-,-,-196.63,-,-,-,-,-,-,49.72,49.15,54.29,56.75,67.97,58.27,78.62,79.74,76.31,54.13,57.03,Upgrade
5,Forward PE,-,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,26.26,29.46,25.36,33.74,41.08,47.05,37.37,41.16,Upgrade
6,PS Ratio,7.17,7.23,6.66,7.65,8.31,7.05,7.06,6.13,4.18,3.94,4.48,4.91,6.00,6.12,7.76,6.95,9.40,10.84,11.41,9.06,9.94,Upgrade
7,PB Ratio,3.56,3.61,3.18,3.40,3.52,2.86,2.68,2.55,1.92,1.92,2.32,2.52,3.00,2.78,3.42,2.84,3.67,4.73,5.22,4.41,4.94,Upgrade
8,P/TBV Ratio,4.42,4.42,3.89,4.12,4.26,3.47,3.26,3.10,2.34,2.44,2.95,3.22,3.84,3.47,4.30,3.58,4.65,6.24,6.94,5.79,6.53,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.59,877.08,-,-265.08,Upgrade
10,P/OCF Ratio,202.84,202.84,126.04,58.74,-,40.90,35.18,35.76,26.09,22.74,39.28,58.23,59.59,-,45.72,31.87,34.81,30.80,39.30,38.72,46.04,Upgrade
11,EV/Sales Ratio,8.41,8.31,7.72,8.81,9.52,8.00,8.22,6.34,4.36,4.04,4.52,4.70,5.79,5.81,7.45,6.68,9.11,10.56,11.13,8.80,9.69,Upgrade
12,EV/EBITDA Ratio,103.25,91.49,73.00,88.03,-,147.43,628.47,103.62,-,28.68,26.29,27.26,31.69,29.87,36.58,31.93,44.35,48.08,50.70,37.15,40.48,Upgrade
13,EV/EBIT Ratio,-,-,-,-273.62,-,-101.05,-,-116.11,-,-,43.20,41.67,47.03,44.25,53.31,47.44,67.58,69.62,71.64,49.39,53.08,Upgrade
14,EV/FCF Ratio,-40.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130.24,855.50,-,-258.22,Upgrade
15,Debt / Equity Ratio,0.79,0.79,0.81,0.77,0.75,0.72,0.72,0.73,0.68,0.54,0.52,0.47,0.44,0.40,0.35,0.37,0.39,0.10,0.12,0.05,0.09,Upgrade
16,Debt / EBITDA Ratio,19.46,13.56,12.98,9.94,-,9.28,18.47,11.02,-,64.84,4.67,4.69,7.27,4.31,3.10,3.35,8.81,0.88,1.11,0.52,1.14,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.72,19.77,-,-4.77,Upgrade
18,Asset Turnover,0.25,0.27,0.23,0.21,0.22,0.22,0.20,0.20,0.17,0.30,0.31,0.37,0.30,0.35,0.30,0.32,0.36,0.37,0.34,0.41,Upgrade,
19,Inventory Turnover,1.84,1.77,2.00,1.64,1.83,1.60,1.69,1.39,1.53,1.18,1.86,2.03,2.68,2.02,2.62,2.32,2.15,1.84,1.87,1.60,1.81,Upgrade
20,Quick Ratio,0.98,0.98,0.86,0.94,1.04,1.23,1.66,1.26,1.13,1.67,1.76,1.96,2.09,3.47,5.15,5.35,6.03,2.41,2.04,3.07,2.07,Upgrade
21,Current Ratio,1.62,1.62,1.42,1.55,1.71,2.43,2.48,2.33,1.74,2.35,2.44,2.66,2.74,4.50,6.52,6.80,7.24,3.57,3.04,4.97,3.29,Upgrade
22,Return on Equity (ROE),-5.78%,-2.35%,2.82%,-5.38%,-1.00%,-2.66%,-0.46%,-30.69%,-3.59%,4.64%,4.55%,3.40%,5.21%,6.88%,6.28%,1.20%,6.33%,7.08%,5.66%,4.70%,Upgrade,
23,Return on Assets (ROA),-0.17%,-0.50%,0.49%,-2.47%,0.73%,-0.51%,0.40%,-4.77%,-0.89%,2.34%,2.46%,0.88%,2.66%,3.47%,3.36%,0.68%,4.11%,3.89%,3.48%,2.49%,Upgrade,
24,Return on Capital (ROIC),-0.19%,-0.57%,0.56%,-2.82%,0.83%,-0.58%,0.45%,-5.46%,-1.02%,2.71%,2.86%,1.01%,2.95%,3.81%,3.67%,0.75%,4.56%,4.31%,3.85%,2.77%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-0.89%,-,-1.89%,-,-1.37%,-,-,3.79%,4.15%,4.45%,4.33%,4.47%,4.20%,3.76%,6.16%,6.63%,8.15%,8.65%,Upgrade
26,Earnings Yield,-0.77%,-0.78%,-0.51%,-0.51%,-0.69%,-2.69%,-3.08%,-2.41%,-2.49%,1.36%,2.01%,2.03%,1.84%,1.76%,1.47%,1.72%,1.27%,1.25%,1.31%,1.85%,1.75%,Upgrade
27,FCF Yield,-2.81%,-2.87%,-3.33%,-3.16%,-4.23%,-6.19%,-6.64%,-7.15%,-9.57%,-8.11%,-7.21%,-6.83%,-4.39%,-3.55%,-1.74%,-0.93%,0.09%,0.75%,0.11%,-0.43%,-0.38%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.37%,-,-,-,0.28%,-,-,-,0.36%,Upgrade
29,Payout Ratio,0.00%,-,-,48.22%,-,-,-,-,-,-,93.85%,9.07%,28.34%,12.68%,58.84%,3.12%,26.69%,12.28%,99.66%,4.68%,15.97%,Upgrade
30,Buyback Yield / Dilution,0.03%,3.30%,-4.75%,1.30%,0.16%,-0.52%,1.43%,-1.21%,-0.29%,0.15%,-0.02%,0.07%,0.10%,0.02%,0.10%,-0.12%,-0.15%,0.07%,-0.08%,0.06%,0.03%,Upgrade
31,Total Shareholder Return,0.03%,3.30%,-4.75%,1.30%,0.16%,-0.52%,1.43%,-1.21%,-0.29%,0.15%,-0.02%,0.07%,0.47%,0.02%,0.10%,-0.12%,0.14%,0.07%,-0.08%,0.06%,0.39%,Upgrade
