,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,22829,24703,21691,22494,19816,20753,26173,20951,21744,20324,20923,18714,22437,22904,19899,29319,20262,20348,19768,18486,21050,Upgrade
1,Market Cap Growth,19.03%,19.03%,-17.13%,7.36%,-8.87%,2.11%,25.09%,11.95%,-3.09%,-11.27%,5.14%,-36.17%,10.74%,12.56%,0.66%,58.60%,-3.74%,0.20%,-9.57%,-18.21%,6.48%,Upgrade
2,Enterprise Value,71756,74147,71385,70002,67324,68844,74282,68864,69657,67943,68671,62909,66631,65886,63288,72507,63450,64904,61912,59708,62272,Upgrade
3,PE Ratio,17.12,16.86,15.24,23.94,22.56,24.27,-,22.83,27.06,-27.79,-9.09,-6.48,-,-,-,29.64,14.51,13.24,12.90,13.46,15.35,Upgrade
4,PS Ratio,0.73,0.72,0.64,0.67,0.60,0.65,0.83,0.67,0.71,0.70,0.80,0.76,1.01,1.09,0.95,1.42,1.01,1.05,1.01,0.96,1.14,Upgrade
5,PB Ratio,1.05,0.72,0.64,0.67,0.60,0.66,0.85,0.70,0.74,0.74,0.78,0.70,0.85,0.81,0.66,0.94,0.65,0.65,0.66,0.62,0.72,Upgrade
6,P/FCF Ratio,18.96,20.52,28.89,-25.30,-,-15.04,-,-,13.60,-8.48,-5.43,-4.22,-,-,-,-589.36,-,-30.74,-,-16.07,-,Upgrade
7,P/OCF Ratio,4.15,4.15,3.50,4.07,5.09,5.59,7.96,-,3.53,7.49,18.69,30.30,-,5.36,3.52,5.76,4.06,4.67,4.07,4.15,4.98,Upgrade
8,EV/Sales Ratio,2.10,2.17,2.09,2.09,2.05,2.15,2.36,2.21,2.28,2.34,2.61,2.57,3.00,3.13,3.01,3.50,3.16,3.35,3.17,3.11,3.38,Upgrade
9,EV/EBITDA Ratio,11.63,16.94,17.08,-,13.04,15.21,16.36,14.05,14.89,24.16,68.33,156.49,-,-,14.40,14.79,11.81,12.46,12.10,12.43,14.08,Upgrade
10,EV/EBIT Ratio,27.34,28.56,29.56,35.37,36.58,56.31,56.11,40.41,44.65,-312.17,-33.59,-23.57,-,-,-,35.56,24.68,26.31,24.71,26.33,29.92,Upgrade
11,EV/FCF Ratio,59.61,61.59,95.09,-78.72,-,-49.89,-,-,43.58,-28.35,-17.81,-14.18,-,-,-,-1457.51,-,-98.05,-,-51.90,-,Upgrade
12,Debt / Equity Ratio,1.40,1.40,1.41,1.45,1.47,1.48,1.50,1.59,1.56,1.72,1.77,1.78,1.75,1.52,1.37,1.32,1.17,1.31,1.41,1.37,1.37,Upgrade
13,Debt / EBITDA Ratio,7.86,7.92,8.98,-,6.96,8.76,11.78,8.90,9.94,8.81,8.74,10.57,-,-,13.03,10.85,6.26,7.73,9.03,7.10,7.70,Upgrade
14,Debt / FCF Ratio,40.13,40.13,63.24,-54.58,-,-33.62,-,-,28.73,-19.68,-12.36,-10.66,-,-,-,-832.29,-,-61.59,-,-35.16,-,Upgrade
15,Quick Ratio,0.45,0.45,0.38,0.44,0.44,0.41,0.38,0.43,0.41,0.43,0.45,0.40,0.36,0.32,0.34,0.39,0.40,0.40,0.39,0.45,0.40,Upgrade
16,Current Ratio,0.64,0.64,0.57,0.58,0.56,0.55,0.54,0.57,0.49,0.53,0.52,0.48,0.45,0.40,0.42,0.48,0.49,0.51,0.48,0.54,0.48,Upgrade
17,Asset Turnover,0.38,0.32,-,0.42,0.40,0.30,0.40,0.40,0.39,0.30,0.38,0.34,0.26,0.22,0.28,0.29,0.26,0.21,0.26,0.26,Upgrade,
18,Return on Equity (ROE),8.07%,6.86%,-,2.04%,7.13%,-1.58%,6.57%,-0.53%,4.93%,4.55%,4.93%,-27.19%,-22.55%,-5.97%,0.95%,2.20%,7.22%,6.20%,7.83%,5.11%,Upgrade,
19,Return on Assets (ROA),1.88%,1.33%,-,2.13%,1.46%,0.13%,1.56%,0.41%,1.83%,1.29%,1.17%,-5.02%,-3.80%,-0.62%,0.63%,2.21%,1.98%,1.57%,2.38%,1.94%,Upgrade,
20,Return on Capital (ROIC),2.10%,1.47%,-,2.38%,1.64%,0.15%,1.74%,0.46%,2.04%,1.43%,1.33%,-5.71%,-4.28%,-0.69%,0.72%,2.54%,2.19%,1.73%,2.64%,2.17%,Upgrade,
21,Return on Capital Employed (ROCE),3.76%,3.76%,3.54%,2.88%,2.76%,1.89%,2.09%,2.70%,2.53%,-0.35%,-3.35%,-4.51%,-,-,-,3.30%,4.15%,3.96%,4.08%,3.76%,3.51%,Upgrade
22,Earnings Yield,6.42%,5.93%,6.56%,4.18%,4.43%,4.12%,2.51%,4.38%,3.70%,-3.60%,-11.00%,-15.44%,-13.89%,-6.51%,1.28%,3.37%,6.89%,7.56%,7.75%,7.43%,6.52%,Upgrade
23,Earnings Yield,6.42%,5.93%,6.56%,4.18%,4.43%,4.12%,2.51%,4.38%,3.70%,-3.60%,-11.00%,-15.44%,-13.89%,-6.51%,1.28%,3.37%,6.89%,7.56%,7.75%,7.43%,6.52%,Upgrade
24,FCF Yield,5.27%,4.87%,3.46%,-3.95%,-10.81%,-6.65%,-6.99%,0.61%,7.35%,-11.79%,-18.43%,-23.70%,-18.89%,-2.71%,3.63%,-0.17%,-1.12%,-3.25%,-5.36%,-6.22%,-10.85%,Upgrade
25,Dividend Yield,3.13%,-,-,-,3.66%,-,-,-,3.95%,-,-,-,-,-,-,-,4.43%,-,-,-,4.45%,Upgrade
26,Payout Ratio,157.33%,200.15%,79.82%,69.94%,1246.80%,227.99%,-,110.62%,1543.79%,158.31%,218.05%,125.86%,-,-,-,494.84%,737.65%,162.10%,119.76%,75.05%,240.97%,Upgrade
27,Buyback Yield / Dilution,3.37%,-10.57%,36.24%,-15.01%,-26.62%,0.53%,-57.34%,7.32%,22.71%,11.13%,-38.09%,-10.13%,6.47%,-17.90%,26.18%,1.64%,0.72%,14.32%,-5.58%,-0.35%,0.67%,Upgrade
28,Total Shareholder Return,6.50%,-10.57%,36.24%,-15.01%,-22.96%,0.53%,-57.34%,7.32%,26.66%,11.13%,-38.09%,-10.13%,6.47%,-17.90%,26.18%,1.64%,5.16%,14.32%,-5.58%,-0.35%,5.12%,Upgrade
