,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Cash & Equivalents,5609,4046,4249,4646,4177,3363,4851,4375,4332,4849,4250,4002,4049,3799,3683,3705,3248,3235,3815,3408,Upgrade
1,Short-Term Investments,-,50,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Accounts Receivable,4292,4661,5184,5110,4501,4736,5109,4704,4987,4327,4418,4311,3207,3086,3482,3616,3445,3362,3301,2909,Upgrade
3,Other Receivables,307.08,58.09,60.24,438.22,509.88,569.07,51.43,433.51,127.39,510.67,536.55,657.09,93.52,193.84,220.53,194.5,442.7,435.03,634.84,602.45,Upgrade
4,Inventory,1893,1717,1431,1379,1502,2133,1353,1149,1350,1149,1157,1571,802.36,767.93,883.2,909.15,946.63,1065,1000,1051,Upgrade
5,Prepaid Expenses,-,7.36,-,16.72,-,25.24,-,14.35,-,25.72,-,32.91,-,-,-,58,-,-,-,-,Upgrade
6,Other Current Assets,2444,2439,1679,1342,1812,1508,1702,654.31,866.83,417.22,831.61,817.61,853.6,798.54,776.32,729.28,954.48,665.11,626.75,425.95,Upgrade
7,Total Current Assets,14545,12979,12603,12982,12502,12334,13067,11330,11663,11280,11194,11391,9006,8646,9045,9212,9037,8762,9378,8397,Upgrade
8,"Property, Plant & Equipment",59074,59065,58735,58063,56656,56302,56399,56749,54524,54161,53426,53462,52612,51962,52153,52138,51302,51073,50479,50589,Upgrade
9,Goodwill,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,260.55,258.41,258.41,258.41,Upgrade
10,Other Intangible Assets,2588,2480,2144,2161,2132,2071,2027,2090,2124,2140,2119,2129,1982,1987,2001,2011,1841,1818,1795,1805,Upgrade
11,Long-Term Investments,13459,14023,13683,13439,13425,12927,13516,13210,13415,13193,12922,12150,13216,13630,13573,13275,13578,13595,12027,11702,Upgrade
12,Long-Term Deferred Tax Assets,42.97,43.12,44.8,43.19,22.91,22.91,24.37,42.74,9.66,9.67,9.37,9.67,9.77,9.77,9.56,9.77,13.27,13.28,13.64,13.27,Upgrade
13,Long-Term Deferred Charges,470.7,479.1,453.16,455.34,433.13,502.05,404.19,448.06,491.21,859.26,206.97,294.07,213.83,312.07,186.85,180.19,177.72,314.06,195.64,300.17,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,191.29,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,1554,2064,2721,2813,2156,1801,809.41,834.98,1310,833.49,2465,3182,3439,3393,3535,3913,3842,3686,3540,3551,Upgrade
16,Total Assets,91741,91140,90392,89963,87334,85968,86255,84713,83544,82675,82350,82626,80485,79946,80510,80747,80052,79520,77688,76616,Upgrade
