,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,485.16,395.96,271.76,243.36,234.28,307.62,369.66,437.37,418.52,377.75,Upgrade
1,Trading Asset Securities,-,-,-,0.55,0.58,0.59,0.74,1.19,-,-,Upgrade
2,Cash & Short-Term Investments,485.16,395.96,271.76,243.9,234.86,308.21,370.4,438.56,418.52,377.75,Upgrade
3,Cash Growth,78.52%,62.34%,15.71%,-20.86%,-36.59%,-29.72%,-11.50%,16.10%,8.54%,-9.86%,Upgrade
4,Accounts Receivable,16.54,31.18,23.85,18.68,18.02,7.97,27.61,16.37,19.77,31.54,Upgrade
5,Other Receivables,0.56,0.21,2.07,5.78,1.18,1.18,1.79,7.48,2.6,1.35,Upgrade
6,Receivables,17.09,31.4,25.91,24.46,19.2,9.14,29.4,23.85,22.36,32.89,Upgrade
7,Inventory,44.99,44.18,46.59,55.52,72.29,81.46,65.25,47.05,48.49,37.54,Upgrade
8,Prepaid Expenses,8.21,13.06,13.73,9.99,14.11,13.05,36.03,7.46,7.62,7.31,Upgrade
9,Other Current Assets,64.62,72.85,68.16,62.05,72.47,107.04,98.3,90.93,78.89,64.9,Upgrade
10,Total Current Assets,620.07,557.45,426.16,395.92,412.92,518.89,599.38,607.85,575.89,520.38,Upgrade
11,"Property, Plant & Equipment",304.64,363.18,427.24,460.18,473.5,417.27,376.53,278.63,294.25,290.78,Upgrade
12,Goodwill,18.24,18.24,29.67,29.67,29.67,29.67,29.67,3.01,3.01,3.01,Upgrade
13,Other Intangible Assets,74.24,74.38,74.73,75.08,75.42,76.02,79.15,59.12,59.08,58.99,Upgrade
14,Long-Term Deferred Tax Assets,5.03,5.56,5.22,5.12,5.65,7.14,6.87,8.23,7.79,7.32,Upgrade
15,Other Long-Term Assets,223.86,257.17,259.74,261.01,263.99,265.32,266.62,256.71,254.58,258.54,Upgrade
