,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,20,12,12,13,19,14,16,16,21,27,35,25,34,41,46,50,232,21,28,52,48,Upgrade
1,Market Cap Growth,-11.76%,-11.76%,-26.50%,-16.00%,-7.69%,-50.00%,-54.55%,-35.48%,-38.10%,-33.33%,-24.14%,-50.79%,-85.52%,94.29%,68.12%,-3.08%,381.33%,-89.18%,-94.89%,-90.37%,-91.07%,Upgrade
2,Enterprise Value,44,56,55,23,29,47,50,36,41,55,63,24,33,43,49,68,250,43,50,96,92,Upgrade
3,Last Close Price,0.26,0.15,0.15,0.17,0.24,0.17,0.20,0.20,0.26,0.34,0.44,0.31,0.42,0.51,0.58,0.63,2.90,0.74,0.97,1.83,1.70,Upgrade
4,PE Ratio,2.39,1.41,1.26,1.66,2.29,1.53,1.98,1.94,1.20,1.96,3.44,3.04,-,-,-,-8.91,-,-,-,-,-,Upgrade
5,PS Ratio,0.08,0.05,0.05,0.06,0.08,0.05,0.06,0.06,0.07,0.11,0.15,0.11,0.19,0.26,0.33,0.40,1.77,0.15,0.16,0.26,0.28,Upgrade
6,PB Ratio,0.40,0.24,0.23,0.29,0.42,0.32,0.42,0.42,-,0.82,1.25,0.88,-,2.28,2.39,2.59,-,-0.74,-1.31,-2.46,-,Upgrade
7,P/TBV Ratio,0.24,0.24,0.23,0.29,0.42,0.32,0.42,0.42,-,0.82,1.25,0.88,-,2.28,2.39,2.59,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,0.18,0.23,0.22,0.10,0.12,0.18,0.19,0.14,0.14,0.21,0.27,0.11,0.19,0.27,0.34,0.54,1.91,0.31,0.29,0.48,0.53,Upgrade
9,EV/EBITDA Ratio,3.24,4.92,4.59,2.26,3.24,5.00,6.08,4.43,2.19,3.62,5.61,2.71,-,-,-,-12.50,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,3.96,4.99,4.66,2.29,3.29,5.08,6.18,4.53,2.21,3.67,5.74,2.78,-,-,-,-11.86,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,1.10,1.10,1.10,1.27,1.27,0.81,1.06,1.06,-,1.11,1.25,1.25,-,0.70,0.51,0.51,-,-1.16,-2.69,-2.69,-,Upgrade
12,Debt / EBITDA Ratio,4.09,3.59,3.59,4.97,4.97,2.10,6.14,10.09,-,3.34,5.53,0.76,-,-,-,0.50,-,-,-,-,-,Upgrade
13,Asset Turnover,1.53,1.45,1.42,1.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.45,1.45,1.45,1.15,1.15,1.45,-,1.28,-,1.32,-,1.16,-,1.15,-,1.01,-,0.58,-,0.66,-,Upgrade
15,Current Ratio,1.47,1.47,1.47,1.34,1.34,1.47,-,1.44,-,1.34,-,1.31,-,1.22,-,1.24,-,0.64,-,0.82,-,Upgrade
16,Return on Equity (ROE),18.54%,19.44%,16.73%,17.46%,31.76%,11.77%,-,-,31.25%,18.26%,-,-,-26.87%,-16.19%,-,-,-,-,-,-,Upgrade,
17,Return on Assets (ROA),5.28%,4.97%,3.35%,3.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),7.66%,7.73%,5.57%,6.44%,13.01%,5.16%,-,-,10.24%,6.02%,-,-,-10.33%,-6.18%,-,-,-62.08%,-18.97%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),22.00%,22.00%,23.47%,22.08%,19.16%,21.30%,-,19.62%,-,40.24%,-,26.21%,-,-,-,-28.85%,-,-,-,-,-,Upgrade
20,Earnings Yield,41.75%,70.98%,79.43%,60.34%,43.70%,65.15%,50.55%,51.63%,83.23%,51.02%,29.07%,32.91%,5.24%,-1.05%,-6.56%,-11.22%,-12.64%,-138.91%,-90.07%,-52.73%,-25.26%,Upgrade
21,FCF Yield,-52.42%,-89.11%,-87.82%,-74.12%,-25.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,2.91%,3.03%,2.30%,9.23%,-2.99%,-3.12%,-2.35%,4.85%,-119.05%,-300.00%,-300.00%,-363.11%,-82.61%,-,-,-,-,Upgrade,
23,Total Shareholder Return,-,-,-,2.91%,3.03%,2.30%,9.23%,-2.99%,-3.12%,-2.35%,4.85%,-119.05%,-300.00%,-300.00%,-363.11%,-82.61%,-,-,-,-,Upgrade,
