,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,9.31,9.31,14.67,14.67,9.77,-,11.25,-,6.26,-,7.76,-,2.95,-,7.84,-,5.45,-,34.78,-,Upgrade
1,Trading Asset Securities,22.64,22.64,-,-,14.12,-,-,-,10.46,-,-,-,10.23,-,-,-,9.95,-,-,-,Upgrade
2,Cash & Short-Term Investments,31.95,31.95,14.67,14.67,23.88,6.25,11.25,-,16.71,7.76,7.76,-,13.18,7.84,7.84,-,15.4,34.78,34.78,-,Upgrade
3,Cash Growth,33.77%,411.27%,30.38%,-,42.91%,-19.43%,45.04%,-,26.84%,-1.11%,-1.11%,-,-14.43%,-77.45%,-77.45%,-,101.07%,275.25%,275.25%,-,Upgrade
4,Accounts Receivable,117.45,117.45,130.33,130.33,96.81,-,90.2,-,102.63,-,88,-,69.44,-,61.26,-,35.58,-,55.47,-,Upgrade
5,Other Receivables,0.09,0.09,0.09,0.09,0.07,-,0.07,-,0.12,-,0.06,-,0.04,-,0.06,-,0.06,-,0.06,-,Upgrade
6,Receivables,117.53,117.53,130.41,130.41,96.88,-,90.27,-,102.75,-,88.06,-,69.48,-,61.32,-,35.64,-,55.53,-,Upgrade
7,Prepaid Expenses,0.32,0.32,0.42,0.42,0.22,-,0.35,-,0.2,-,0.38,-,0.43,-,0.46,-,0.71,-,0.55,-,Upgrade
8,Other Current Assets,1.77,1.77,24.16,24.16,1.81,-,12.41,-,1.74,-,12.07,-,4.78,-,15.31,-,5.24,-,22.32,-,Upgrade
9,Total Current Assets,151.57,151.57,169.65,169.65,122.78,-,114.28,-,121.4,-,108.27,-,87.86,-,84.94,-,56.98,-,113.19,-,Upgrade
10,"Property, Plant & Equipment",2.23,2.23,3.3,3.3,4.53,-,5.75,-,6.21,-,7.34,-,2.01,-,3.36,-,4.99,-,6.46,-,Upgrade
11,Total Assets,153.8,153.8,172.95,172.95,127.31,-,120.03,-,127.61,-,115.61,-,89.88,-,88.29,-,61.97,-,119.65,-,Upgrade
12,Accounts Payable,7.1,7.1,15.41,15.41,8.73,-,8.28,-,17.29,-,17.53,-,2.69,-,8.58,-,2.98,-,27.92,-,Upgrade
13,Accrued Expenses,4.39,4.39,4.54,4.54,3.38,-,4.11,-,1.99,-,1.48,-,2.1,-,2.71,-,3.62,-,15.41,-,Upgrade
14,Short-Term Debt,53.88,53.88,55.36,55.36,29.88,-,34.78,-,30.77,-,28,-,10.75,-,6.96,-,28.7,-,51.33,-,Upgrade
15,Current Portion of Leases,1.61,1.61,2.36,2.36,2.32,-,2.3,-,2.23,-,2.2,-,1.72,-,2.57,-,2.55,-,2.62,-,Upgrade
16,Current Unearned Revenue,20.15,20.15,32.65,32.65,22.78,-,14.95,-,25.79,-,20.67,-,41.9,-,36.46,-,38.19,-,28.06,-,Upgrade
17,Other Current Liabilities,16.04,16.04,16.26,16.26,16.47,-,14.98,-,12.59,-,12.69,-,12.81,-,11.15,-,12.61,-,12.45,-,Upgrade
18,Total Current Liabilities,103.16,103.16,126.57,126.57,83.57,-,79.4,-,90.65,-,82.57,-,71.97,-,68.43,-,88.65,-,137.78,-,Upgrade
19,Long-Term Leases,0.12,0.12,0.54,0.54,1.74,-,2.9,-,3.81,-,4.93,-,-,-,0.43,-,1.72,-,3,-,Upgrade
20,Total Liabilities,103.28,103.28,127.11,127.11,85.31,-,82.3,-,94.47,-,87.5,-,71.97,-,68.87,-,90.37,-,140.78,-,Upgrade
21,Common Stock,6.24,6.24,6.24,6.24,6.24,-,6.24,-,62.4,-,62.4,-,62.4,-,62.4,-,15.6,-,15.6,-,Upgrade
22,Additional Paid-In Capital,39.62,39.62,39.62,39.62,39.62,-,39.62,-,39.62,-,39.62,-,39.62,-,39.62,-,40.2,-,40.2,-,Upgrade
23,Retained Earnings,2.31,2.31,-2.9,-2.9,-6.73,-,-11.01,-,-74.83,-,-78.5,-,-89.81,-,-87.77,-,-89.38,-,-82.12,-,Upgrade
24,Comprehensive Income & Other,2.36,2.36,2.88,2.88,2.88,-,2.88,-,5.95,-,4.6,-,5.7,-,5.18,-,5.18,-,5.18,-,Upgrade
25,Shareholders' Equity,50.52,50.52,45.84,45.84,42,37.73,37.73,-,33.14,28.11,28.11,-,17.9,19.43,19.43,-,-28.4,-21.14,-21.14,-,Upgrade
26,Total Liabilities & Equity,153.8,153.8,172.95,172.95,127.31,-,120.03,-,127.61,-,115.61,-,89.88,-,88.29,-,61.97,-,119.65,-,Upgrade
27,Total Debt,55.61,55.61,58.25,58.25,33.93,39.98,39.98,-,36.81,35.13,35.13,-,12.47,9.96,9.96,-,32.98,56.94,56.94,-,Upgrade
