,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1096,1194,1193,1399,1551,2028,1501,1455,1099,1648,Upgrade
1,Revenue Growth (YoY),-8.15%,-14.64%,-23.10%,-31.02%,3.35%,39.34%,36.62%,-11.67%,-23.50%,-9.13%,Upgrade
2,Cost of Revenue,942.64,1011,986.53,1157,1373,1761,1289,1204,926.66,1332,Upgrade
3,Gross Profit,153.06,182.48,206.44,241.38,178.46,266.44,211.75,251.13,172.04,315.43,Upgrade
4,"Selling, General & Admin",189.26,189.57,196.1,222.25,213.24,261.31,208.11,228.84,245.53,236.24,Upgrade
5,Other Operating Expenses,-12.42,-8.83,-14.3,-19.94,-22.75,-22.68,-28.7,-58.91,-23.53,-11.08,Upgrade
6,Operating Expenses,176.84,180.74,181.8,202.31,190.5,238.64,179.42,169.93,222,225.16,Upgrade
7,Operating Income,-23.78,1.74,24.63,39.07,-12.03,27.8,32.33,81.2,-49.96,90.27,Upgrade
8,Interest Expense,-2.52,-6.47,-2.93,-2.89,-1.77,-1.72,-1.22,-1.52,-1.97,-3.27,Upgrade
9,Interest & Investment Income,8.69,14.24,13.56,8.96,6.15,4.36,4.46,6.76,10.1,12.25,Upgrade
10,Earnings From Equity Investments,0.14,-0.41,-0.52,-1.71,-1.03,-1.5,1.14,-2.02,0.02,-0.02,Upgrade
11,Currency Exchange Gain (Loss),-1.17,-0.02,-12.05,-7.95,-12.24,-0.32,4.71,11.38,-12.51,-10.69,Upgrade
12,EBT Excluding Unusual Items,-18.64,9.08,22.7,35.49,-20.92,28.63,41.42,95.8,-54.32,88.53,Upgrade
13,Gain (Loss) on Sale of Investments,8.75,3.78,0.28,2.68,-2.97,-3.33,6.76,6.28,1,-0.36,Upgrade
14,Gain (Loss) on Sale of Assets,-0.99,42.4,88.64,63.89,-3.22,-3.31,-1.79,-1.39,57.08,-2.4,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,17.41,-,-,Upgrade
16,Pretax Income,-10.88,55.27,111.62,102.06,-27.1,21.99,46.39,118.1,3.77,85.78,Upgrade
17,Income Tax Expense,-3.26,3.97,31.65,20.04,0.41,9.35,9.71,18.74,1.35,19.64,Upgrade
18,Earnings From Continuing Operations,-7.62,51.3,79.97,82.02,-27.51,12.64,36.68,99.35,2.42,66.14,Upgrade
19,Minority Interest in Earnings,3.15,1.48,2.41,7.4,4.13,2.9,-0.26,5.15,2.44,4.7,Upgrade
20,Net Income,-4.47,52.78,82.38,89.42,-23.38,15.54,36.42,104.5,4.86,70.84,Upgrade
21,Net Income to Common,-4.47,52.78,82.38,89.42,-23.38,15.54,36.42,104.5,4.86,70.84,Upgrade
22,Net Income Growth,-,-40.98%,-,475.55%,-,-85.13%,649.63%,47.51%,-1.10%,-,Upgrade
23,Shares Outstanding (Basic),905,903,901,900,898,898,904,904,900,899,Upgrade
24,Shares Outstanding (Diluted),905,908,906,911,898,904,907,908,906,908,Upgrade
25,Shares Change (YoY),-0.11%,-0.31%,0.81%,0.84%,-0.93%,-0.53%,0.04%,0.05%,0.48%,1.63%,Upgrade
26,EPS (Basic),-0.00,0.06,0.09,0.10,-0.03,0.02,0.04,0.12,0.01,0.08,Upgrade
27,EPS (Diluted),-0.01,0.06,0.09,0.10,-0.03,0.02,0.04,0.12,0.01,0.08,Upgrade
28,EPS Growth,-,-40.83%,-,478.46%,-,-85.32%,700.00%,46.70%,0%,-,Upgrade
29,Free Cash Flow,-169.51,54.64,-39.59,367.62,-80.22,-10.04,-325.81,148.41,52.62,198.85,Upgrade
30,Free Cash Flow Per Share,-0.19,0.06,-0.04,0.40,-0.09,-0.01,-0.36,0.16,0.06,0.22,Upgrade
31,Dividend Per Share,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.030,0.030,Upgrade
32,Dividend Growth,0%,0%,0%,0%,0%,0%,33.33%,33.33%,0%,0%,Upgrade
33,Operating Margin,-2.17%,0.15%,2.06%,2.79%,-0.78%,1.37%,2.15%,5.58%,-4.55%,5.48%,Upgrade
34,Profit Margin,-0.41%,4.42%,6.91%,6.39%,-1.51%,0.77%,2.43%,7.18%,0.44%,4.30%,Upgrade
35,Free Cash Flow Margin,-15.47%,4.58%,-3.32%,26.28%,-5.17%,-0.49%,-21.71%,10.20%,4.79%,12.07%,Upgrade
36,EBITDA,40.28,54.51,83.9,94.69,43.51,85.26,87.61,136.61,2.35,144.7,Upgrade
37,D&A For EBITDA,64.06,52.78,59.26,55.61,55.54,57.46,55.27,55.41,52.31,54.43,Upgrade
38,EBIT,-23.78,1.74,24.63,39.07,-12.03,27.8,32.33,81.2,-49.96,90.27,Upgrade
