,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,598.15,810.7,1034,1043,813.43,685.35,645.37,908.79,1041,1012,Upgrade
1,Short-Term Investments,245.14,311.03,77.78,203.58,139.48,388.6,375.15,449.75,129.82,-,Upgrade
2,Cash & Short-Term Investments,843.28,1122,1112,1246,952.91,1074,1021,1359,1171,1012,Upgrade
3,Cash Growth,-24.15%,-9.98%,16.66%,16.03%,-6.62%,-20.95%,-12.83%,34.20%,25.96%,2.27%,Upgrade
4,Accounts Receivable,568.78,522.94,529.55,533.41,803.9,860.16,840.43,762.46,646.97,796.75,Upgrade
5,Other Receivables,8.95,0.32,1.56,0.59,3.43,2.45,0.58,-,1.16,-,Upgrade
6,Receivables,577.74,523.26,531.11,534,807.33,862.61,841.01,762.46,648.14,796.75,Upgrade
7,Inventory,412.79,401.03,522.3,540.23,752.4,733.36,828.21,464.09,481.86,473.53,Upgrade
8,Prepaid Expenses,141.31,103.3,157.2,94.8,189.09,87.09,162.87,77.91,66.54,83.15,Upgrade
9,Other Current Assets,-,-,23.14,-,-,-,0.25,0.24,84.56,86.19,Upgrade
10,Total Current Assets,1975,2149,2345,2415,2702,2757,2853,2663,2452,2452,Upgrade
11,"Property, Plant & Equipment",1440,1383,1389,1310,1381,1274,1337,1224,1259,1204,Upgrade
12,Long-Term Investments,69.25,70.74,77.38,79.88,80.55,82.91,74.66,73.68,59.56,79.66,Upgrade
13,Other Intangible Assets,12.64,112.28,12.74,121.57,13.97,132.23,13.58,133.83,12.34,94.7,Upgrade
14,Long-Term Deferred Tax Assets,38.38,32.4,32.73,24.79,20.61,14.25,18.91,18.84,26.95,19.1,Upgrade
15,Other Long-Term Assets,44.88,63.37,33.01,34.04,36.74,45.03,55.38,26.64,59.96,72.63,Upgrade
16,Total Assets,3581,3811,3890,3985,4234,4305,4352,4140,3869,3922,Upgrade
17,Accounts Payable,170.5,122.92,205.1,147.73,318.27,243.22,389.42,202.22,155.41,171.34,Upgrade
18,Current Portion of Long-Term Debt,93.14,126,159.31,191.58,240.26,192.28,96.81,120.85,104.85,87.9,Upgrade
19,Current Portion of Leases,14.71,16.41,9.71,9.84,7.9,6.38,12.28,6.35,11.27,7.82,Upgrade
20,Current Income Taxes Payable,2.38,72.37,32.71,19.68,14.97,8.65,8,15.66,4.14,18.73,Upgrade
21,Current Unearned Revenue,-,11.64,56.95,150.97,6.24,40.06,-,23.27,-,22.32,Upgrade
22,Other Current Liabilities,184.76,208.78,157.2,155.62,180.42,187.06,229.66,209.21,175.32,186.15,Upgrade
23,Total Current Liabilities,465.49,558.12,620.97,675.43,768.06,677.65,736.16,577.55,450.99,494.24,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,25.9,-,21.5,46,Upgrade
25,Long-Term Leases,19.54,22.65,22.41,28.18,1.56,1.94,2.61,3.21,4.03,4.87,Upgrade
26,Long-Term Unearned Revenue,16.92,15.85,16.72,20.27,212.36,225.61,196.66,117.56,108.37,-,Upgrade
27,Long-Term Deferred Tax Liabilities,41.09,39.44,82.8,71.22,51.7,52.62,55.16,53.72,55.15,48.88,Upgrade
28,Total Liabilities,543.03,636.06,742.89,795.1,1034,957.81,1016,752.05,640.04,594,Upgrade
29,Common Stock,1653,1653,1653,1653,1653,1653,1653,1653,1653,1653,Upgrade
30,Retained Earnings,1257,1343,1327,1326,1273,1378,1401,1513,1436,1495,Upgrade
31,Treasury Stock,-,-6.09,-,-11.14,-,-14.01,-,-5.93,-,-15.89,Upgrade
32,Comprehensive Income & Other,6.05,56.14,38.99,86.99,126,171.2,130.11,77.45,-4.58,46.01,Upgrade
33,Total Common Equity,2916,3046,3018,3055,3052,3188,3184,3238,3084,3178,Upgrade
34,Minority Interest,121.86,129.15,129.01,135.38,148.99,159.14,151.08,150.26,144.82,149.9,Upgrade
35,Shareholders' Equity,3038,3175,3147,3190,3201,3347,3335,3388,3229,3328,Upgrade
36,Total Liabilities & Equity,3581,3811,3890,3985,4234,4305,4352,4140,3869,3922,Upgrade
37,Total Debt,127.39,165.06,191.43,229.61,249.73,200.6,137.59,130.41,141.65,146.59,Upgrade
38,Net Cash (Debt),715.9,956.66,920.28,1017,703.18,873.35,882.92,1228,1029,865.71,Upgrade
39,Net Cash Growth,-22.21%,-5.89%,30.87%,16.39%,-20.36%,-28.89%,-14.20%,41.87%,52.55%,0.80%,Upgrade
40,Net Cash Per Share,0.79,1.05,1.02,1.12,0.78,0.97,0.97,1.35,1.14,0.95,Upgrade
41,Filing Date Shares Outstanding,907.11,903.38,903.38,899.65,899.65,897.67,900.86,904.41,904.41,898.6,Upgrade
42,Total Common Shares Outstanding,907.11,903.38,903.38,899.65,899.65,897.67,900.86,904.41,904.41,898.6,Upgrade
43,Working Capital,1510,1591,1724,1740,1934,2079,2117,2086,2001,1958,Upgrade
44,Book Value Per Share,3.21,3.37,3.34,3.40,3.39,3.55,3.53,3.58,3.41,3.54,Upgrade
45,Tangible Book Value,2903,2934,3006,2933,3038,3056,3171,3104,3072,3083,Upgrade
46,Tangible Book Value Per Share,3.20,3.25,3.33,3.26,3.38,3.40,3.52,3.43,3.40,3.43,Upgrade
47,Buildings,-,928.44,-,728.87,-,761.03,-,743.72,-,708.01,Upgrade
48,Machinery,-,2130,-,2133,-,2210,-,2133,-,1978,Upgrade
49,Construction In Progress,-,22.59,-,148.02,-,36.71,-,0.17,-,32.06,Upgrade
