,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,898,967,940,918,882,1023,1153,1112,932,899,979,Upgrade
1,Market Cap Growth,5.34%,5.34%,6.56%,-10.33%,-23.54%,-8.01%,23.78%,23.79%,-4.89%,-2.35%,-3.84%,Upgrade
2,Enterprise Value,304,139,148,37,327,309,421,35,47,183,463,Upgrade
3,Last Close Price,0.99,1.03,0.93,0.88,0.78,0.87,0.91,0.84,0.66,0.62,0.63,Upgrade
4,PE Ratio,18.61,-,6.95,5.34,13.35,-,22.20,7.89,8.52,11.87,12.93,Upgrade
5,PS Ratio,0.39,0.42,0.39,0.35,0.30,0.29,0.33,0.38,0.36,0.33,0.32,Upgrade
6,PB Ratio,0.31,0.32,0.30,0.29,0.28,0.32,0.34,0.33,0.27,0.28,0.29,Upgrade
7,P/TBV Ratio,0.33,0.33,0.32,0.31,0.30,0.34,0.38,0.35,0.30,0.29,0.32,Upgrade
8,P/FCF Ratio,-,-,62.42,-,3.07,-,-,-,4.63,3.57,10.54,Upgrade
9,P/OCF Ratio,11.77,-,3.38,1.77,1.93,-,-7.14,-,3.44,2.38,3.95,Upgrade
10,EV/Sales Ratio,0.13,0.06,0.06,0.01,0.11,0.09,0.12,0.01,0.02,0.07,0.15,Upgrade
11,EV/EBITDA Ratio,2.84,1.47,1.07,0.20,2.37,2.40,2.44,0.15,0.34,1.24,2.34,Upgrade
12,EV/EBIT Ratio,-,-,5.62,0.57,12.11,-,7.01,0.30,1.52,-,5.12,Upgrade
13,EV/FCF Ratio,-2.65,-,9.85,-,1.14,-,-,-,0.24,0.73,4.98,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.05,0.06,0.07,0.08,0.06,0.04,0.04,0.04,0.04,Upgrade
15,Debt / FCF Ratio,-,-,10.97,-,0.80,-,-,-,0.65,0.56,1.58,Upgrade
16,Return on Capital Employed (ROCE),-,-,0.81%,1.95%,0.82%,-,1.66%,3.14%,0.88%,-,2.64%,Upgrade
17,Earnings Yield,5.38%,5.00%,14.39%,18.72%,7.49%,-0.77%,4.51%,12.67%,11.74%,8.42%,7.73%,Upgrade
18,FCF Yield,-12.79%,-11.88%,1.60%,35.75%,32.60%,-8.82%,-29.13%,-15.95%,21.58%,27.98%,9.49%,Upgrade
19,Dividend Yield,13.13%,7.78%,8.65%,9.13%,10.32%,9.22%,8.84%,9.48%,10.66%,9.70%,9.54%,Upgrade
20,Buyback Yield / Dilution,0.21%,0.11%,0.31%,-0.81%,-0.84%,0.93%,0.53%,-0.04%,-0.05%,-0.48%,-1.63%,Upgrade
21,Total Shareholder Return,13.34%,7.89%,8.95%,8.32%,9.48%,10.15%,9.36%,9.44%,10.61%,9.22%,7.91%,Upgrade
