,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3291,4317,4734,4411,3812,4007,3513,4728,3732,4663,3983,4583,2677,3671,3616,5904,3178,3759,3394,3161,Upgrade
1,Trading Asset Securities,1000,330,210,-,250,150,650,-,-,-,-,-,350,350,1322,128.02,149.5,173.04,159.39,217.19,Upgrade
2,Cash & Short-Term Investments,4291,4647,4944,4411,4062,4157,4163,4728,3732,4663,3983,4583,3027,4021,4938,6032,3328,3932,3553,3378,Upgrade
3,Cash Growth,5.62%,11.79%,18.76%,-6.70%,8.85%,-10.84%,4.50%,3.16%,23.29%,15.96%,-19.34%,-24.02%,-9.04%,2.27%,38.98%,78.57%,121.33%,93.78%,110.35%,38.87%,Upgrade
4,Accounts Receivable,6759,6858,6172,6646,6266,6901,5875,6324,6210,6935,6370,6178,5613,6719,6073,7133,5795,6493,4948,5888,Upgrade
5,Other Receivables,213.89,220.83,715.77,316.66,390.65,374,363.66,385.62,382.32,390.12,457.71,509.16,581.37,702.18,632.51,594.82,869.02,488.04,1115,224.87,Upgrade
6,Receivables,6973,7079,6888,6963,6657,7275,6239,6710,6592,7325,6827,6687,6195,7421,6705,7733,6664,6981,6063,6112,Upgrade
7,Inventory,1156,885.67,988.35,971.23,1095,939.46,905.42,881.04,1211,1243,1277,1124,1371,1204,1340,1305,1394,1370,1330,1145,Upgrade
8,Other Current Assets,1045,621.43,1049,664.12,1279,602.04,1216,689.81,1330,542.85,1336,621.31,1543,656.53,1689,665.7,1311,567.27,1296,1164,Upgrade
9,Total Current Assets,13465,13233,13869,13010,13094,12973,12523,13009,12865,13774,13423,13016,12136,13303,14673,15736,12697,12850,12242,11799,Upgrade
10,"Property, Plant & Equipment",2641,2624,2609,2651,2489,2475,2375,2341,2229,2131,2087,2008,3476,3849,3412,3423,2837,2560,2654,2545,Upgrade
11,Long-Term Investments,690.19,685.06,700.08,696.98,700.07,693.36,694.19,692.18,700.57,603.51,606.92,619.28,625.57,607.71,590.05,344.31,347.16,343.3,341,329.36,Upgrade
12,Goodwill,5317,5317,5318,5645,5734,5736,5738,5740,6029,6031,6033,5976,6168,6169,6155,6171,6189,6190,6196,6196,Upgrade
13,Other Intangible Assets,5655,5732,5697,5984,6070,6073,6146,6048,5945,5856,5457,5351,3523,3075,3076,3164,3177,3063,2673,2686,Upgrade
14,Long-Term Accounts Receivable,-,759.31,-,537.41,-,599.96,-,650.97,-,888.48,-,854.98,-,897.19,-,728.96,-,795.77,-,-,Upgrade
15,Long-Term Deferred Tax Assets,125.42,120.34,115.58,116.45,123.76,124.48,116.46,114.58,119.08,123.1,121.1,109.57,94.5,99.9,103.43,95.27,87.56,85.72,79.17,77.78,Upgrade
16,Long-Term Deferred Charges,33.83,91.05,27.9,94.8,71.71,131,67.36,129.11,87.25,66.91,53.03,49.35,25.98,11.76,17.35,17.15,25.27,20.5,24.5,23.97,Upgrade
17,Other Long-Term Assets,1106,336.06,1148,311.64,1287,481.07,1108,546.63,1194,368.33,1240,379.65,1089,212.71,1013,409.35,1453,534.91,1283,1197,Upgrade
18,Total Assets,29033,28898,29484,29048,29569,29287,28767,29271,29170,29843,29022,28363,27138,28226,29040,30111,26812,26503,25493,24855,Upgrade
19,Accounts Payable,4906,4515,5003,5213,5547,5261,4926,5287,5229,5874,5675,5429,5009,5740,6202,7258,5645,5111,5445,5428,Upgrade
20,Accrued Expenses,453.6,507.76,360.95,582.23,385.65,456.77,296.92,484.32,300.77,398.66,201.11,595.9,237.15,304.66,174.84,550.11,171.21,249.27,88.86,401.07,Upgrade
21,Short-Term Debt,40.78,382.66,586.71,149.6,181.98,204.99,264.71,506.89,885.9,677.75,616.7,488.5,1050,1308,1518,1707,2239,2572,2032,1708,Upgrade
22,Current Portion of Long-Term Debt,187.94,197.9,360.57,387.31,391.55,355.83,543.27,555.75,202.31,414.15,402.79,373.3,164.96,155.43,150.11,150.86,69.66,83.36,95.05,86.55,Upgrade
23,Current Portion of Leases,-,8.88,-,8.61,-,8.34,-,4.67,-,5.88,-,5.31,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,174.75,20.46,111.72,27.9,145.3,43.22,90.47,36.44,138.52,66.8,104.4,64.52,98.45,57.65,191.39,163.41,220.5,73.37,89.95,101.45,Upgrade
25,Current Unearned Revenue,282.74,342.02,363.38,306.78,359.41,326.05,294.56,274.29,273.54,238.93,276.89,210.43,235.3,236.16,263.91,181.05,331.07,224.93,205.14,170.61,Upgrade
26,Other Current Liabilities,918.39,1074,678.49,738.12,707.16,998.83,622.14,626.33,515.36,871.48,671.16,486.97,430.73,781.94,378.6,431.09,414.08,278.54,326.44,189.31,Upgrade
27,Total Current Liabilities,6964,7048,7465,7413,7718,7655,7038,7776,7545,8547,7948,7654,7226,8584,8879,10442,9090,8592,8282,8085,Upgrade
28,Long-Term Debt,3527,3545,3515,3248,3313,3314,3286,3234,3270,3384,3151,2956,2466,2392,2316,1968,849.64,1080,822.14,646.84,Upgrade
29,Long-Term Leases,10.88,12.52,18.28,16.17,20.4,18.82,23.52,23.26,20.42,16.69,18.31,18.52,22.32,22.18,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,109.61,119.81,113.29,115.34,117.59,120.42,121.84,120.89,119.71,119.1,105.99,101.64,101.59,100.85,70,96.73,81.92,80.12,79.35,50.4,Upgrade
31,Long-Term Deferred Tax Liabilities,44.37,43.89,45.95,47.22,52.48,54.87,52.18,54.21,56.89,58.34,30.71,32.56,40.59,43.98,59.94,78.88,97.04,103.05,103.39,120.04,Upgrade
