,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,61.11,60.95,60.55,61.23,64.61,56.33,68.06,52.39,62.31,67.93,Upgrade
1,Other Revenue,-8.36,64.97,194.92,231.69,296.73,169.37,338.82,435.48,140.08,-82.39,Upgrade
2,Total Revenue,52.75,125.91,255.48,292.92,361.35,225.7,406.87,487.87,202.38,-14.46,Upgrade
3,Revenue Growth (YoY,-79.35%,-57.01%,-29.30%,29.78%,-11.19%,-53.74%,101.04%,-,18.61%,-,Upgrade
4,Property Expenses,6.24,5.46,6.56,5.17,7.59,5.88,8.66,5.62,13.32,-,Upgrade
5,"Selling, General & Administrative",-,-,1.03,-,1.09,-,0.97,-,0.95,-,Upgrade
6,Depreciation & Amortization,3.41,3.41,3.45,3.49,3.5,3.51,3.95,6.09,6.24,6.29,Upgrade
7,Other Operating Expenses,16.04,15.69,16.37,17.25,20.77,20.91,23.39,24.59,19.82,28.69,Upgrade
8,Total Operating Expenses,25.69,24.56,27.4,25.9,32.95,30.29,36.97,36.29,40.32,34.97,Upgrade
9,Operating Income,27.06,101.35,228.07,267.02,328.39,195.41,369.9,451.58,162.06,-49.43,Upgrade
10,Interest Expense,-167.73,-174.92,-152.87,-129.23,-93.44,-72.18,-72.98,-73.44,-78.26,-82.97,Upgrade
11,Interest & Investment Income,1.89,1.81,1.46,1.05,1.59,0.1,0.03,0.01,0.02,0.28,Upgrade
12,EBT Excluding Unusual Items,-138.78,-71.76,76.66,138.84,236.55,123.34,296.95,378.15,83.82,-132.12,Upgrade
13,Asset Writedown,52.86,78.79,48.24,26.3,-50.77,15.74,57.76,35.25,-178.89,-84.57,Upgrade
14,Pretax Income,-85.92,7.03,124.9,165.13,185.78,139.08,354.71,413.39,-95.07,-216.69,Upgrade
15,Income Tax Expense,2.74,2.51,2.48,2.71,6.25,1.02,7.33,1.1,4.76,3.06,Upgrade
16,Earnings From Continuing Operations,-88.66,4.52,122.43,162.43,179.52,138.06,347.39,412.29,-99.83,-219.75,Upgrade
17,Net Income to Company,-88.66,4.52,122.43,162.43,179.52,138.06,347.39,412.29,-99.83,-219.75,Upgrade
18,Net Income,-88.66,4.52,122.43,162.43,179.52,138.06,347.39,412.29,-99.83,-219.75,Upgrade
19,Net Income to Common,-88.66,4.52,122.43,162.43,179.52,138.06,347.39,412.29,-99.83,-219.75,Upgrade
20,Net Income Growth,-,-97.22%,-31.81%,17.65%,-48.32%,-66.51%,-,-,-,-,Upgrade
21,Basic Shares Outstanding,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,Upgrade
22,Diluted Shares Outstanding,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,Upgrade
23,EPS (Basic),-0.06,0.00,0.08,0.10,0.11,0.09,0.22,0.26,-0.06,-0.14,Upgrade
24,EPS (Diluted),-0.06,0.00,0.08,0.10,0.11,0.09,0.22,0.26,-0.06,-0.14,Upgrade
25,EPS Growth,-,-97.22%,-31.80%,17.64%,-48.33%,-66.51%,-,-,-,-,Upgrade
26,Operating Margin,51.30%,80.49%,89.27%,91.16%,90.88%,86.58%,90.91%,92.56%,80.08%,-,Upgrade
27,Profit Margin,-168.06%,3.59%,47.92%,55.45%,49.68%,61.17%,85.38%,84.51%,-49.33%,-,Upgrade
28,Free Cash Flow Margin,-,27.52%,15.69%,13.41%,10.56%,10.64%,7.13%,4.56%,11.28%,-,Upgrade
29,EBITDA,30.58,104.77,231.52,270.5,331.89,198.92,373.43,455.13,165.76,-45.68,Upgrade
30,D&A For Ebitda,3.52,3.41,3.45,3.49,3.5,3.51,3.53,3.55,3.7,3.75,Upgrade
31,EBIT,27.06,101.35,228.07,267.02,328.39,195.41,369.9,451.58,162.06,-49.43,Upgrade
