,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",3974,3919,3839,3794,3769,3821,3807,3762,3732,3915,Upgrade
1,Cash & Equivalents,209.27,191.18,232.52,223.08,209.66,346.38,329.57,229.45,212.54,199.05,Upgrade
2,Accounts Receivable,4.69,13.06,6.34,12.01,6.15,13.27,4.01,13.26,4.36,10.13,Upgrade
3,Other Receivables,6.72,9.4,11.2,15.65,18.86,17.4,18.39,7.44,7.85,5.66,Upgrade
4,Investment In Debt and Equity Securities,-,-,-,-,-,-,-,-,-,1.1,Upgrade
5,Restricted Cash,-,-,-,-,-,-,-,-,6.23,-,Upgrade
6,Other Current Assets,16.2,17.11,3.7,4.72,5.14,23.14,6.73,6.36,6.09,5.33,Upgrade
7,Deferred Long-Term Tax Assets,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,Upgrade
8,Other Long-Term Assets,5425,5434,5387,5192,4961,4709,4561,4305,3869,3740,Upgrade
9,Total Assets,9636,9584,9480,9241,8970,8931,8727,8323,7839,7876,Upgrade
10,Current Portion of Long-Term Debt,4760,4470,5370,5178,5180,4750,4750,901.66,901.03,-,Upgrade
11,Current Portion of Leases,-,-,-,-,-,-,1.82,5.1,4.96,4.87,Upgrade
12,Long-Term Debt,-,-,-,-,-,-,-,3848,3848,4748,Upgrade
13,Long-Term Leases,-,-,-,-,-,-,-,10.39,12.99,15.5,Upgrade
14,Accrued Expenses,-,189.87,-,114.87,8.79,582.47,517.39,-,-,-,Upgrade
15,Current Income Taxes Payable,3.22,4.82,2.47,2.92,0.21,0.1,0.1,0.1,0.54,4.56,Upgrade
16,Current Unearned Revenue,-,3.94,-,4.44,3.8,3.22,4.88,-,-,-,Upgrade
17,Other Current Liabilities,85.91,41.01,72.6,44.06,41.12,42.62,38.42,46.22,37.05,41.02,Upgrade
18,Long-Term Deferred Tax Liabilities,18.23,18.25,18.24,18.2,18.2,13.38,13.44,7.09,6.98,3.67,Upgrade
19,Other Long-Term Liabilities,1.53,-,8.68,-,-,-,-,451.23,386.15,319.99,Upgrade
20,Total Liabilities,5718,5578,5479,5363,5253,5392,5326,5270,5198,5137,Upgrade
21,Common Stock,156.78,156.78,156.78,156.78,156.78,156.78,156.78,156.78,156.78,156.78,Upgrade
22,Additional Paid-In Capital,361.22,-,361.22,361.22,361.22,361.22,361.22,361.22,361.22,361.22,Upgrade
23,Retained Earnings,3075,-,3159,3037,2874,2695,2557,2209,1797,1897,Upgrade
24,Comprehensive Income & Other,324.43,3849,324.43,324.14,324.68,325.44,326.21,325.9,325.69,324.24,Upgrade
25,Total Common Equity,3917,4006,4002,3879,3717,3538,3401,3053,2641,2739,Upgrade
26,Shareholders' Equity,3917,4006,4002,3879,3717,3538,3401,3053,2641,2739,Upgrade
27,Total Liabilities & Equity,9636,9584,9480,9241,8970,8931,8727,8323,7839,7876,Upgrade
28,Total Debt,5609,5320,5377,5178,5181,4751,4752,4766,4767,4768,Upgrade
29,Net Cash / Debt,-5400,-5129,-5144,-4955,-4971,-4404,-4422,-4536,-4555,-4569,Upgrade
30,Net Cash Per Share,-3.44,-3.27,-3.28,-3.16,-3.17,-2.81,-2.82,-2.89,-2.91,-2.91,Upgrade
31,Filing Date Shares Outstanding,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,Upgrade
32,Total Common Shares Outstanding,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,Upgrade
33,Book Value Per Share,2.50,2.56,2.55,2.47,2.37,2.26,2.17,1.95,1.68,1.75,Upgrade
34,Tangible Book Value,3917,4006,4002,3879,3717,3538,3401,3053,2641,2739,Upgrade
35,Tangible Book Value Per Share,2.50,2.56,2.55,2.47,2.37,2.26,2.17,1.95,1.68,1.75,Upgrade
36,Buildings,629.75,629.75,629.75,629.75,629.75,629.75,629.75,629.75,629.75,629.75,Upgrade
