,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,425.03,432.59,462.79,464.89,572.38,551.61,419.82,416.17,611.66,810.62
1,Cash & Short-Term Investments,425.03,432.59,462.79,464.89,572.38,551.61,419.82,416.17,611.66,810.62
2,Cash Growth,-8.16%,-6.95%,-19.15%,-15.72%,36.34%,32.54%,-31.36%,-48.66%,26.67%,107.21%
3,Accounts Receivable,1255,1276,1281,1099,1390,1519,1284,752.7,647.86,914.63
4,Other Receivables,22.38,4.51,3.5,1.67,-0.28,0.58,54.68,63.58,66.24,72.89
5,Receivables,1278,1280,1284,1100,1389,1519,1339,816.27,714.09,987.52
6,Inventory,796.63,591.55,700.21,771.01,844.22,794.64,720.87,504.68,421.15,455.29
7,Prepaid Expenses,35.69,43.66,14.52,14.36,7.97,9.78,12.78,9.71,13.25,11.18
8,Other Current Assets,-,0.43,0.85,4.48,1.52,2.29,-,-,-,-
9,Total Current Assets,2535,2349,2463,2355,2816,2878,2492,1747,1760,2265
10,"Property, Plant & Equipment",1870,1782,1779,1831,1828,1874,1890,1923,1937,1973
11,Long-Term Deferred Tax Assets,0.2,0.15,0.11,-,-,-,16.55,19.25,10.88,4.55
12,Total Assets,4405,4130,4242,4186,4643,4751,4399,3689,3708,4242
13,Accounts Payable,850.65,724.57,710.12,560.73,699.84,693.31,497.44,319.25,241.33,280.74
14,Accrued Expenses,32.91,51.95,63.79,84,31.67,70.51,34,19.2,13.07,26.97
15,Short-Term Debt,1072,767.94,951.25,980.76,1345,1465,1363,1034,839.77,1316
16,Current Portion of Long-Term Debt,578.98,408.3,176.9,196,216.25,351.9,630.7,445,80.5,45.5
17,Current Portion of Leases,3.8,3.68,3.66,3.2,0.75,0.96,0.78,0.15,0.65,0.93
18,Current Income Taxes Payable,-,5.9,6.96,12.45,-,-,7.95,9.28,6.18,28.02
19,Other Current Liabilities,113.06,84.18,131.07,150.96,219.24,152.85,313.86,140.13,264.93,145.17
20,Total Current Liabilities,2652,2047,2044,1988,2513,2735,2847,1967,1446,1844
21,Long-Term Debt,392.44,591.26,774.9,762.3,774.5,650.3,255.75,443.2,888.65,840.9
22,Long-Term Leases,2.21,4.11,6.06,6.71,0.02,0.24,0.54,-,-,0.16
23,Long-Term Unearned Revenue,10.21,10.99,11.76,12.54,13.32,14.13,14.98,15.84,16.7,17.56
24,Long-Term Deferred Tax Liabilities,6.77,16.42,13.06,12.44,11.48,5.72,-,-,-,13.44
25,Total Liabilities,3063,2669,2850,2782,3312,3405,3119,2426,2352,2716
26,Common Stock,134.52,134.52,134.25,134.14,134.14,134.36,134.26,134.26,134.26,134.26
27,Additional Paid-In Capital,14.71,69.45,66.46,119.16,118.84,160.35,159.13,159.13,159.13,295.04
28,Retained Earnings,688.37,758.05,694.65,637.85,533.62,502.5,446.77,429.33,553.08,586.29
29,Treasury Stock,-88.34,-78.49,-66.41,-49.21,-3.61,-,-,-,-,-
30,Comprehensive Income & Other,591.97,577.57,563.33,562.37,547.77,549.33,540.12,539.86,501.68,499.31
31,Total Common Equity,1341,1461,1392,1404,1331,1347,1280,1263,1348,1515
32,Minority Interest,-,-,-,-,-,-,-,-,8.34,11.08
33,Shareholders' Equity,1341,1461,1392,1404,1331,1347,1280,1263,1356,1526
34,Total Liabilities & Equity,4405,4130,4242,4186,4643,4751,4399,3689,3708,4242
35,Total Debt,2050,1775,1913,1949,2337,2468,2250,1922,1810,2204
36,Net Cash (Debt),-1625,-1343,-1450,-1484,-1764,-1917,-1830,-1506,-1198,-1393
37,Net Cash Per Share,-1.11,-0.91,-0.98,-0.99,-1.17,-1.28,-1.22,-1.00,-0.80,-1.08
38,Filing Date Shares Outstanding,1503,1503,1472,1498,1498,1501,1500,1500,1500,1500
39,Total Common Shares Outstanding,1503,1503,1472,1498,1498,1501,1500,1500,1500,1500
40,Working Capital,-116.89,302.16,418.93,366.84,302.55,143.03,-355.24,-220.22,313.72,420.96
41,Book Value Per Share,0.89,0.97,0.95,0.94,0.89,0.90,0.85,0.84,0.90,1.01
42,Tangible Book Value,1341,1461,1392,1404,1331,1347,1280,1263,1348,1515
43,Tangible Book Value Per Share,0.89,0.97,0.95,0.94,0.89,0.90,0.85,0.84,0.90,1.01
44,Machinery,-,2543,-,2491,-,2396,-,2302,-,2228
45,Construction In Progress,-,46.27,-,39.17,-,70.08,-,92.39,-,119.1
