,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3320,2867,2466,2811,3348,2996,2990,2829,2637,2593,2855,2705,3145,2712,2642,2543,2129,2078,1959,1824,2182,Upgrade
1,Market Cap Growth,-4.30%,-4.30%,-17.53%,-0.67%,26.98%,15.53%,4.74%,4.60%,-16.16%,-4.38%,8.05%,6.36%,47.68%,30.49%,34.91%,39.46%,-2.42%,-9.28%,-30.24%,-5.47%,46.45%,Upgrade
2,Enterprise Value,2981,2434,2033,2481,3019,2662,2671,2433,2254,2232,2490,2332,2766,2347,2452,2347,1929,1863,1751,1619,1978,Upgrade
3,Last Close Price,17.54,15.15,13.00,14.76,17.58,15.73,15.70,14.81,13.80,13.57,16.36,15.37,17.87,15.41,15.01,16.26,13.52,13.19,12.43,11.55,13.82,Upgrade
4,PE Ratio,33.56,28.99,25.69,31.74,36.49,33.09,39.01,35.74,31.58,27.24,25.04,24.93,33.29,34.36,43.43,48.82,44.49,44.06,46.20,41.17,48.05,Upgrade
5,PS Ratio,3.31,2.86,2.59,3.06,3.60,3.41,3.35,3.23,3.03,2.91,2.97,2.97,3.67,3.55,4.27,4.44,3.90,3.92,3.90,3.65,4.38,Upgrade
6,PB Ratio,2.43,2.10,1.84,2.12,2.57,2.33,2.38,2.27,2.16,2.17,2.92,2.80,2.90,2.97,2.97,3.69,3.15,3.14,3.02,2.84,3.45,Upgrade
7,P/TBV Ratio,2.27,2.27,2.00,2.31,2.81,2.56,2.61,2.48,2.37,2.39,3.20,3.08,3.23,3.31,3.33,4.29,3.69,3.69,3.57,3.37,3.81,Upgrade
8,P/FCF Ratio,37.23,-,18.19,19.01,50.97,-155.20,-35.33,-,-51.07,-,-170.60,-,-,-,-831.55,297.16,168.64,-,64.99,98.60,-,Upgrade
9,P/OCF Ratio,21.57,-,11.99,11.69,20.60,25.63,54.91,-,28.18,-,38.63,62.20,73.99,128.00,687.44,181.58,112.18,-,23.71,25.31,27.14,Upgrade
10,EV/Sales Ratio,2.97,2.43,2.13,2.70,3.25,3.03,2.99,2.78,2.59,2.50,2.59,2.56,3.23,3.07,3.96,4.09,3.53,3.52,3.49,3.24,3.97,Upgrade
11,EV/EBITDA Ratio,26.44,22.07,19.12,24.69,29.03,29.16,37.83,33.53,-,23.53,20.00,19.44,27.20,27.00,37.35,40.83,-,42.18,45.48,38.24,-,Upgrade
12,EV/EBIT Ratio,34.11,27.86,24.33,31.32,36.43,37.85,53.64,46.87,-,29.97,23.81,23.17,33.40,34.25,51.77,60.49,-,72.41,86.50,66.36,-,Upgrade
13,EV/FCF Ratio,33.43,-,14.99,16.78,45.96,-137.88,-31.56,-,-43.66,-,-148.76,-,-,-,-771.62,274.18,152.77,-,58.10,87.54,-,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,-,-,0.01,-,-,Upgrade
15,Debt / EBITDA Ratio,0.54,0.41,0.43,0.06,0.11,0.08,0.09,0.09,0.95,0.27,0.11,0.09,0.21,0.10,0.16,0.17,-,-,0.06,-,-,Upgrade
16,Debt / FCF Ratio,0.68,-,0.45,0.05,0.11,-0.57,-0.13,-,-0.21,-,-0.85,-,-,-,-5.48,1.65,-,-,0.13,-,-,Upgrade
17,Asset Turnover,0.41,0.45,0.35,0.49,0.42,0.53,0.46,0.48,0.58,0.69,0.60,0.70,0.97,0.66,0.65,0.64,0.66,0.59,0.58,0.62,Upgrade,
18,Inventory Turnover,0.97,0.85,0.98,0.77,1.18,1.09,1.44,1.37,1.66,2.12,2.25,2.28,2.44,3.49,2.38,2.53,2.75,2.38,2.20,2.32,2.45,Upgrade
19,Quick Ratio,0.73,0.73,0.80,0.79,0.82,0.98,1.16,1.22,1.32,1.62,1.93,2.18,1.97,2.13,2.48,1.93,1.95,1.91,1.80,2.02,1.99,Upgrade
20,Current Ratio,1.60,1.60,1.66,1.62,1.66,1.93,2.13,2.29,2.23,2.47,3.01,3.28,2.92,3.26,3.53,2.92,2.95,2.82,2.77,2.93,2.95,Upgrade
21,Return on Equity (ROE),8.74%,8.88%,5.97%,6.17%,8.42%,7.04%,7.39%,6.14%,4.72%,10.08%,10.60%,11.67%,14.03%,9.58%,7.68%,8.93%,8.25%,6.32%,5.59%,9.22%,Upgrade,
22,Return on Assets (ROA),3.14%,2.76%,2.36%,0.78%,3.55%,3.05%,3.52%,-0.82%,1.22%,4.74%,6.16%,1.53%,7.79%,4.91%,4.35%,-1.66%,4.57%,3.50%,3.42%,-4.41%,Upgrade,
23,Return on Capital (ROIC),5.61%,4.92%,4.15%,1.29%,5.46%,4.48%,5.15%,-1.20%,1.70%,6.26%,8.18%,2.05%,10.21%,6.46%,5.86%,-2.24%,6.23%,4.74%,4.58%,-5.85%,Upgrade,
24,Return on Capital Employed (ROCE),6.08%,6.08%,5.92%,5.92%,6.28%,5.39%,3.90%,4.10%,-,6.12%,10.44%,10.19%,7.48%,7.28%,5.16%,5.40%,-,3.79%,3.04%,3.69%,-,Upgrade
25,Earnings Yield,2.98%,3.45%,3.89%,3.15%,2.74%,3.02%,2.56%,2.80%,3.17%,3.67%,3.99%,4.01%,3.00%,2.91%,2.30%,2.05%,2.25%,2.27%,2.16%,2.43%,2.08%,Upgrade
26,FCF Yield,2.69%,3.11%,5.50%,5.26%,1.96%,-0.64%,-2.83%,-3.38%,-1.96%,-2.76%,-0.59%,-0.88%,-0.16%,0.40%,-0.12%,0.34%,0.59%,0.03%,1.54%,1.01%,1.35%,Upgrade
27,Dividend Yield,0.34%,-,0.63%,-,0.30%,-,-,-,0.36%,-,-,-,0.27%,-,-,-,0.26%,-,-,-,0.22%,Upgrade
28,Payout Ratio,15.69%,19.13%,33.40%,-,-,16.80%,22.54%,0.14%,-,-,33.80%,-,0.36%,6.37%,28.03%,-,-,-,45.38%,-,-,Upgrade
29,Buyback Yield / Dilution,0.02%,0.04%,0.01%,0.00%,0.01%,-2.34%,-1.07%,-2.88%,-1.67%,4.72%,-5.49%,-19.18%,-13.29%,-28.31%,-14.34%,0.54%,-8.29%,2.80%,-0.02%,-0.57%,0.33%,Upgrade
30,Total Shareholder Return,0.36%,0.04%,0.64%,0.00%,0.31%,-2.34%,-1.07%,-2.88%,-1.30%,4.72%,-5.49%,-19.18%,-13.02%,-28.31%,-14.34%,0.54%,-8.04%,2.80%,-0.02%,-0.57%,0.54%,Upgrade
