,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,75,89,132,155,207,348,318,145,79,112,95,125,187,692,597,542,240,130,96,62,38,Upgrade
1,Market Cap Growth,-74.32%,-74.32%,-58.66%,6.88%,161.70%,212.23%,234.44%,16.01%,-57.75%,-83.87%,-84.06%,-76.89%,-21.90%,433.70%,521.50%,769.23%,525.00%,164.71%,122.22%,-8.45%,-55.56%,Upgrade
2,Enterprise Value,78,89,132,153,205,336,317,144,78,104,87,115,177,699,604,553,251,148,114,79,55,Upgrade
3,Last Close Price,0.06,0.08,0.12,0.15,0.20,0.34,0.32,0.14,0.09,0.12,0.14,0.18,0.32,1.18,1.02,1.02,0.45,0.24,0.18,0.12,0.07,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-1561.35,776.88,-,-7.93,-3.74,-2.41,-,-,Upgrade
5,PS Ratio,1.69,2.56,3.43,3.78,4.90,8.23,7.38,3.25,1.88,2.57,2.11,2.69,3.76,13.49,11.36,10.15,4.31,2.29,1.62,1.00,0.56,Upgrade
6,PB Ratio,-4.19,-4.19,-14.49,-17.13,-22.84,586.62,24.08,11.01,3.68,5.19,14.41,18.99,-,50.32,-20.81,-18.91,-,-4.79,-2.97,-1.93,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,29.68,13.57,3.72,5.24,14.41,18.99,-,51.99,-,-,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,2.17,2.56,3.43,3.73,4.85,7.93,7.35,3.22,1.84,2.39,1.94,2.47,3.55,13.63,11.50,10.36,4.51,2.61,1.92,1.27,0.81,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.11,42.07,117.19,-72.50,-27.34,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.17,58.61,-129.24,-23.53,-13.07,-,-,Upgrade
11,Debt / Equity Ratio,-0.33,-0.33,-0.63,-0.63,-0.63,18.37,1.24,1.24,1.00,1.00,2.55,2.55,-,1.30,-0.38,-0.38,-,-0.55,-0.66,-0.66,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.29,0.42,-,3.04,1.78,-,-,Upgrade
13,Asset Turnover,-,-,0.74,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,0.69,-,-,0.99,0.90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.20,0.20,-,0.22,0.22,0.20,-,0.40,-,0.65,-,0.39,-,0.51,-,0.05,-,0.16,-,0.11,-,Upgrade
16,Current Ratio,0.58,0.58,-,0.70,0.70,0.73,-,0.85,-,0.95,-,0.82,-,0.78,-,0.36,-,0.43,-,0.40,-,Upgrade
17,Return on Equity (ROE),-,-,-,-,-401.80%,-164.18%,-384.35%,-145.85%,-197.37%,-198.52%,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Assets (ROA),-,-,-24.04%,-21.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-,-,-,-349.85%,-72.79%,-32.81%,-64.41%,-30.84%,-41.02%,-36.96%,-,-,-51.88%,-,-,-,-,-,-,-,Upgrade,
20,Earnings Yield,-36.63%,-30.75%,-21.35%,-17.47%,-17.58%,-10.58%,-11.59%,-23.87%,-45.39%,-27.68%,-23.90%,-15.00%,-2.69%,-0.06%,0.13%,0.68%,-12.61%,-26.73%,-41.44%,-75.20%,-42.34%,Upgrade
21,FCF Yield,-13.84%,-11.60%,-6.61%,-4.51%,-1.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-7.31%,-6.75%,-4.84%,-26.03%,-14.12%,-34.08%,-60.32%,-53.23%,-70.45%,-42.66%,-22.88%,-10.81%,-10.00%,-10.00%,-6.81%,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,-7.31%,-6.75%,-4.84%,-26.03%,-14.12%,-34.08%,-60.32%,-53.23%,-70.45%,-42.66%,-22.88%,-10.81%,-10.00%,-10.00%,-6.81%,-,-,-,-,-,-,Upgrade
