,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,3.24,-,5.05,5.05,10.63,-,25.56,-,19.74,-,21.9,-,28.04,-,3.7,-,4.02,-,3.27,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,0.2,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,0.69,-,0.69,0.69,2.33,-,3.22,-,3.23,-,2.89,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,3.93,5.74,5.74,5.74,12.96,28.77,28.77,22.98,22.98,24.78,24.78,-,28.24,3.7,3.7,-,4.02,3.27,3.27,-,Upgrade
4,Cash Growth,-69.72%,-80.05%,-80.05%,-75.02%,-43.58%,16.10%,16.10%,-,-18.63%,569.78%,569.78%,-,601.84%,13.18%,13.18%,-,-26.24%,-73.28%,-73.28%,-,Upgrade
5,Accounts Receivable,6.53,-,6.72,6.72,0.33,-,0.28,-,0.42,-,0.3,-,0.3,-,0.41,-,0.42,-,0.59,-,Upgrade
6,Other Receivables,3.42,-,2.29,2.29,1.23,-,0.46,-,28.56,-,7.14,-,15.48,-,0.58,-,11.07,-,7.96,-,Upgrade
7,Receivables,20.26,-,15.37,15.37,11.52,-,7.23,-,28.98,-,7.44,-,15.78,-,0.99,-,11.49,-,8.55,-,Upgrade
8,Inventory,15.24,-,16.45,16.45,19.8,-,21.14,-,23.22,-,23.55,-,23.14,-,23.91,-,25.26,-,25.92,-,Upgrade
9,Prepaid Expenses,1.1,-,8.82,8.82,3,-,1.96,-,-,-,3.52,-,-,-,1.78,-,-,-,2.13,-,Upgrade
10,Other Current Assets,-,-,0.2,0.2,5.49,-,3.9,-,0.2,-,7.58,-,-,-,1.02,-,0.84,-,2.12,-,Upgrade
11,Total Current Assets,40.52,-,46.58,46.58,52.78,-,63,-,75.38,-,66.88,-,67.16,-,31.39,-,41.61,-,41.99,-,Upgrade
12,"Property, Plant & Equipment",8.33,-,7.76,7.76,13.95,-,20.07,-,24.78,-,19.1,-,19.67,-,12.66,-,9.33,-,15.28,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,5.09,-,5.1,-,15.44,-,13.26,-,18.55,-,18.02,-,Upgrade
14,Goodwill,-,-,-,-,1.6,-,1.6,-,0.19,-,-,-,0.44,-,0.44,-,0.44,-,0.44,-,Upgrade
15,Other Intangible Assets,-,-,-,-,1.08,-,0.89,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,1.12,-,1.11,1.11,6.1,-,7.84,-,5.29,-,4.42,-,5.46,-,3.98,-,4.66,-,4.64,-,Upgrade
17,Total Assets,49.97,-,59.38,59.38,75.51,-,93.4,-,110.72,-,95.49,-,108.16,-,61.72,-,74.58,-,80.38,-,Upgrade
18,Accounts Payable,0.32,-,0.33,0.33,0.5,-,0.49,-,0.56,-,0.55,-,0.4,-,0.27,-,0.26,-,0.36,-,Upgrade
19,Accrued Expenses,10.37,-,7.26,7.26,5.76,-,5.77,-,4.94,-,5.33,-,4.48,-,4.26,-,4.6,-,4.03,-,Upgrade
20,Current Portion of Leases,6.57,-,4.8,4.8,8.42,-,10.42,-,11.73,-,9.86,-,9.52,-,7.12,-,10.36,-,12.81,-,Upgrade
21,Current Income Taxes Payable,1.01,-,1.01,1.01,0.95,-,0.85,-,0.87,-,0.95,-,1.05,-,0.82,-,0.68,-,0.13,-,Upgrade
22,Current Unearned Revenue,52.01,-,53.48,53.48,56.73,-,56.64,-,61.39,-,65.25,-,70.64,-,74.03,-,81.1,-,86.97,-,Upgrade
23,Total Current Liabilities,70.28,-,66.87,66.87,72.37,-,74.17,-,79.48,-,81.94,-,86.08,-,86.5,-,97,-,104.3,-,Upgrade
24,Long-Term Leases,0.36,-,0.93,0.93,2.49,-,5.96,-,9.75,-,6.95,-,8.34,-,3.9,-,4.64,-,8.36,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,0.06,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
