,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,6,6.99,10.95,10.95,9.44,9.83,12.06,11.02,10.18,11.43,9.61,12.15,11.82,13.02,12.91,13.53,13.05,13.94,15.12,14.47,Upgrade
1,Revenue Growth (YoY),-36.41%,-28.88%,-9.20%,-0.63%,-7.27%,-13.97%,25.55%,-9.26%,-13.87%,-12.21%,-25.58%,-10.22%,-9.48%,-6.61%,-14.62%,-6.48%,-16.68%,-19.32%,-28.54%,-23.39%,Upgrade
2,Cost of Revenue,2.43,1.96,4.08,4.08,3.47,2.36,7.55,3.54,4.06,2.97,3.98,2.78,3.59,2.85,3.14,2.72,3.01,2.38,12.22,5.34,Upgrade
3,Gross Profit,3.57,5.04,6.87,6.87,5.97,7.47,4.51,7.48,6.12,8.46,5.63,9.36,8.23,10.17,9.77,10.81,10.05,11.56,2.9,9.13,Upgrade
4,"Selling, General & Admin",9.32,10.74,12.35,12.35,11.95,11.35,14.79,12.78,11.56,11.92,12.24,10.46,9.68,9.68,8.2,9.58,9.64,9.67,9.94,12.22,Upgrade
5,Other Operating Expenses,-,-,0.23,0.23,-,-,-0.94,-,-,-,0.21,-,-,-,-4.33,-,-,-,-1.56,-,Upgrade
6,Operating Expenses,9.32,10.74,12.58,12.58,11.95,11.35,13.86,12.78,11.56,11.92,12.45,10.46,9.68,9.68,3.87,9.58,9.64,9.67,8.38,12.22,Upgrade
7,Operating Income,-5.76,-5.7,-5.71,-5.71,-5.98,-3.88,-9.35,-5.3,-5.45,-3.46,-6.82,-1.1,-1.45,0.49,5.91,1.23,0.41,1.9,-5.48,-3.1,Upgrade
8,Interest Expense,-,-0,-0.11,-0.11,-0.17,-0.24,-0.27,-0.31,-0.34,-0.31,-0.21,-0.22,-0.36,-0.18,-0.15,-0.19,-0.25,-0.27,-0.25,-0.29,Upgrade
9,Interest & Investment Income,-,-,0.01,0.01,-,-,0.01,-,-,-,0,-,-,-,0.01,-,-,-,0.01,-,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-4.31,-0.65,-0.01,-0,-1.69,-1.06,2.1,0.08,-1.8,-0.44,-0.09,0.62,0.23,0.48,Upgrade
11,Currency Exchange Gain (Loss),-,-,0.01,0.01,-,-,0.01,-,-,-,0.01,-,-,-,-0.02,-,-,-,-1.12,-,Upgrade
12,Other Non Operating Income (Expenses),-0.62,-0.63,0.91,0.91,-0.67,-1.3,2.04,-1.58,-1.14,0.5,-1.13,-0.38,0.98,0.45,-6.45,1.88,2.66,1.61,-1.23,0.35,Upgrade
13,EBT Excluding Unusual Items,-6.37,-6.34,-4.89,-4.89,-6.82,-5.42,-11.88,-7.84,-6.93,-3.28,-9.84,-2.75,1.28,0.83,-2.5,2.48,2.73,3.86,-7.84,-2.56,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-1.49,-,-,-,-0.44,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-1.59,-1.59,-,-,-4.7,-,-,-,-7.65,-,-,-,-3.05,-,-,-,-16.38,-,Upgrade
