,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,12646,8367,8553,6498,8963,9251,9440,11417,12132,11142,7772,5986,5306,7532,7593,3683,3602,3777,3091,2740,2020,Upgrade
1,Market Cap Growth,-9.56%,-9.56%,-9.40%,-43.08%,-26.12%,-16.98%,21.46%,90.74%,128.63%,47.94%,2.35%,62.54%,47.32%,99.40%,145.62%,34.42%,78.32%,92.60%,95.92%,48.52%,-17.77%,Upgrade
2,Enterprise Value,12301,8021,8234,6081,8378,8721,9057,11023,11838,10905,7592,5837,5047,7272,7327,3397,3297,3472,2791,2395,1929,Upgrade
3,Last Close Price,40.75,26.96,27.56,20.94,28.74,29.60,30.20,36.53,38.94,35.76,24.94,19.21,16.95,24.06,24.25,11.76,11.44,12.00,9.82,8.70,6.38,Upgrade
4,PE Ratio,29.66,19.65,21.37,16.13,22.05,22.97,25.82,33.90,46.10,49.84,46.98,45.49,49.53,66.39,65.47,32.95,29.83,35.60,34.26,26.85,27.16,Upgrade
5,Forward PE,22.43,15.03,15.06,11.42,17.02,18.52,20.55,30.50,39.66,43.43,39.03,33.04,28.96,39.66,43.90,23.40,-,-,-,-,-,Upgrade
6,PS Ratio,4.16,2.76,2.84,2.18,3.20,3.49,4.10,5.55,7.08,7.41,5.99,5.07,4.92,7.37,8.06,4.21,4.27,4.90,4.37,3.85,3.11,Upgrade
7,PB Ratio,7.62,5.04,5.15,4.14,5.75,6.36,7.05,9.21,10.45,10.49,8.09,6.69,6.10,8.90,9.34,4.69,4.59,5.00,4.31,3.95,2.98,Upgrade
8,P/TBV Ratio,5.48,5.48,5.60,4.53,6.08,6.74,7.51,9.85,11.23,11.37,8.85,7.39,6.77,9.91,10.44,5.28,5.17,5.67,4.91,4.54,3.44,Upgrade
9,P/FCF Ratio,-,-,-1512.19,94.47,-,31.60,42.52,68.17,60.58,188.94,191.70,-316.48,-,-231.69,-,-467.94,-,-79.04,-285.74,-,-,Upgrade
10,P/OCF Ratio,-,-,54.99,26.32,-,21.09,25.87,39.42,35.56,55.08,42.15,52.41,-,70.77,59.25,21.99,-,33.65,31.42,28.46,-,Upgrade
11,EV/Sales Ratio,4.05,2.64,2.73,2.04,2.99,3.29,3.94,5.36,6.91,7.26,5.85,4.95,4.68,7.12,7.77,3.88,3.91,4.50,3.95,3.37,2.97,Upgrade
12,EV/EBITDA Ratio,25.11,16.28,17.42,13.05,18.50,19.20,21.93,29.80,39.83,43.53,39.40,36.80,38.26,52.93,57.07,26.84,23.95,29.39,25.41,21.27,26.75,Upgrade
13,EV/EBIT Ratio,26.53,17.30,18.56,13.88,19.53,20.20,23.11,31.44,42.47,46.64,42.71,40.23,41.80,57.00,61.09,28.85,25.57,31.83,27.78,23.04,30.19,Upgrade
14,EV/FCF Ratio,-,-,-1455.76,88.40,-,29.79,40.79,65.81,59.11,184.92,187.26,-308.62,-,-223.71,-,-431.70,-,-72.65,-257.97,-,-,Upgrade
15,Debt / Equity Ratio,0.15,0.15,0.15,0.17,0.18,0.15,0.17,0.18,0.18,0.19,0.23,0.23,0.10,0.08,0.08,0.13,0.09,0.05,0.06,0.12,0.10,Upgrade
16,Debt / EBITDA Ratio,0.50,0.40,0.48,0.47,0.90,0.38,0.47,0.43,0.68,0.51,0.71,0.94,0.67,0.42,0.40,1.05,0.47,0.42,0.26,0.60,0.98,Upgrade
17,Debt / FCF Ratio,-,-,-43.30,3.93,-,0.74,1.01,1.31,1.07,3.47,5.36,-10.93,-,-2.11,-,-12.90,-,-0.84,-3.87,-,-,Upgrade
18,Asset Turnover,-,0.79,1.00,0.72,1.13,0.85,0.98,0.75,1.07,0.82,0.77,0.63,0.98,0.76,0.64,0.59,0.96,0.73,0.66,0.41,Upgrade,
19,Inventory Turnover,-,-,1.97,2.55,1.89,3.12,1.97,2.52,1.90,2.70,1.94,2.16,1.96,3.22,2.23,2.36,2.48,4.49,2.47,2.92,1.84,Upgrade
20,Quick Ratio,-,-,1.07,1.00,1.05,1.05,1.01,1.06,1.07,1.11,1.05,1.14,1.21,1.25,1.22,1.34,1.72,1.67,1.86,1.98,2.08,Upgrade
21,Current Ratio,-,-,1.58,1.50,1.58,1.49,1.49,1.55,1.56,1.57,1.58,1.65,1.79,1.73,1.73,1.77,2.15,2.00,2.29,2.39,2.42,Upgrade
22,Return on Equity (ROE),38.16%,21.80%,29.02%,17.45%,37.31%,27.67%,39.60%,22.52%,36.58%,27.10%,20.51%,10.71%,16.97%,14.21%,10.50%,15.20%,20.06%,14.03%,17.39%,8.73%,Upgrade,
23,Return on Assets (ROA),-,8.94%,9.54%,5.33%,9.64%,9.68%,11.10%,7.66%,10.05%,9.77%,7.10%,4.79%,5.00%,7.17%,4.15%,7.18%,4.65%,8.74%,7.69%,3.69%,Upgrade,
24,Return on Capital (ROIC),19.09%,16.01%,17.29%,10.10%,19.38%,18.96%,20.80%,13.94%,17.52%,16.09%,11.20%,7.69%,8.24%,11.49%,6.24%,10.79%,7.07%,12.51%,10.77%,5.39%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,24.95%,25.88%,25.43%,27.16%,26.56%,25.66%,21.92%,20.09%,16.95%,14.94%,13.34%,14.46%,14.68%,14.93%,16.33%,14.35%,13.95%,14.95%,9.40%,Upgrade
26,Earnings Yield,3.37%,5.09%,4.68%,6.20%,4.54%,4.35%,3.87%,2.95%,2.17%,2.01%,2.13%,2.20%,2.02%,1.51%,1.53%,3.03%,3.35%,2.81%,2.92%,3.72%,3.68%,Upgrade
27,FCF Yield,-,-0.07%,1.06%,0.55%,3.16%,2.35%,1.47%,1.65%,0.53%,0.52%,-0.32%,-1.23%,-0.43%,-0.42%,-0.21%,-1.55%,-1.27%,-0.35%,0.80%,3.64%,Upgrade,
28,Dividend Yield,0.78%,-,-,-,-,1.12%,-,-,-,0.41%,-,-,-,0.33%,-,-,-,0.59%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,1.90%,90.47%,1.18%,-,1.58%,39.12%,2.45%,1.68%,2.77%,56.30%,1.83%,1.75%,2.51%,109.50%,2.06%,1.11%,2.58%,49.07%,5.29%,Upgrade
30,Buyback Yield / Dilution,-0.14%,0.53%,-0.31%,-0.38%,-0.41%,-1.00%,-0.64%,-0.57%,-0.07%,1.28%,-0.00%,-0.03%,0.04%,-1.84%,-0.05%,0.03%,-0.00%,3.01%,0.03%,-1.03%,0.81%,Upgrade
