,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,-,324.12,428.67,489.01,541.59,655.9,550.99,441.92,332.51,270,303.6,235.14,256.57,207.36,267.11,185.14,193.03,177,165.47,163.81,Upgrade
1,Trading Asset Securities,-,268.26,164.17,213.11,263.72,100.53,51.36,167.03,165.66,184.3,83.19,-,40.22,120.41,101.36,170.67,170.98,170.2,220.4,251.48,Upgrade
2,Cash & Short-Term Investments,592.37,592.37,592.85,702.11,805.3,756.42,602.36,608.94,498.17,454.3,386.79,235.14,296.79,327.77,368.48,355.81,364.01,347.2,385.87,415.29,Upgrade
3,Cash Growth,-26.44%,-21.69%,-1.58%,15.30%,61.65%,66.50%,55.73%,158.97%,67.85%,38.60%,4.97%,-33.91%,-18.47%,-5.60%,-4.51%,-14.32%,-16.24%,113.71%,3.91%,191.68%,Upgrade
4,Accounts Receivable,-,1074,1055,974.7,1018,912.29,858.96,733.57,703.96,531.92,483.91,469.6,478.01,441.67,399.85,403.07,434.25,388.03,367.42,353.11,Upgrade
5,Other Receivables,-,17.88,21.99,20.83,16.6,19.36,17.2,15.67,10.9,13.92,13.16,9.29,8.14,12.13,25.33,9.99,8.65,10.62,11.15,11.61,Upgrade
6,Receivables,-,1092,1077,995.53,1035,931.65,876.16,749.23,714.86,545.83,497.07,478.9,486.16,453.8,425.17,413.05,442.9,398.65,378.57,364.73,Upgrade
7,Inventory,-,765.11,792.21,804.03,726.68,767.49,650.45,602.23,482.56,483.57,372.23,298.11,271.55,293.14,231.07,169.24,142.73,158.66,145.17,116.67,Upgrade
8,Other Current Assets,-,44.93,46.73,49.85,49.37,42.37,47.22,34.52,27.86,25.87,24.08,41.24,28.04,29.87,22.1,21.94,14.58,14.01,16.11,11.86,Upgrade
9,Total Current Assets,-,2494,2509,2552,2616,2498,2176,1995,1723,1510,1280,1053,1083,1105,1047,960.05,964.22,918.52,925.72,908.54,Upgrade
10,"Property, Plant & Equipment",-,531.34,528.82,514.87,508.57,497.03,436.47,402.05,391.9,358.77,335.97,300.23,286.15,214.04,194.43,152.82,150.2,80.58,40.57,23.96,Upgrade
11,Long-Term Investments,-,6.79,5.29,6.2,6.2,6.07,6.07,6.07,6.07,5.5,6.1,13,12.75,14.29,14.7,13.69,14.2,17.35,11.44,16.43,Upgrade
12,Other Intangible Assets,-,132.49,132.67,79.13,79.72,79.97,80.71,81.51,82.11,83.23,83.78,84.94,86.13,85.82,86.32,86.95,88.16,88.34,89.48,90.72,Upgrade
13,Long-Term Accounts Receivable,-,-,111.31,-,76.7,2.36,19.48,2.73,14.36,15.38,11.3,13.49,11.02,7.73,8.51,9.03,9.27,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,19.64,19.67,20.07,19.51,23.36,23.85,24.24,23.76,14.76,14.13,13.6,13.77,13.99,13.57,12.97,14.49,13.58,12.01,11.9,Upgrade
15,Long-Term Deferred Charges,-,33.59,32.19,28.3,29.64,16.28,16.46,16.37,14.36,15.12,15.37,15.91,16.02,14.92,15.28,1.31,1.39,1.77,2,2.12,Upgrade
16,Other Long-Term Assets,-,134.8,21.76,105.39,11.37,30.79,7.83,18.7,4.71,-,2.46,-,-,-,-,-,-,0.72,0.77,0.78,Upgrade
17,Total Assets,-,3353,3361,3305,3348,3154,2767,2547,2261,2002,1749,1495,1508,1455,1380,1237,1242,1121,1082,1054,Upgrade
18,Accounts Payable,-,910.84,1092,969.29,1118,1075,910.15,772.05,650.67,574.24,465.63,399.63,423.24,420.67,375.3,296.34,309.68,256.94,217.89,213.6,Upgrade
19,Accrued Expenses,-,178.67,185.29,181.86,241.44,149.65,136.52,142.14,145.82,81.56,51.24,31.44,81.96,46.08,38.22,19.63,72.08,29.96,31.99,16.96,Upgrade
