,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,654.89,700.28,588.34,568.18,858.76,974.62,520.97,991.51,681.8,960.44,638.93,854.87,962.03,505.65,987.65,533.26,826.46,726.18,1235,832.17,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,153,-,-,-,1.08,-,-,-,-,-,Upgrade
2,Trading Asset Securities,14.8,-,-,-,-,-,-,-,-,-,100,245.13,212.5,196.21,196.21,59.96,57.96,66.03,66.03,76.11,Upgrade
3,Cash & Short-Term Investments,669.69,700.28,588.34,568.18,858.76,974.62,520.97,991.51,681.8,960.44,891.93,1100,1175,701.86,1185,593.22,884.42,792.21,1301,908.28,Upgrade
4,Cash Growth,-22.02%,-28.15%,12.93%,-42.70%,25.95%,1.48%,-41.59%,-9.86%,-41.95%,36.84%,-24.73%,85.43%,32.80%,-11.40%,-8.95%,-34.69%,-16.19%,-31.38%,0.37%,-19.62%,Upgrade
5,Accounts Receivable,8881,8670,8793,9231,8644,8318,8367,7874,7175,6928,7349,7862,7800,7048,7378,8171,7101,6342,1687,1579,Upgrade
6,Other Receivables,949.24,960.58,922.78,944.19,1020,1034,1148,949.15,970.04,919.53,891.81,972.42,948.93,997.64,848.38,891.34,885.1,1169,1081,1272,Upgrade
7,Receivables,9830,10168,9716,10175,9664,9352,9515,8823,8145,7847,8241,8834,8892,8046,8358,9063,9248,7511,3448,2851,Upgrade
8,Inventory,483.44,395.94,319.1,352.74,391.26,223.7,229.1,785.15,985.62,1065,1053,1144,1136,1142,1012,424.79,774.41,1582,6609,7539,Upgrade
9,Prepaid Expenses,-,254.18,-,-,5.41,-,6.75,-,34.06,-,7.28,-,34.25,-,10.98,-,7.04,-,-,-,Upgrade
10,Other Current Assets,1342,768.44,1506,840.31,601.92,702.62,570.77,536.58,420.33,688.85,455.76,572.06,407.61,584.45,290.42,1425,292.95,1045,296.34,731.5,Upgrade
11,Total Current Assets,12326,12287,12129,11937,11521,11253,10843,11136,10267,10562,10649,11650,11645,10473,10856,11506,11207,10930,11655,12029,Upgrade
12,"Property, Plant & Equipment",169.58,160.28,184.9,326.57,330.39,332.55,335.53,381.06,375.84,380.92,382.74,331.95,337.92,657.01,623.9,451.74,389.45,764.19,762.87,672.95,Upgrade
13,Long-Term Investments,2550,3073,3076,3436,3423,3367,3300,3612,3607,3625,3291,3423,3375,3307,3310,3127,2992,2986,2990,2935,Upgrade
14,Goodwill,241.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.38,5.38,-,-,26.73,Upgrade
15,Other Intangible Assets,85.89,58.4,58.58,88.13,88.74,89.7,90.57,91.59,91.15,92.03,92.7,92.45,86.67,87.1,87.62,82.8,83.4,272.37,259.69,90.55,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,6.5,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,291.91,291.22,288.7,312.13,327.25,311.09,311.02,311.19,312.68,311.67,311.57,249.44,241.8,248.15,247.99,254.5,254.45,256.29,256.14,135.32,Upgrade
18,Long-Term Deferred Charges,2.34,3.37,4.28,14.01,-,16.4,17.03,17.99,19.01,18.27,22.96,29.12,30.9,32.63,28.85,32.78,20.93,73.09,75.78,79.54,Upgrade
19,Other Long-Term Assets,3644,3208,3412,3648,3315,3419,3381,3247,2197,2574,2864,2435,1538,1076,834.08,1455,916.54,1173,815.17,1539,Upgrade
20,Total Assets,19310,19272,19153,19761,19357,18789,18615,18798,17644,17563,17931,18211,17773,15881,16454,16915,16271,16454,17195,17509,Upgrade
21,Accounts Payable,8828,8713,8257,8081,7420,6587,6901,6595,5905,5215,6287,6108,5959,4426,4882,4034,3611,3109,4117,3689,Upgrade
22,Accrued Expenses,19.12,45.54,3.45,1.89,52.95,2.74,51.32,1.41,83.12,3.33,91.82,1.14,102.41,0.15,81.84,0.27,63.22,7.56,92.46,48.01,Upgrade
23,Short-Term Debt,5285,4826,5401,5398,4792,5416,3386,4129,4185,4442,3310,1901,2903,2182,3344,4202,3712,5103,3640,4144,Upgrade
24,Current Portion of Long-Term Debt,234.05,211.01,36.71,138.66,171.33,175.39,1270,1326,1280,-,20,126.38,710.22,726.43,-,-,308.09,-,157.94,152.49,Upgrade
25,Current Portion of Leases,-,9.1,-,-,10.26,-,12.45,-,13.24,-,17.37,-,-,-,-,-,19.73,-,-,-,Upgrade
26,Current Income Taxes Payable,11.31,0.01,3.18,13.36,2.98,7.75,4.54,4.85,0.01,5.51,0.97,5.15,3.26,4.17,3.47,16.28,0.01,17.95,12.36,8.36,Upgrade
27,Current Unearned Revenue,248.89,260.06,478.53,414.02,564.06,740.02,536.15,427.39,405.58,682.59,328.57,487.66,427.55,839.83,597.59,1438,1685,1557,-,-,Upgrade
28,Other Current Liabilities,603.83,672.19,270.75,434.11,808.15,408.82,803.13,389.22,780.11,607.86,935.3,2578,867.71,1737,1665,1211,348.11,791.83,2814,1785,Upgrade
29,Total Current Liabilities,15230,14737,14450,14481,13822,13338,12965,12874,12652,10956,10992,11208,10973,9916,10573,10902,9747,10586,10834,9827,Upgrade
30,Long-Term Debt,1131,1437,1294,1129,1274,1100,1200,1250,1300,2803,2805,2023,2032,1349,1150,1233,1837,1250,1513,2014,Upgrade
31,Long-Term Leases,16.28,14.77,18.76,26.56,31.37,28.98,32.85,34.13,37.57,36.33,34.47,20.96,21.31,23.72,-,-,-,-,15.15,-,Upgrade
32,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.21,78.71,79.02,Upgrade
33,Long-Term Deferred Tax Liabilities,5.68,5.68,5.68,0.64,0.64,0.64,0.64,-,-,-,0.85,-,-,-,-,-,-,1.82,1.82,1.82,Upgrade
34,Other Long-Term Liabilities,86.07,-,-,-,-,-,-,-,-,20,40,200.56,-,-,-,-,-,-,-,-,Upgrade
35,Total Liabilities,16469,16194,15769,15637,15129,14468,14198,14158,13989,13815,13872,13452,13027,11288,11723,12134,11584,11934,12443,11922,Upgrade
36,Common Stock,1813,1813,1813,1813,1813,1813,1813,1813,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,Upgrade
37,Additional Paid-In Capital,3099,3099,3099,3071,3071,3071,3071,3071,2325,2325,2325,2325,2325,2325,2325,2339,2339,2339,2339,2327,Upgrade
38,Retained Earnings,-2242,-2018,-1758,-996.62,-898.65,-803.73,-715.28,-399.98,-311.72,-216.72,-24.24,758.81,740.72,582.39,724.98,733.05,712.74,477.37,702.63,1499,Upgrade
39,Treasury Stock,-50.26,-50.26,-6.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
40,Comprehensive Income & Other,30.46,31.76,31.27,33.47,34.25,26.62,29.47,32.5,23.67,16.19,17.25,20.37,20.42,24.86,23.55,40.22,54.68,54.02,46.87,46.04,Upgrade
