,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,9200,7602,6995,6897,8170,6995,7197,6534,7538,6802,6949,6209,7275,6587,7586,5523,6125,4411,4826,4609,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,295.35,-,Upgrade
2,Trading Asset Securities,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,40,63,Upgrade
3,Cash & Short-Term Investments,9250,7602,6995,6897,8170,6995,7197,6534,7538,6802,6949,6209,7275,6587,7586,5523,6125,4431,5162,4672,Upgrade
4,Cash Growth,13.22%,8.68%,-2.81%,5.56%,8.38%,2.83%,3.57%,5.23%,3.62%,3.26%,-8.40%,12.41%,18.76%,48.67%,46.96%,18.23%,34.55%,27.46%,38.08%,37.31%,Upgrade
5,Accounts Receivable,40.68,59.5,50,59.2,54.08,48.22,47.91,44.1,37.78,44.67,46.98,35.48,40.59,36.99,55.4,39.98,43.74,44.18,33.53,27.17,Upgrade
6,Other Receivables,35.24,36.53,33.12,33.11,32.11,31.88,35.43,38.88,32.54,31.59,30.12,31.74,38.29,31.33,29.5,30.32,29.92,2.83,2.19,4.17,Upgrade
7,Receivables,75.92,96.03,83.12,92.31,86.19,80.1,83.35,82.97,70.32,76.26,77.1,67.21,78.88,68.32,84.9,70.3,73.66,47.01,35.72,31.34,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,1.66,-,-,-,1.29,-,0.44,-,-,-,Upgrade
9,Other Current Assets,45.94,4.37,3.35,1.75,8.87,5.08,2.33,5.58,7.24,4.24,2.23,10.7,2.64,21.15,8.38,10.29,9.69,967.35,8.35,23.7,Upgrade
10,Total Current Assets,9372,7702,7081,6991,8265,7080,7283,6622,7616,6882,7030,6287,7356,6677,7680,5604,6209,5445,5206,4727,Upgrade
11,"Property, Plant & Equipment",1258,1228,1223,1226,1226,1111,1109,1084,1049,953.65,855.34,814.04,768.99,655.54,616.43,587.13,575.86,571.01,552.2,540.76,Upgrade
12,Long-Term Investments,10.83,10.17,10.07,10.04,9.93,10.76,10.74,10.48,10.29,10.22,10.14,2.8,3.02,2.41,1.6,2.91,3.02,3.1,1.11,1.11,Upgrade
13,Goodwill,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,Upgrade
14,Other Intangible Assets,331.25,333.25,335.25,337.25,339.25,341.25,343.25,345.25,347.25,349.25,351.25,353.25,355.25,357.25,359.25,361.25,363.25,75.27,75.82,76.38,Upgrade
