,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2382,2241,3645,3701,3702,3717,3620,4114,3910,2126,Upgrade
1,Short-Term Investments,215,329,515,207,200,630,762.86,33.02,35.4,-,Upgrade
2,Trading Asset Securities,124,38,105,84,1.41,2,2.92,5.78,1.6,1.49,Upgrade
3,Cash & Short-Term Investments,2721,2608,4265,3992,3903,4349,4386,4153,3947,2127,Upgrade
4,Cash Growth,-36.20%,-34.67%,9.27%,-8.21%,-11.00%,4.71%,11.11%,95.25%,135.74%,37.06%,Upgrade
5,Accounts Receivable,745,702,854,654,987.55,832,629.01,537.59,597.99,707.69,Upgrade
6,Other Receivables,697,531,567,583,445.32,522,454.87,414.59,106.29,338.85,Upgrade
7,Receivables,1532,1312,1475,1241,1440,1376,1106,974.22,727.42,1074,Upgrade
8,Inventory,620,755,1278,1453,1319,1207,903.65,834.19,983.3,727.19,Upgrade
9,Restricted Cash,-,-,13,-,-,9,13.61,15.61,15.09,15.09,Upgrade
10,Other Current Assets,624,315,-,1,1.1,-,1.06,146.07,406.09,145.79,Upgrade
11,Total Current Assets,5497,4990,7031,6687,6664,6941,6410,6123,6079,4089,Upgrade
12,"Property, Plant & Equipment",2815,2802,2301,2316,2322,2368,2397,2448,2377,2386,Upgrade
13,Long-Term Investments,584,541,522,494,438.31,324,324.13,358.22,361.05,71.52,Upgrade
14,Goodwill,320,325,302,287,228.52,217,239.13,241.33,336.39,313.33,Upgrade
15,Other Intangible Assets,783,868,822,739,716.48,772,747.96,625.77,712.24,675.74,Upgrade
16,Long-Term Deferred Tax Assets,151,433,391,347,248.24,135,42.94,43.44,48.17,47.32,Upgrade
17,Other Long-Term Assets,399,411,146,153,151.08,120,156.96,143,142.56,164.41,Upgrade
18,Total Assets,10561,10382,11525,11031,10773,10885,10327,9993,10069,7757,Upgrade
19,Accounts Payable,462,829,629,879,840.31,681,446.78,365.42,538.32,269.99,Upgrade
20,Accrued Expenses,318,462,347,457,374.83,516,448.18,445.71,441.59,483.45,Upgrade
21,Short-Term Debt,46,45,-,41,-,38,-,32.82,-,28.67,Upgrade
22,Current Portion of Long-Term Debt,1921,992,958,712,458.74,380,306.8,137.13,191.8,132.47,Upgrade
23,Current Portion of Leases,97,76,60,67,61.51,64,64.26,56.22,59.84,54.6,Upgrade
24,Current Income Taxes Payable,72,80,112,100,124.38,128,148.98,121.08,90.22,107.12,Upgrade
25,Current Unearned Revenue,392,505,420,426,336.67,382,408.91,466.99,542.77,567.09,Upgrade
26,Other Current Liabilities,744,447,627,282,466.67,365,422.54,335.3,430.09,259.72,Upgrade
27,Total Current Liabilities,4052,3436,3153,2964,2663,2554,2246,1961,2295,1903,Upgrade
28,Long-Term Debt,-,610,1453,1319,1194,1070,1023,1168,1283,246.07,Upgrade
29,Long-Term Leases,110,45,35,50,69.52,95,114.51,116.45,116.2,108.8,Upgrade
