,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,914.48,1601,1461,563.69,602.28,779.13,380.13,583.43,-,997.64,1232,854.3,597.59,831.19,1429,1291,1544,1564,808.44,1563,Upgrade
1,Short-Term Investments,-,210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,914.48,1811,1461,563.69,602.28,779.13,380.13,583.43,-,997.64,1232,854.3,597.59,831.19,1429,1291,1544,1564,808.44,1563,Upgrade
3,Cash Growth,51.84%,132.49%,284.41%,-3.38%,-,-21.90%,-69.13%,-31.71%,-,20.03%,-13.83%,-33.82%,-61.30%,-46.87%,76.79%,-17.41%,18.43%,21.82%,22.14%,326.35%,Upgrade
4,Accounts Receivable,14.94,10.6,19.53,19.55,21.32,9.72,16.11,14.5,-,17.25,12.61,11.2,52.87,54.5,60.64,60.4,52.97,55.52,55.15,53.26,Upgrade
5,Other Receivables,70.62,88.09,87.59,102.02,115.62,98.72,99.71,81.07,-,84.91,67.74,65.17,306.37,304.51,301.98,289.74,285.01,281.57,272.3,367.77,Upgrade
6,Receivables,85.56,98.69,107.12,121.57,136.94,108.43,115.82,95.57,-,102.16,80.35,76.37,359.24,359.01,362.62,350.14,337.98,337.09,327.44,421.03,Upgrade
7,Inventory,8781,8645,8539,8748,9003,8969,8919,9337,-,9515,9720,10993,10428,10269,10195,10279,10220,9920,9616,9608,Upgrade
8,Prepaid Expenses,-,382.57,-,330.55,-,299.56,-,369.18,-,-,-,201.9,-,-,-,-,-,331.76,-,-,Upgrade
9,Other Current Assets,728.7,11.71,372.37,10.33,631.32,11.37,318.06,9.38,-,348.91,324.52,50.87,431.28,349,414.54,343.07,569.42,178.4,472.62,294.41,Upgrade
