,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10391,12247,9820,9738,8983,9688,10328,11983,14877,14680,16147,15770,23164,21729,11623,7869,5721,4746,4869,4344,4754,Upgrade
1,Market Cap Growth,26.41%,26.41%,-4.91%,-18.74%,-39.61%,-34.00%,-36.04%,-24.01%,-35.77%,-32.44%,38.93%,100.42%,304.87%,357.86%,138.72%,81.13%,20.34%,2.30%,-11.74%,-30.54%,-3.33%,Upgrade
2,Enterprise Value,14041,15178,12767,13805,13051,15183,15711,17075,19969,19652,21082,21051,28444,26841,16827,12774,10626,9925,10378,9609,10019,Upgrade
3,Last Close Price,10.92,12.87,10.31,11.87,10.95,11.81,12.59,14.59,18.11,17.87,19.66,19.18,28.18,26.43,14.14,9.57,6.96,5.77,5.92,5.27,5.76,Upgrade
4,PE Ratio,-,-,-,-,144.91,104.62,102.24,101.73,126.89,123.67,135.91,131.28,195.54,172.56,100.15,69.24,51.44,44.75,45.66,41.75,44.69,Upgrade
5,Forward PE,-,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,Upgrade
6,PS Ratio,7.76,10.34,6.30,5.29,3.75,4.48,4.49,4.75,6.06,5.44,6.18,6.08,9.21,8.95,5.07,3.94,3.07,3.43,3.63,3.16,3.54,Upgrade
7,PB Ratio,2.22,2.73,2.17,2.69,2.45,2.62,2.80,3.23,4.03,-,4.39,4.29,6.31,5.96,3.21,2.18,1.60,1.34,1.38,1.24,1.37,Upgrade
8,P/TBV Ratio,2.74,2.74,2.18,2.72,2.49,2.68,2.88,3.34,4.18,-,4.61,4.53,6.70,6.34,3.41,2.33,1.70,1.43,1.48,1.33,1.47,Upgrade
9,P/FCF Ratio,-,-,-,-,-15.32,-,-,-,16.01,-,-,25.05,-,-,28.73,-,10.82,5.91,13.17,-,35.33,Upgrade
10,P/OCF Ratio,-,-,-,-,-15.88,-,-,-,14.53,-,-,23.83,-,-,18.34,-,7.39,5.53,11.21,-,13.04,Upgrade
11,EV/Sales Ratio,11.85,12.81,8.19,7.50,5.45,7.02,6.82,6.76,8.13,7.28,8.06,8.12,11.31,11.05,7.34,6.40,5.70,7.18,7.74,6.99,7.46,Upgrade
12,EV/EBITDA Ratio,138.15,-,-,-,39.95,48.63,48.41,48.25,54.41,48.72,51.37,50.60,71.48,62.74,43.12,37.96,34.98,44.02,46.24,38.32,39.05,Upgrade
13,EV/EBIT Ratio,4610.53,-,-,-,53.33,65.04,62.27,59.74,65.37,56.42,59.39,57.52,81.88,71.22,49.31,44.22,41.18,54.62,55.91,44.89,44.58,Upgrade
14,EV/FCF Ratio,-21.22,-,-,-,-22.26,-,-,-,21.49,-,-,33.43,-,-,41.59,-,20.09,12.36,28.08,-,74.46,Upgrade
15,Debt / Equity Ratio,1.06,1.06,1.09,1.26,1.15,1.30,1.74,1.58,1.45,-,1.64,1.69,1.72,1.62,1.64,1.84,1.70,1.83,1.92,1.80,1.87,Upgrade
16,Debt / EBITDA Ratio,46.77,-,-,-,9.94,16.85,28.80,15.70,14.49,-,17.74,14.54,12.31,16.25,16.47,18.79,9.60,30.44,45.92,28.42,20.33,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-7.23,-,-,-,5.74,-,-,9.84,-,-,14.72,-,11.49,8.04,18.27,-,48.38,Upgrade
18,Asset Turnover,0.02,0.02,0.02,0.28,0.13,0.10,0.18,-,-,0.16,0.15,0.27,0.14,0.16,0.13,0.24,0.10,0.08,0.10,0.12,Upgrade,
19,Inventory Turnover,0.09,0.02,0.02,0.01,0.30,0.12,0.11,0.19,-,-,0.17,0.15,0.29,0.13,0.15,0.12,0.24,0.10,0.07,0.10,0.10,Upgrade
20,Quick Ratio,0.16,0.16,0.31,0.22,0.10,0.12,0.17,0.09,0.10,-,0.17,0.20,0.15,0.20,0.24,0.34,0.29,0.34,0.39,0.26,0.33,Upgrade
